Timestep;Onshore_DE_south;Onshore_DE_mid;Onshore_DE_north;Onshore_DK_south;Onshore_DK_north;Offshore_DE;Offshore_DK;PV_DE;PV_DK;Total_load_DE;Total_load_DK;Wind_gen_DE;PV_gen_DE;Wind_gen_DK;PV_gen_DK;RES_gen_DE;RES_gen_DK;Residual_load_DE;Residual_load_DK
1033;0.0352309053373004;0.102249522754663;0.0916258520645475;0.0222188411468732;0.0159197812172699;0.19537;0.08054;0;0;42589;2677.85;5699;0;445.5;0;5699;445.5;36890;2232.35
1034;0.0296040763454571;0.0937385826111908;0.0919077545379746;0.0179252907116045;0.00864169440242057;0.21945;0.08475;0;0;42972;2665.48;5770;0;368.7;0;5770;368.7;37202;2296.78
1035;0.0304937172870241;0.089032658938307;0.0969438361795375;0.013108573197029;0.00385552659141161;0.25181;0.08986;0;0;43865;2709.73;6152;0;270.1;0;6152;270.1;37713;2439.63
1036;0.032110894407675;0.0861041445050215;0.103434401088106;0.0106604101110135;0.00182481671127662;0.28417;0.09511;0;0;46925;2860.89;6630;2;218.4;0.32;6632;218.72;40293;2642.17
1037;0.0335447064181189;0.0798730217503587;0.105847721055195;0.00921606301413625;0.00123018619806819;0.31385;0.09729;0;0.00532595258808177;53388;3350.18;6952;456;167.4;14.44;7408;181.84;45980;3168.34
1038;0.025857110328496;0.0641387135724534;0.101775920171948;0.00675974642600431;0.000820068660537647;0.33673;0.09687;0.0252902610282363;0.0340882949108308;58845;3943.81;6179;2962;101.9;65.61;9141;167.51;49704;3776.3
1039;0.0237330451150647;0.0724231445624103;0.115857210719863;0.00514390424087533;0.000368502269288956;0.35389;0.09536;0.108114578204212;0.180641892127012;61936;4238.51;5140;7213;48.3;161.29;12353;209.59;49583;4028.92
1040;0.0307859317505617;0.0825760472883788;0.135971320672342;0.0052088786838112;0.0000337053415570813;0.38583;0.10064;0.272217982758103;0.360090917790344;63567;4339.28;4862;12268;37.3;260.36;17130;297.66;46437;4041.62
1041;0.0379213995992471;0.0918149894978479;0.155735985055329;0.00603626547400367;0.000009192365879204;0.43219;0.11825;0.418216444844734;0.503543210091344;65358;4446.6;4778;17230;24.9;352.24;22008;377.14;43350;4069.46
1042;0.0372246317323456;0.089992251133429;0.159564757577284;0.00637580225221628;0.0000857954148725707;0.46557;0.13085;0.529369974985129;0.618385306655067;67104;4436.27;4811;20873;31.4;422.04;25684;453.44;41420;3982.83
1043;0.0316836695205133;0.0824465383070301;0.162659304485081;0.00758616683970929;0.000141757244268591;0.48198;0.1371;0.588655291570669;0.691550321879078;66767;4344.24;5483;22857;66.2;461.99;28340;528.19;38427;3816.05
1044;0.029925753435748;0.0787401878909613;0.170815843702248;0.00935205414902963;0.000217077854067264;0.48118;0.14257;0.609618909164339;0.731873719008265;66898;4348.93;6401;23186;127;472.74;29587;599.74;37311;3749.19
1045;0.0327796221183233;0.0807008322525108;0.181098937786509;0.0130118664643399;0.000483705341557081;0.47276;0.14712;0.597128301630027;0.711405915615485;66011;4288.47;7205;21986;188.8;459.3;29191;648.1;36820;3640.37
1046;0.0414839893132552;0.0840892894117647;0.193076457642772;0.0215455914064372;0.00235570231583847;0.46995;0.15548;0.545054057435431;0.662860504567203;65434;4142.15;8033;19592;268.1;420.08;27625;688.18;37809;3453.97
1047;0.0584713494039306;0.0861623019799139;0.205197776434437;0.0376622705854165;0.00752948097288491;0.47796;0.17159;0.461637402170199;0.567213784254023;63919;4057.05;9259;15585;335.1;357.2;24844;692.3;39075;3364.75
1048;0.0843563997004473;0.104733065480631;0.234182733061307;0.064881250698826;0.0176463237518911;0.51896;0.21299;0.344071168367858;0.447263993040452;63056;4178.6;10800;10747;453.3;261.23;21547;714.53;41509;3464.07
1049;0.108636949622523;0.127078859569584;0.253270987758803;0.0916226064212124;0.0260187466542535;0.56355;0.26708;0.192715909647955;0.260858394954328;62219;4095.64;11841;5788;640.4;151.87;17629;792.27;44590;3303.37
1050;0.125935035723683;0.157038200286944;0.263888413749097;0.112466618480952;0.0299155161177703;0.61289;0.33164;0.0575855638076745;0.0937526446280992;61093;3896.34;11696;1902;742.7;57.96;13598;800.66;47495;3095.68
1051;0.158174548140952;0.202762151965567;0.315004532500462;0.146059709687725;0.0474055254276737;0.65698;0.41187;0.0106878394365764;0.0172440756850805;58859;3724.99;11885;198;856.7;11.86;12083;868.56;46776;2856.43
1052;0.189073863217763;0.23288000482066;0.34978778674458;0.185666406437186;0.0712817851739788;0.68313;0.47348;0;0;57667;3688.59;12694;0;1059.7;0.11;12694;1059.81;44973;2628.78
1053;0.200463243467525;0.238965547431851;0.354353279331016;0.217027243830365;0.0909202769696264;0.68364;0.51087;0;0;54467;3466.67;13340;0;1509.5;0;13340;1509.5;41127;1957.17
1054;0.196828580565507;0.249769057216643;0.354887940624318;0.249279497244629;0.12476205399744;0.6759;0.54958;0;0;50331;3145.01;14186;0;1819.4;0;14186;1819.4;36145;1325.61
1055;0.173535486064728;0.254966173773314;0.352493744530082;0.27527788675026;0.16954785057605;0.65342;0.59358;0;0;46460;2887.06;15426;0;1836.5;0;15426;1836.5;31034;1050.56
1056;0.168115592932176;0.258830119713056;0.3495502581566;0.294196242312914;0.216387813336437;0.62914;0.63271;0;0;44975;2747.43;15560;0;1946.2;0;15560;1946.2;29415;801.23
1057;0.181874967919526;0.251462392539455;0.346035887226504;0.314327508186247;0.266665064587455;0.608;0.67116;0;0;44194;2689.47;14172;0;1989.2;0;14172;1989.2;30022;700.27
1058;0.18784722853037;0.23882914456241;0.346230270078753;0.334586222346458;0.310890083789131;0.58475;0.70214;0;0;44719;2681.29;12949;0;2220.5;0;12949;2220.5;31770;460.79
1059;0.179173296496448;0.221401477417504;0.355605555992141;0.354964952879163;0.347798362620738;0.56855;0.73139;0;0;45615;2736.62;11516;0;2285.1;0;11516;2285.1;34099;451.52
1060;0.139049127249175;0.191694339397418;0.356447724346381;0.366865930436866;0.374472372861632;0.58166;0.7504;0;0;48350;2871.04;10701;2;2457.3;0.29;10703;2457.59;37647;413.45
1061;0.0864925354706823;0.146002876901004;0.340132123385892;0.372363544445332;0.395561100896078;0.60071;0.75964;0;0.00432094388864724;54831;3369.35;10199;445;2585.9;14.21;10644;2600.11;44187;769.24
1062;0.0480464824822394;0.0930686624964132;0.302766039225564;0.373134867023401;0.411594606074712;0.61922;0.76558;0.0209121099337351;0.0385423575467595;60310;3957.04;9426;2701;2826.7;58.51;12127;2885.21;48183;1071.83
1063;0.036293531483393;0.0735468604878049;0.30051776400853;0.384452924686527;0.423199764924939;0.62876;0.76917;0.0856314846424498;0.16026202261853;63344;4230.51;8487;6190;2989.4;137.99;14677;3127.39;48667;1103.12
1064;0.0313785445382233;0.082293996097561;0.322943166792605;0.402605288714959;0.436656514604911;0.62016;0.77636;0.204176363983561;0.311687777294476;64631;4346.25;7847;10338;3092;230.62;18185;3322.62;46446;1023.63
1065;0.0263644801343939;0.0858367026685796;0.326623190838413;0.412791293826372;0.447692500872803;0.60197;0.78014;0.329932315715616;0.469333344932579;66155;4383.12;7390;14394;3122.8;313.68;21784;3436.48;44371;946.64
1066;0.0211417365960289;0.0884528710473458;0.313783092472252;0.432511695551474;0.472946284184802;0.57273;0.78423;0.423032411048686;0.565342679425837;67147;4399.55;7448;17350;3215.2;374.04;24798;3589.24;42349;810.31
1067;0.0174089554111765;0.08636880482066;0.299677283293873;0.460674222905519;0.488295647620156;0.51844;0.78884;0.45141313167304;0.649129847759896;66715;4317.2;7398;19098;3382.6;419.63;26496;3802.23;40219;514.97
1068;0.0138595887222458;0.0748068740315638;0.281559309388276;0.479536648829966;0.502576704294193;0.41716;0.7864;0.476523115891503;0.650711326663767;65256;4238.05;7432;19396;3427.2;409.26;26828;3836.46;38428;401.59
1069;0.0130791102475358;0.0610775663701578;0.256657835675785;0.48614159212523;0.513559278482486;0.29581;0.76781;0.458752973213822;0.539619334493258;63990;4060.94;7311;18391;3429.5;353.43;25702;3782.93;38288;278.01
1070;0.016545457323861;0.0528607427259684;0.22395618444075;0.478898809200543;0.514516899802164;0.2036;0.72585;0.408043682007511;0.486224214876033;62904;3935.37;6878;15550;3440.4;290.01;22428;3730.41;40476;204.96
1071;0.0216650415932965;0.0534140247919656;0.191717662754185;0.460866001118122;0.509287414174328;0.14893;0.66208;0.32045490628752;0.363925141365811;60910;3912.6;6300;11184;3586.4;215;17484;3801.4;43426;111.2
1072;0.0230056439370939;0.0532697024964132;0.158068347690293;0.435462666719911;0.484765956010706;0.11841;0.58877;0.222950906029981;0.259598734232275;59831;4019.85;6283;6812;3381.5;140.02;13095;3521.52;46736;498.33
1073;0.0221439134130791;0.0412123116212339;0.126004381710409;0.394801723105183;0.450543528453392;0.10212;0.52266;0.111823129719554;0.162584214876033;59950;3941.19;6307;3438;3146.6;75.9;9745;3222.5;50205;718.69
1074;0.0186762721881515;0.0411937841032999;0.120054836532165;0.359640885712004;0.437909099266845;0.09347;0.45889;0.0371885304732925;0.0585960591561548;57833;3658.29;6076;1087;2828.3;28.36;7163;2856.66;50670;801.63
1075;0.0204679705304916;0.0450066231276901;0.129261971756251;0.3346186961904;0.421987817991388;0.09077;0.3855;0.00713381090104018;0.0145976598521096;55314;3452.41;6159;122;2550.9;5.15;6281;2556.05;49033;896.36
1076;0.0299856095290141;0.0454611605164993;0.132996210669488;0.311059534781567;0.401624519958105;0.08491;0.31953;0;0;54226;3432.62;6435;0;2410.8;0.05;6435;2410.85;47791;1021.77
1077;0.0423583761410326;0.0445318381635581;0.129442470203012;0.281769814311956;0.3702907517747;0.07365;0.26977;0;0;50957;3253.68;6407;0;2350.8;0;6407;2350.8;44550;902.88
1078;0.0525685993887506;0.0412093395695839;0.123561951102379;0.263580801852887;0.33506864191784;0.05855;0.23769;0;0;47624;2969.31;5662;0;2295.1;0;5662;2295.1;41962;674.21
1079;0.0491216853887101;0.0428104653084649;0.112725789229762;0.24234429079147;0.295414098684976;0.04775;0.21617;0;0;44371;2752.05;5358;0;2249.5;0;5358;2249.5;39013;502.55
1080;0.0406981783957739;0.0479520701291248;0.0987232593152318;0.217978964140244;0.25305065634819;0.04433;0.19957;0;0;42468;2620.44;4193;0;2165;0;4193;2165;38275;455.44
1081;0.0341373604954763;0.0513990647919656;0.0861147869628734;0.197012063732929;0.220136974281392;0.04121;0.18963;0;0;41351;2534.7;4169;0;1961.4;0;4169;1961.4;37182;573.3
1082;0.0307801570627644;0.0534725204017217;0.0772069928634997;0.179940395335836;0.202098936343535;0.04509;0.18165;0;0;40674;2511.17;4530;0;1749.6;0;4530;1749.6;36144;761.57
1083;0.0311925312202724;0.0531439092109039;0.0691116244017934;0.169670118600751;0.195970296753171;0.04958;0.1772;0;0;40492;2494.7;3787;0;1391.4;0;3787;1391.4;36705;1103.3
1084;0.0312989855688465;0.0483256917073171;0.0576341425620876;0.1557620633336;0.208964261608286;0.04396;0.15918;0;0;40846;2516.89;3264;1;1230.1;0.48;3265;1230.58;37581;1286.31
1085;0.0336449061873824;0.0446654953228121;0.0449441828287408;0.141992499001677;0.222236940532992;0.0343;0.13169;0;0.00438276207046542;42354;2618.97;3243;316;1106.6;10.9;3559;1117.5;38795;1501.47
1086;0.0303505179428016;0.0367229122525108;0.0315552919584236;0.124463429837872;0.224091625741883;0.02691;0.10377;0.0192123571558699;0.0179609917355372;45397;2923.95;2890;2083;1099.5;36.55;4973;1136.05;40424;1787.9
1087;0.0597802955046856;0.0452537142037303;0.030781366345944;0.108383400287517;0.210570887932038;0.02503;0.0871;0.0812018258880133;0.0676532753371031;48673;3249.2;2281;5039;949.9;68.33;7320;1018.23;41353;2230.97
1088;0.0954224889185743;0.0563402282926829;0.0325175910533474;0.100486813353566;0.215846381938787;0.02433;0.08103;0.174816997820436;0.137733988690735;51882;3506.65;1873;8813;807;112.57;10686;919.57;41196;2587.08
1089;0.113353685712551;0.0531601652797705;0.0294231753228217;0.101512389585496;0.212767435121611;0.02757;0.07666;0.272269490418039;0.196115345802523;53904;3629.54;1586;12242;635.5;148.28;13828;783.78;40076;2845.76
1090;0.122246720909992;0.0469969838737446;0.0215919297096704;0.0845738635093044;0.18039463516816;0.03281;0.06095;0.317982538610625;0.234214480208786;55322;3627.85;1524;14553;639.2;186.35;16077;825.55;39245;2802.3
1091;0.130055607302609;0.0429416744906743;0.0172741176095243;0.0632629602268189;0.138774099848714;0.046;0.04517;0.310797220049649;0.236945050021749;54495;3508.99;1732;15606;656.1;200.52;17338;856.62;37157;2652.37
1092;0.134508272107191;0.0361029008895265;0.0128242313905261;0.0500837001836914;0.106397387408356;0.06377;0.03706;0.325631426111018;0.221760543714659;52625;3477.45;1951;15329;590.1;174.07;17280;764.17;35345;2713.28
1093;0.137770155443561;0.0274337703299857;0.00847902574177623;0.0438368940180497;0.0819862353078087;0.07712;0.038;0.304848085327121;0.187494884732492;51376;3419.48;2476;14071;399.1;151;16547;550.1;34829;2869.38
1094;0.131245244600967;0.0227154952080344;0.00528430796097594;0.0359804017251018;0.0587577016175957;0.08449;0.03415;0.275359950014157;0.152017390169639;50734;3406.36;2428;12269;244.5;123.5;14697;368;36037;3038.36
1095;0.117663106240006;0.0235909496700143;0.00389959390794754;0.0271183547639965;0.0375860351448854;0.08639;0.02757;0.225449027536844;0.142349495432797;49732;3431.25;2668;9788;253.5;103.39;12456;356.89;37276;3074.36
1096;0.103037232983181;0.0348168682926829;0.0047515437677363;0.0261365857359636;0.0343742383335273;0.10098;0.02744;0.180972163182705;0.119633297085689;50166;3616.98;2920;6568;303;67.52;9488;370.52;40678;3246.46
1097;0.0824518592507135;0.0459265099569584;0.0066303826843316;0.0281672530149349;0.0421302746421506;0.11518;0.02964;0.112544236958648;0.0800648760330579;49639;3614.78;2442;3596;371;40.77;6038;411.77;43601;3203.01
1098;0.0631525631995466;0.048008918794835;0.00788398653300421;0.0275243067646354;0.0531707215175143;0.12586;0.02861;0.0402532362394433;0.0313679839060461;48738;3455.76;2828;1201;386.8;16.54;4029;403.34;44709;3052.42
1099;0.0478102859918635;0.0425884433859397;0.00848447272177724;0.0282958074434949;0.0656622157570115;0.13416;0.0275;0.00741710303068437;0.00875937364071335;47379;3307.64;2909;117;420.1;2.41;3026;422.51;44353;2885.13
1100;0.0490374299188374;0.0376551647632712;0.00910578258022266;0.0299456457151985;0.0756339345979285;0.14865;0.03074;0;0;47021;3262.67;2879;0;422.4;0.03;2879;422.43;44142;2840.24
1101;0.0508910696864817;0.0353589689526542;0.00991824089466526;0.0288593031706733;0.080093122308856;0.17522;0.0423;0;0;44752;3053.99;2952;0;416.5;0;2952;416.5;41800;2637.49
1102;0.0533555257352197;0.0359558725968436;0.0103995967625476;0.0262412223464579;0.0790909833585477;0.20775;0.05276;0;0;42112;2831.61;3024;0;464.1;0;3024;464.1;39088;2367.51
1103;0.0506188633189629;0.0351804366140603;0.0114094694137995;0.0226053182653143;0.070566293494705;0.24789;0.07151;0;0;39742;2643.53;2707;0;421;0;2707;421;37035;2222.53
1104;0.0420753698868581;0.0339071266571019;0.012739717730425;0.0191164934909352;0.0564886023507506;0.28698;0.09713;0;0;37796;2520.92;2604;0;451.6;0;2604;451.6;35192;2069.32
1105;0.032406787499747;0.0334370447058824;0.0140536323946737;0.0179449732449485;0.0433230990340975;0.31539;0.12155;0;0;36665;2447.59;2600;0;555.3;0;2600;555.3;34065;1892.29
1106;0.0275721067864877;0.0350253099569584;0.0156415180091683;0.0165676495487581;0.0336138368439427;0.33628;0.14415;0;0;36236;2414.18;2460;0;575.7;0;2460;575.7;33776;1838.48
1107;0.0267493219584269;0.0377525384218078;0.0177890955619364;0.0172400075872534;0.0279189852205283;0.35368;0.16568;0;0;36227;2407.77;2368;0;480.2;0;2368;480.2;33859;1927.57
1108;0.0223234211751371;0.0387468763271162;0.0200309313720551;0.0177439916939542;0.0250451472128477;0.35078;0.18116;0;0;36572;2429.59;2214;1;433.8;0.02;2215;433.82;34357;1995.77
1109;0.0199966389378023;0.0393626441319943;0.0225363905092942;0.0188669159811517;0.0269910846037472;0.34475;0.18919;0;0.00397748586341888;37288;2492.23;2111;172;507;4.1;2283;511.1;35005;1981.13
1110;0.0214665144615135;0.0401354397704448;0.0237346766409753;0.0197196010702021;0.0287526952170371;0.34056;0.19069;0.0116407311453796;0.0190010091344063;39102;2721.98;2071;938;499.6;26.58;3009;526.18;36093;2195.8
1111;0.0260074730301374;0.041798015035868;0.0249520292176717;0.0203420166120917;0.0307980553939253;0.33767;0.1938;0.0307243191514113;0.0851969247498912;42445;3041.59;2113;1993;475.9;64.89;4106;540.79;38339;2500.8
1112;0.0350521956402939;0.0443728747202296;0.0261661009185096;0.0225058345978756;0.032674227859886;0.33242;0.19693;0.0596716240350545;0.164520791648543;44833;3285.08;2212;3153;507.4;103.98;5365;611.38;39468;2673.7
1113;0.0481938041168255;0.0482792161836442;0.0277664884724531;0.0260303402284163;0.0355541056674037;0.3223;0.19981;0.0902929278665952;0.227223875598086;47128;3409.57;2190;4613;513.8;140.82;6803;654.62;40325;2754.95
1114;0.0580031554233206;0.0502803420373027;0.032094989337229;0.0325867075313473;0.0386430338647736;0.31788;0.20396;0.125755951732055;0.247093371030883;49515;3462.98;2545;6019;465.1;162.78;8564;627.88;40951;2835.1
1115;0.0746096777784524;0.0516454440172166;0.037718144174097;0.0420556960306685;0.0407501163737926;0.3198;0.21379;0.143062525470318;0.221760543714659;49487;3439.22;3046;7118;395.5;184.71;10164;580.21;39323;2859.01
1116;0.0908480634323072;0.0563247012912482;0.0461468357597434;0.0551992764156218;0.0443823088560456;0.33329;0.23135;0.152668704048253;0.197696646367986;47692;3436.48;3406;7419;438.9;186.25;10825;625.15;36867;2811.33
1117;0.101936251948105;0.0624337026111908;0.0587599058317801;0.0695719627026595;0.0466810601652508;0.3663;0.26205;0.147492184224755;0.210003505872118;46226;3398.97;4018;7017;612.1;194.13;11035;806.23;35191;2592.74
1118;0.106681960046147;0.0704245384218078;0.0710537587694994;0.081553438223784;0.0461082695217037;0.41341;0.31325;0.132426193693677;0.235035941713789;45606;3346.08;4478;6482;731.9;183.62;10960;915.52;34646;2430.56
1119;0.109921554840407;0.0796445556384505;0.0818510993568754;0.0953724227298139;0.0434238391714186;0.4532;0.3669;0.100002121764401;0.19350238799478;45629;3398.37;5178;5168;795.6;142.37;10346;937.97;35283;2460.4
1120;0.109803682271743;0.0745893805451937;0.0870971899988246;0.113792512978197;0.044742066798557;0.47056;0.39537;0.0850649003831614;0.159784197477164;47008;3676.86;5728;3654;864.5;93.97;9382;958.47;37626;2718.39
1121;0.0962597154249398;0.0676445997130559;0.0937238191526875;0.135559178979315;0.0532112882578843;0.48359;0.40315;0.0519454750447583;0.0990225184862984;47989;3693.45;6201;1966;975.7;52.26;8167;1027.96;39822;2665.49
1122;0.0696490584330156;0.0625522894691535;0.104958121740299;0.15824495447648;0.0702697218666356;0.49898;0.39961;0.0273763212556163;0.0446199304045237;47695;3550.73;6613;618;990;18.84;7231;1008.84;40464;2541.89
1123;0.0612572080879228;0.0606438845337159;0.11327942813964;0.187087280568645;0.0978287920400326;0.51724;0.3955;0.00515076599353081;0.0103419399739017;47387;3425.05;6493;56;1211.9;2.06;6549;1213.96;40838;2211.09
1124;0.0637671325925476;0.0622899369870875;0.116017079676926;0.215960504752017;0.129602767368789;0.53027;0.37663;0;0;46884;3399.48;5989;0;1503.9;0.12;5989;1504.02;40895;1895.46
1125;0.0681336322788269;0.0646110178479197;0.112511168035196;0.241631963501318;0.161067902944257;0.55007;0.34313;0;0;45158;3140.41;6142;0;1572.6;0.12;6142;1572.72;39016;1567.69
1126;0.0708415708300443;0.0726352603730273;0.115172301412187;0.26131953318425;0.1945391132317;0.58636;0.31936;0;0;42381;2872.23;6246;0;1764.6;0.12;6246;1764.72;36135;1107.51
1127;0.0725718027809824;0.0768638752367289;0.120103349520595;0.277506456752656;0.234675419527522;0.60801;0.30825;0;0;40100;2685.14;6318;0;1979.1;0.12;6318;1979.22;33782;705.92
1128;0.0759752168721031;0.0759612522238164;0.119739910231223;0.29551470729175;0.272759341324334;0.60991;0.30608;0;0;38692;2587.92;5875;0;2014.2;0.12;5875;2014.32;32817;573.6
1129;0.0767339000546481;0.0722783432998565;0.117664255369167;0.315599089130261;0.30882737926219;0.59281;0.31668;0;0;38220;2542.79;5783;0;2071.6;0.12;5783;2071.72;32437;471.07
1130;0.0751162029671909;0.0680336975609756;0.117123527513307;0.333564387429119;0.335956424997091;0.56635;0.33944;0;0;38483;2519.54;5520;0;1955.2;0.12;5520;1955.32;32963;564.22
1131;0.0701807565729552;0.0640923492682927;0.117615892431951;0.345987379602268;0.349022817409519;0.52901;0.36861;0;0;39643;2591.38;5530;0;2099.7;0.12;5530;2099.82;34113;491.56
1132;0.0629940160301172;0.055138038794835;0.110948145954024;0.348931341346538;0.358854716629815;0.46587;0.40167;0;0;43570;2823.78;5441;0;2295.1;0.12;5441;2295.22;38129;528.56
1133;0.0569749942315866;0.0501705976470588;0.103078516984871;0.343117746585736;0.363168011171884;0.3735;0.43092;0;0;51423;3354.18;5285;117;2328.7;0.12;5402;2328.82;46021;1025.36
1134;0.0533974167628069;0.0462635045050215;0.0912194002988934;0.328138653462184;0.359207032468288;0.28281;0.44811;0.0102500243271263;0.0127958068725533;57413;4005.73;4686;735;2378.4;33.24;5421;2411.64;51992;1594.09
1135;0.0586065962313033;0.0426587848493544;0.0819219088207143;0.320174015653702;0.35621838356802;0.21645;0.45396;0.0297199197826728;0.0564191257068291;60718;4340.39;4101;1751;2426.8;79.63;5852;2506.43;54866;1833.96
1136;0.0661061319246261;0.0407318305882353;0.0829680250197303;0.329244198147113;0.373382236704294;0.17529;0.46528;0.0571477486982244;0.137223257938234;62349;4441.3;3878;3052;2599.9;139.87;6930;2739.77;55419;1701.53
1137;0.0720763557795454;0.0424118588235294;0.0966554779440163;0.345833305247185;0.397403480740137;0.15137;0.49697;0.0817941639772693;0.215837033492823;64473;4552.38;3662;4399;2737.6;190;8061;2927.6;56412;1624.78
1138;0.0759953281923614;0.0475088305308465;0.12011377865095;0.367721420014376;0.414298595368323;0.14132;0.54516;0.0949543710907405;0.268080817746847;65724;4573.77;3732;5404;2957.7;240.6;9136;3198.3;56588;1375.47
1139;0.0768826761390086;0.0497389757245337;0.152241494970866;0.400533363149908;0.43431720004655;0.14004;0.59324;0.0991522453754682;0.338374741191822;64981;4485.82;4164;6018;3079.8;282.28;10182;3362.08;54799;1123.74
1140;0.0755446780820531;0.0522884319081779;0.186665849881618;0.433523574395016;0.46677773303852;0.14137;0.63567;0.116999649543052;0.415521383210091;64113;4485.3;4963;6258;3147.5;304.96;11221;3452.46;52892;1032.84
1141;0.0713349327018439;0.0521389117934003;0.214421469917552;0.457660758725341;0.485405750029093;0.14843;0.68626;0.115145373785381;0.40443272292301;63435;4413.16;5367;6171;3142.5;295.63;11538;3438.13;51897;975.03
1142;0.0634808707268201;0.0482764192826399;0.228678986415462;0.475253992093283;0.491489782381008;0.16679;0.74334;0.0993582760152094;0.370625567638103;62173;4234.94;5847;5459;3154;281.82;11306;3435.82;50867;799.119999999999
1143;0.0526968597567146;0.0429385916786227;0.230833952781556;0.483927499800336;0.489021469801001;0.20323;0.77643;0.0825925327062666;0.332568682035668;60294;4151.75;6366;4521;3236;240.04;10887;3476.04;49407;675.71
1144;0.0454253166555346;0.0389722901578192;0.229410308431145;0.483732774938104;0.470178027464215;0.2493;0.78786;0.0684279262240569;0.258853832100913;60099;4391.45;6594;3322;3124.3;177.14;9916;3301.44;50183;1090.01
1145;0.0344027158095007;0.0340463196556671;0.221430557318691;0.47814509623832;0.433786263237519;0.2962;0.79022;0.0446571411639122;0.177099860809047;59600;4254.15;7015;1934;3078.4;100.2;8949;3178.6;50651;1075.55
1146;0.0233750602141397;0.0349227773888092;0.223153391399258;0.477771383675425;0.419853403933434;0.33746;0.78935;0.0220967861122472;0.0629159504132231;58800;3985.83;7730;617;2930.9;38.2;8347;2969.1;50453;1016.73
1147;0.0189673268969984;0.0411532843615495;0.241850605578224;0.483333326411628;0.420443370185034;0.39655;0.78971;0.00391458215508342;0.0123096041757286;57182;3797.75;7851;44;2924.8;5.33;7895;2930.13;49287;867.62
1148;0.0192488471269253;0.0494157570157819;0.258711024465602;0.493526364906956;0.435709078319562;0.48045;0.79057;0;0;55530;3747.04;7961;0;2878.6;0.02;7961;2878.62;47569;868.42
1149;0.0229303513672152;0.0624217950071736;0.268512925797189;0.500274852248223;0.450325001745607;0.55765;0.79126;0;0;51438;3459.98;8040;0;2882.2;0;8040;2882.2;43398;577.78
1150;0.0258213785495982;0.0697330189956958;0.275480956996289;0.500767500199665;0.461047386244618;0.59211;0.79166;0;0;47028;3119.1;7805;0;2903.9;0;7805;2903.9;39223;215.2
1151;0.0275610619952638;0.0745278752367288;0.273518614981613;0.491991274259244;0.464240103572675;0.60596;0.79211;0;0;43915;2892.15;7680;0;2843.6;0;7680;2843.6;36235;48.5500000000002
1152;0.0275748363592204;0.0782819233285509;0.261965763370443;0.474333430237201;0.460191347608519;0.6117;0.79173;0;0;42130;2808.27;7497;0;2889;0;7497;2889;34633;-80.73
1153;0.0254294705203716;0.0769834241606887;0.246219026883616;0.457759361472726;0.449457799371582;0.61707;0.79188;0;0;41242;2740.9;7728;0;2857.3;0;7728;2857.3;33514;-116.4
1154;0.0234249055801809;0.0724594728263989;0.227776075798029;0.445995789473684;0.438654739904573;0.62023;0.7897;0;0;41180;2696.08;7638;0;2845.2;0;7638;2845.2;33542;-149.12
1155;0.0224317946849637;0.0670217153515065;0.208796058569677;0.440297638766872;0.43474400093099;0.61878;0.78655;0;0;42159;2730.98;7768;0;3008.8;0.01;7768;3008.81;34391;-277.83
1156;0.015970398728925;0.0660950371305595;0.194734203482612;0.443532159971248;0.439991431397649;0.61204;0.78621;0;0;45550;2930.77;7672;0;3019.5;0.15;7672;3019.65;37878;-88.8800000000001
1157;0.010091011192746;0.069469643615495;0.186979999193995;0.452778658254133;0.4500992144769;0.60165;0.78846;0;0.00284238799478034;52389;3447.31;7320;153;3224.4;11.68;7473;3236.08;44916;211.23
1158;0.00694158661728095;0.0701614391965567;0.177466608332074;0.458200985943615;0.459134907482835;0.5916;0.7898;0.0132889762633095;0.0208946802957808;57848;4056.68;6679;1297;3294.1;54.17;7976;3348.27;49872;708.41
1159;0.00705637804359706;0.0718495295265423;0.174876559669538;0.462422838032106;0.466624574653788;0.58431;0.79037;0.0431891728557559;0.108317346672466;61105;4334.76;6180;3364;3433.9;127.26;9544;3561.16;51561;773.6
1160;0.00801725787843828;0.0775883511047346;0.177935260658573;0.468941106541011;0.475308970091935;0.5711;0.79113;0.089340036157792;0.247427185732927;62636;4422.03;5684;6055;3502.8;211.72;11739;3714.52;50897;707.51
1161;0.00804747748294776;0.0782805339454806;0.177164761540141;0.479027248222985;0.482017765623182;0.53054;0.7918;0.141697572482033;0.391754349717268;64223;4523.66;5044;8665;3559;289.53;13709;3848.53;50514;675.13
1162;0.007429381464165;0.065712718507891;0.166227209242188;0.483925821420014;0.485130550448039;0.4685;0.79136;0.181616008931896;0.489695228360156;65813;4524.92;4601;10680;3589.7;344.14;15281;3933.84;50532;591.08
1163;0.00676691480964236;0.0501009923672884;0.150026828774369;0.485131796981072;0.491666688001862;0.39001;0.78762;0.191402464319605;0.525089943453675;65334;4460.08;4407;11939;3625.4;378.69;16346;4004.09;48988;455.99
1164;0.00551633108668812;0.0352304395982783;0.131073939549645;0.481586132098075;0.498159810310718;0.31598;0.77985;0.209842206576445;0.586192836015659;64867;4471.95;4137;12319;3614.4;406.44;16456;4020.84;48411;451.11
