Timestep;Onshore_DE_south;Onshore_DE_mid;Onshore_DE_north;Onshore_DK_south;Onshore_DK_north;Offshore_DE;Offshore_DK;PV_DE;PV_DK;Total_load_DE;Total_load_DK;Wind_gen_DE;PV_gen_DE;Wind_gen_DK;PV_gen_DK;RES_gen_DE;RES_gen_DK;Residual_load_DE;Residual_load_DK
1051;0.00168197846459004;0.0228994518220947;0.00666254237401978;0.013486043447009;0.00580197719073665;0.06066;0.09103;0.0126708843440858;0.0238819878207917;45553;3312.04;1462;343;412.5;16.65;1805;429.15;43748;2882.89
1052;0.00509560062339345;0.0505687806025825;0.00986021476667842;0.0195845152144397;0.0078702443849645;0.05425;0.08301;0;0;46433;3257.22;1725;6;362.3;0.85;1731;363.15;44702;2894.07
1053;0.00885419211852571;0.0613158223242468;0.0112102186959515;0.0256767330884115;0.00855575584778308;0.05197;0.07698;0;0;45429;3164.17;2083;0;355.6;0;2083;355.6;43346;2808.57
1054;0.0112395504685571;0.060552956097561;0.011575953923396;0.0278118608737321;0.00637038636099151;0.05606;0.07045;0;0;41987;2946.06;2363;0;296.8;0;2363;296.8;39624;2649.26
1055;0.0133949707531321;0.0544631767001435;0.012214434671637;0.0254633328008945;0.00393900616781101;0.06283;0.06395;0;0;38697;2707.96;2528;0;284.9;0;2528;284.9;36169;2423.06
1056;0.0162375333454774;0.0468911257388809;0.0129565152721106;0.0208439058381918;0.00319539392528802;0.06856;0.05997;0;0;36896;2566.7;2612;0;278.3;0;2612;278.3;34284;2288.4
1057;0.0162798795717206;0.0430014070588235;0.0141392678790321;0.018427231451162;0.00324456185267078;0.07486;0.06062;0;0;36057;2519.99;2615;0;278.7;0;2615;278.7;33442;2241.29
1058;0.0162376964802558;0.0467122077474892;0.0147724063943042;0.0165833148310838;0.00321983358547655;0.08414;0.06634;0;0;36124;2519.99;2596;0;294.9;0;2596;294.9;33528;2225.09
1059;0.0163874784949501;0.0567278416068867;0.0146250023340554;0.0140107862790512;0.00323747934365181;0.09877;0.06934;0;0;37704;2553.9;2696;0;261.5;0.01;2696;261.51;35008;2292.39
1060;0.0153780622179043;0.0622171763558106;0.0129531796550971;0.0133865941218752;0.00387339229605493;0.10827;0.06968;0;0;40211;2606.42;2806;74;231.8;3.72;2880;235.52;37331;2370.9
1061;0.0141446264699334;0.0613401683787662;0.0115156173492519;0.0123976786997844;0.00348807168625626;0.10713;0.06401;0.00880780984893769;0.0133209047411918;45595;2907.49;2483;972;234.7;27.9;3455;262.6;42140;2644.89
1062;0.0124640977999069;0.0476240203156385;0.00919880049703625;0.00768147112850411;0.00185135109973234;0.09815;0.05321;0.032681610228953;0.0575429578077425;51110;3347.4;1882;3068;126.8;81.43;4950;208.23;46160;3139.17
1063;0.0168495721254073;0.0522337267144907;0.0087442852249257;0.00410555426882837;0.000554322122657977;0.08837;0.0463;0.101933659011975;0.18707850369726;54628;3686.27;1388;5767;107.6;169.22;7155;276.82;47473;3409.45
1064;0.0293919523549295;0.0474897463414634;0.00735015132738905;0.00235131139685329;0.000155795414872571;0.07819;0.04292;0.204433902283238;0.361834767290126;56144;3842.59;1086;8516;65.9;276.77;9602;342.67;46542;3499.92
1065;0.0537778290525634;0.0378107908177905;0.00647865108390845;0.00115925405319064;0.0000169358780402653;0.06822;0.04107;0.302040917860647;0.494619451935624;57774;3893.91;1070;11344;53.8;352.33;12414;406.13;45360;3487.78
1066;0.0940654690630882;0.0282464731133429;0.00667250345070777;0.000593829965657695;6.12824391946933E-06;0.06324;0.03964;0.382959451619016;0.565675585036973;58406;3877.91;1280;13812;146.5;396.84;15092;543.34;43314;3334.57
1067;0.133221152468274;0.0198291484648494;0.00803497828824744;0.00052679418576791;0.000298883975328756;0.07483;0.04763;0.449249809955758;0.600854954327969;57501;3791.62;1597;16035;264;411.38;17632;675.38;39869;3116.24
1068;0.181133407614306;0.0171761387661406;0.0113919485500311;0.00094518928200623;0.00177684277900617;0.09877;0.07133;0.52277699451341;0.602715915615485;55972;3743.31;1950;17617;324.3;422.12;19567;746.42;36405;2996.89
1069;0.247585106766248;0.0255191247058824;0.0170384544523366;0.00220272542129223;0.00594304433841499;0.1209;0.09994;0.547500671282358;0.557515676381035;54666;3642.59;2260;17947;443.3;382.72;20207;826.02;34459;2816.57
1070;0.294738023154614;0.0472573294691535;0.0237763942706497;0.00451150706812555;0.0161522122657977;0.1434;0.13127;0.511625586137416;0.496153462374946;53442;3535.32;2441;16723;512.9;342.57;19164;855.47;34278;2679.85
1071;0.313241019086364;0.0707842178479197;0.033157076419324;0.00897040012778532;0.0323194518794368;0.16131;0.16341;0.446854703768766;0.440111374510657;52908;3551.34;2750;14230;519.1;292.65;16980;811.75;35928;2739.59
1072;0.311462443580869;0.0776997710186514;0.0390989151847934;0.0137589713281687;0.0433935784941231;0.15255;0.1663;0.339615755783454;0.358985089169204;52912;3711.16;2975;10444;494.9;223.86;13419;718.76;39493;2992.4
1073;0.270735885805655;0.0584790989956958;0.0366200140043323;0.0178182361632457;0.0491708867682998;0.11989;0.14759;0.19727433755223;0.217429404088734;52724;3722.65;3014;6150;475.3;134.22;9164;609.52;43560;3113.13
1074;0.198303205011436;0.0300045453084649;0.0277193068023441;0.0217397176743072;0.0494194774816711;0.07346;0.11062;0.0630968834207525;0.0939652827316224;52006;3484.79;2829;2623;421.2;59.94;5452;481.14;46554;3003.65
1075;0.168260425040986;0.021748621061693;0.0202792195859151;0.0268135224822299;0.0436770743628535;0.04523;0.07781;0.0161991590496544;0.0235594388864724;50165;3298.79;2695;540;473.2;17.27;3235;490.47;46930;2808.32
1076;0.149113825166474;0.0216087003730273;0.0159278449784226;0.0323319163804808;0.0472407017339695;0.04502;0.07783;0;0;49720;3244.46;2973;7;580.7;0.76;2980;581.46;46740;2663
1077;0.103954867731293;0.0163474403443329;0.0123620152805064;0.0404987393179459;0.0637213534272082;0.07468;0.11753;0;0;47828;3164.19;2900;0;702.5;0;2900;702.5;44928;2461.69
1078;0.0727221031432793;0.0109467399713056;0.0139061037731097;0.0485938475361393;0.084972808099616;0.12682;0.17005;0;0;43816;2905.16;2438;0;718.1;0;2438;718.1;41378;2187.06
1079;0.0509770087234602;0.00733851845050215;0.0199733788390173;0.0592837065729574;0.0996754323286396;0.1835;0.22199;0;0;40487;2706.88;2184;0;786;0;2184;786;38303;1920.88
1080;0.0366044692047686;0.00549335609756098;0.0270370138532064;0.0707479294784762;0.102378971255673;0.23192;0.26001;0;0;38045;2575.12;2223;0;791.8;0;2223;791.8;35822;1783.32
1081;0.0247185927095351;0.00520356292682927;0.0332784898493779;0.0714088535260762;0.0987118247410683;0.26915;0.28139;0;0;36882;2494.93;2334;0;794.6;0;2334;794.6;34548;1700.33
1082;0.0166837496710992;0.0068159943758967;0.0379549912850738;0.0627635660091047;0.088960346793902;0.30548;0.28468;0;0;36775;2481.61;2473;0;726.8;0;2473;726.8;34302;1754.81
1083;0.0129353215131459;0.0103243256241033;0.0425094084261078;0.0530564687325293;0.0784207820318864;0.34608;0.28773;0;0;37440;2459.04;2568;0;759.7;0;2568;759.7;34872;1699.34
1084;0.00886047483150161;0.0131914009756098;0.0433116660789549;0.0496826044245667;0.0715222157570115;0.3909;0.30069;0;0;37823;2456.8;2914;110;822.8;2.26;3024;825.06;34799;1631.74
1085;0.00447887667739389;0.018898536241033;0.0426499299111716;0.047415524718473;0.0743925578959618;0.4561;0.35708;0.0114862081655737;0.00612805567638103;39742;2603.93;3217;1477;903;17.96;4694;920.96;35048;1682.97
1086;0.000508358329791325;0.0215746032711621;0.0436191694792874;0.0469301174027634;0.0896706633306179;0.53256;0.43376;0.0423135426368556;0.024045089169204;43383;2932.89;3110;4756;989.1;42.28;7866;1031.38;35517;1901.51
1087;0.00105809763798652;0.0410626470014347;0.0605398444075026;0.0549122266592125;0.11291473059467;0.59216;0.50186;0.143783632709413;0.0515562657677251;47411;3232.59;3424;8754;1119.8;68.56;12178;1188.36;35233;2044.23
1088;0.00720819985022365;0.0836030728263989;0.0967881963964872;0.0725767334877406;0.138845489351798;0.62881;0.56608;0.266037063565867;0.0959372248803828;50589;3442.66;4446;12492;1330.8;90.27;16938;1421.07;33651;2021.59
1089;0.0247545671665958;0.131497552711621;0.145071761254681;0.0973171240316269;0.167120927499127;0.64968;0.60745;0.351823071188122;0.139729282296651;52758;3566.94;5833;15140;1567.3;103.33;20973;1670.63;31785;1896.31
1090;0.053153947416358;0.174281612740316;0.197943065806928;0.12751891582142;0.193407423484231;0.64863;0.61938;0.398643534069317;0.141670030448021;54157;3573.9;6737;16617;1697.7;102.57;23354;1800.27;30803;1773.63
1091;0.090163658186087;0.217018461635581;0.246887664903531;0.163616933551633;0.214466489002677;0.65631;0.60043;0.395733351282972;0.11232984123532;53453;3543.83;7790;17159;1843.8;114.16;24949;1957.96;28504;1585.87
1092;0.126422537899488;0.251557328895265;0.282999030275553;0.198107893139526;0.229356199231933;0.65529;0.61515;0.382109575230083;0.114022692474989;51841;3503.94;8868;16406;1941.2;102.92;25274;2044.12;26567;1459.82
1093;0.159487860829437;0.272779169813486;0.301937475055833;0.225705042328887;0.266182855812871;0.66888;0.66927;0.325708687600921;0.0999612527185733;51202;3465.88;9970;14408;2092.6;96.73;24378;2189.33;26824;1276.55
1094;0.185711023336774;0.270268468292683;0.32858169647205;0.259013309639805;0.317612843011754;0.68066;0.70584;0.253108640922104;0.0868402218355807;50257;3415.77;10594;11538;2526.5;82.62;22132;2609.12;28125;806.65
1095;0.205047381140324;0.266623670014347;0.361579372726815;0.297467560498363;0.381362552077272;0.68884;0.73449;0.161914329006641;0.0864178512396694;50428;3479.71;11347;8584;2860.3;85.09;19931;2945.39;30497;534.32
1096;0.21972104742243;0.246799136068867;0.385961792588115;0.331060197667918;0.446241821249855;0.69698;0.75517;0.124365244913801;0.150228103523271;50399;3775.92;12186;5752;3227.5;105.76;17938;3333.26;32461;442.66
1097;0.209195673689963;0.227022448436155;0.400244897788524;0.341886781007907;0.469405538228791;0.69902;0.76072;0.0806609954586925;0.155762879512832;50933;3726.63;12916;3300;3520.9;93.21;16216;3614.11;34717;112.52
1098;0.160528176978971;0.209422926829268;0.399033992275788;0.342616073796023;0.449771511695566;0.69167;0.75653;0.0374718226029367;0.0953557633753806;49828;3467.72;12480;1435;3681;63.98;13915;3744.98;35913;-277.26
1099;0.133901083854515;0.20739305687231;0.397553008882844;0.341275781087773;0.440552751076458;0.68923;0.75966;0.0118467617851209;0.028683679860809;47653;3273.92;12567;247;3541.4;21.63;12814;3563.03;34839;-289.11
1100;0.119062412815998;0.201355170043042;0.39964422077813;0.321204392221069;0.433198414988944;0.68842;0.76378;0;0;46342;3181.54;11713;6;3371.5;1.96;11719;3373.46;34623;-191.92
1101;0.10220934037687;0.180181907030129;0.397866041240576;0.305372783723345;0.418838434772489;0.67737;0.77114;0;0;45307;3150.26;11415;0;3188.7;0.05;11415;3188.75;33892;-38.4900000000002
1102;0.0858159619082316;0.15699758266858;0.399828200997431;0.307239122673908;0.401018708250902;0.6728;0.78202;0;0;41951;2913.49;11558;0;3059.9;0;11558;3059.9;30393;-146.41
1103;0.064868959054385;0.137379084074605;0.389485078333585;0.312205801453558;0.390965217037123;0.67047;0.78554;0;0;38684;2721.48;11447;0;3028.6;0;11447;3028.6;27237;-307.12
1104;0.0444601507883498;0.124160135667145;0.375050011082565;0.319911026675186;0.392809631095077;0.66764;0.78595;0;0;36257;2617.44;11303;0;2997.9;0;11303;2997.9;24954;-380.46
1105;0.0294823506790536;0.111418738364419;0.365986117676691;0.332410875728776;0.403620183870592;0.65204;0.78796;0;0;34562;2579.29;11040;0;3034.2;0;11040;3034.2;23522;-454.91
1106;0.0197512101524076;0.0987708043615495;0.358582288348194;0.342227316508266;0.416158079832422;0.62861;0.78903;0;0;34479;2625.47;10916;0;2977.9;0;10916;2977.9;23563;-352.43
1107;0.0143961116845791;0.0900080330559541;0.345629283999127;0.340122553709768;0.417446284184802;0.58409;0.77662;0;0;34702;2588.17;10563;0;2979.3;0.01;10563;2979.31;24139;-391.14
1108;0.0102332297042929;0.0808002831563845;0.318867245142982;0.325721607299736;0.39139539858024;0.55519;0.76441;0;0;34323;2552.74;9636;83;3059.2;5.19;9719;3064.39;24604;-511.65
1109;0.00671173619122796;0.0701980820659971;0.280736045337766;0.305576375688843;0.373360145467241;0.54707;0.7648;0.00986371687761151;0.0205795824271422;34948;2650.56;8463;1082;3023.7;34.71;9545;3058.41;25403;-407.85
1110;0.0051590003440808;0.056689603902439;0.246696111866741;0.286499567526555;0.352311225416036;0.54714;0.76155;0.04094858964857;0.0705867681600696;36959;2837.07;7547;3484;3070.6;97.16;11031;3167.76;25928;-330.69
1111;0.00628808893476633;0.0663373268292683;0.261986081003476;0.292070336235125;0.34331647038287;0.55734;0.75378;0.146513538685984;0.229168616789909;40422;3135.56;8296;6930;3315.4;192.55;15226;3507.95;25196;-372.39
1112;0.0071530149573947;0.0956911108177905;0.313799989354021;0.303176010302692;0.341777197719074;0.57628;0.74632;0.29707042867689;0.410905519791214;44175;3331.73;9911;10981;3565.8;291.31;20892;3857.11;23283;-525.38
1113;0.00939044467383164;0.122020827776184;0.365007138481689;0.317917329286798;0.341810622599791;0.61895;0.75356;0.393879075525301;0.512395846020009;47509;3442.29;11353;13921;3689.4;347.67;25274;4037.07;22235;-594.78
1114;0.0134487718339507;0.158050210387374;0.415621130723893;0.350315587413146;0.369363549400675;0.66067;0.76889;0.40706503646874;0.543714467159635;50711;3472.48;12323;15121;3780.5;362.54;27444;4143.04;23267;-670.56
1115;0.0200482789888073;0.195587325107604;0.456101278289927;0.381230894497245;0.400010098917724;0.68739;0.77834;0.382882190129113;0.520617733797303;50868;3451.93;12952;15797;3740.4;369.31;28749;4109.71;22119;-657.78
1116;0.0299306940312101;0.222052239655667;0.475457912817154;0.403784426563374;0.421089692773187;0.70142;0.7827;0.406601467529322;0.513127485863419;48812;3451.11;13270;16654;3852.5;355.35;29924;4207.85;18888;-756.74
1117;0.0386438958042383;0.236190356384505;0.480426241264084;0.421228567207092;0.438356031653672;0.70973;0.78455;0.406446944549516;0.501287007394519;47217;3478.56;13141;16644;3783.4;343.6;29785;4127;17432;-648.44
1118;0.0443048329184124;0.241730557934003;0.480346883750609;0.432947820860954;0.446857040614454;0.7126;0.78619;0.390144770179991;0.45759046107003;46705;3384.88;13246;15750;3794.6;304.32;28996;4098.92;17709;-714.04
1119;0.0444166439978141;0.228386914777618;0.463267449935352;0.429138560817826;0.438518034446643;0.71157;0.78586;0.346878335834333;0.39285327968682;46234;3489.08;12445;13535;3830.2;263.9;25980;4094.1;20254;-605.02
1120;0.0373242967595685;0.192890411133429;0.426241091229661;0.40445454276815;0.404248474339579;0.70584;0.78246;0.286176558600572;0.311869791213571;46994;3739.74;12138;10004;3685.7;197.12;22142;3882.82;24852;-143.08
1121;0.024368017689801;0.137731431391679;0.368509814014407;0.371023094002077;0.360532927964622;0.69327;0.77643;0.167219617979978;0.196718447150935;48159;3656.46;10929;6161;3402.4;115.67;17090;3518.07;31069;138.39
1122;0.00864656789523752;0.0574847955236729;0.273023171091297;0.337707659531986;0.326916158501106;0.67802;0.77207;0.0668054349360947;0.086163484123532;48025;3457.33;8398;2787;3232.9;53.73;11185;3286.63;36840;170.7
1123;0.0026424243528245;0.0219081875466284;0.199591664466945;0.320410335436467;0.308994856278366;0.61682;0.77101;0.0164824511792986;0.0237398129621575;46463;3312.05;6164;534;2915.6;15.3;6698;2930.9;39765;381.15
1124;0.00124281680733499;0.0105614636441894;0.168258736184575;0.295249813513298;0.277291341789829;0.54299;0.73463;0;0;46747;3256.45;5562;10;2704.3;1.04;5572;2705.34;41175;551.11
1125;0.000516234339263667;0.00371856321377331;0.145845316541568;0.263348685408514;0.245465908297451;0.48017;0.66196;0;0;46512;3162.59;5356;0;2565.6;0.01;5356;2565.61;41156;596.98
1126;0.000393812212844334;0.00134538307030129;0.131557192484006;0.245808990495967;0.224767175608053;0.4369;0.61182;0;0;42513;2850.85;5002;0;2219;0;5002;2219;37511;631.85
1127;0.00107464610277896;0.00245646129124821;0.120275391432841;0.227414982030189;0.206582618410334;0.3944;0.55894;0;0;39695;2694.67;4804;0;2140;0;4804;2140;34891;554.67
1128;0.00484218450826806;0.00630945802008608;0.110673456819975;0.203896517850012;0.185971659490283;0.3611;0.49842;0;0;38283;2613.48;4467;0;1960;0;4467;1960;33816;653.48
1129;0.0120474388244581;0.0113181253371593;0.0994688778734908;0.177376179618241;0.156340871639707;0.32078;0.42913;0;0;37748;2566.7;4101;0;1641.9;0;4101;1641.9;33647;924.8
1130;0.0213414257089076;0.0157105625251076;0.0860482615821201;0.149049233288076;0.123460543465612;0.28071;0.36323;0;0;38390;2583.79;3823;0;1333.3;0;3823;1333.3;34567;1250.49
1131;0.0290696352743538;0.0231032778192253;0.0729858713414941;0.118732746186407;0.0925959664843477;0.25682;0.30234;0;0;39909;2658.19;3464;0;1070.9;0.02;3464;1070.92;36445;1587.27
1132;0.0396124970145931;0.0386217749210904;0.0612774846271388;0.0843813736921971;0.0558777667869196;0.23687;0.24046;0;0;43778;2793.57;3193;108;801.3;8.31;3301;809.61;40477;1983.96
1133;0.0456534669176432;0.0562938960114778;0.0500668398569342;0.0541800107818864;0.029546909112068;0.24177;0.19507;0.0100439936873851;0.0142432927359722;52408;3389.7;3036;1455;582.5;41.3;4491;623.8;47917;2765.9
1134;0.0276215726516486;0.0458230887804878;0.0390086336876396;0.0325974426962703;0.0146782148260212;0.29267;0.17367;0.0408455743286994;0.0433469899956503;58965;4023.05;2807;4639;444.7;88.81;7446;533.51;51519;3489.54
1135;0.023322537089886;0.0410676934289813;0.0365104389703289;0.0245918892261002;0.00885108227627138;0.38919;0.20614;0.148110276143979;0.113681961722488;62090;4323.71;2377;8870;411.3;147.05;11247;558.35;50843;3765.36
1136;0.061630133179509;0.08657800482066;0.0585768894262254;0.0252414347895536;0.00850183055975794;0.47687;0.30305;0.302581748289968;0.195826985645933;62795;4367.57;2496;13537;343.2;196.16;16033;539.36;46762;3828.21
1137;0.0889270344283199;0.159074896298422;0.0866144852148506;0.0324958521683572;0.0151034109158617;0.53218;0.40846;0.419941951452567;0.258151979121357;64714;4482.47;3806;17600;396.3;231.56;21406;627.86;43308;3854.61
1138;0.113189057218613;0.227485501865136;0.115113046865817;0.0463026307802891;0.0311848935179798;0.56103;0.49963;0.481570866565163;0.30169038277512;65681;4484.61;5090;19567;513.1;234.65;24657;747.75;41024;3736.86
1139;0.147952181877062;0.290655755982783;0.146246639766259;0.0679287069722865;0.0650243791458164;0.56088;0.55958;0.520871211095804;0.312340878642888;65944;4419.42;6307;20734;711.8;230;27041;941.8;38903;3477.62
1140;0.191176732446819;0.353202793457676;0.174643367823619;0.0931419774778372;0.114733012917491;0.54408;0.58534;0.555046543462881;0.26522807307525;64625;4457.68;7213;21265;887.6;189.12;28478;1076.72;36147;3380.96
1141;0.230702234905985;0.398967217790531;0.191120079391466;0.107840616164843;0.164928241591993;0.53816;0.58495;0.55581915836191;0.22048380600261;63132;4382.29;7976;20652;1073.9;151.24;28628;1225.14;34504;3157.15
1142;0.267106106219766;0.430100605337159;0.201426669185431;0.113991850091846;0.207637676015361;0.54103;0.56763;0.514510015093793;0.18762925184863;62257;4215.63;8987;18777;1186.6;123.04;27764;1309.64;34493;2905.99
1143;0.290412840892991;0.429466317934003;0.194236917065471;0.10885602947049;0.235940571395322;0.53448;0.54612;0.434415603894389;0.137281439756416;60421;4193.16;9117;15316;1299.2;89.91;24433;1389.11;35988;2804.05
1144;0.298261180197138;0.385654349268293;0.150293085251793;0.106138294465298;0.26512475852438;0.57991;0.53455;0.318214323080334;0.0764004741191823;60031;4419.75;8572;10752;1419.7;59.2;19324;1478.9;40707;2940.85
1145;0.260436626996175;0.285989543299856;0.117244536866321;0.126779567127226;0.300697315256604;0.64613;0.57157;0.16588041882166;0.0434215354501957;60196;4348.35;7829;5973;1663;32.93;13802;1695.93;46394;2652.42
1146;0.178316045702026;0.218386195121951;0.12995581555925;0.165526217953838;0.340548065867567;0.68594;0.651;0.0513016292955669;0.0170860722053067;59437;4111.1;7562;2401;1881.6;14.97;9963;1896.57;49474;2214.53
1147;0.151277342077034;0.209523031506456;0.177470622235656;0.210463927002636;0.379010509717212;0.70033;0.71276;0.013623776052889;0.00660279686820357;57483;3881.68;8201;446;2170.3;4.25;8647;2174.55;48836;1707.13
1148;0.155703359442994;0.215094893084649;0.225685779087535;0.25257338990496;0.409659120214128;0.7021;0.72562;0;0;56602;3786.8;9505;6;2454.9;0.18;9511;2455.08;47091;1331.72
1149;0.164819999797599;0.214226296929699;0.256095767937803;0.286514233288076;0.432605523100198;0.69016;0.70913;0;0;53849;3527.89;10669;0;2878.7;0;10669;2878.7;43180;649.19
1150;0.170030796243447;0.207475132395983;0.273426509865162;0.31366244748822;0.44516018503433;0.67135;0.69366;0;0;48041;3181.33;10744;0;2946.1;0;10744;2946.1;37297;235.23
1151;0.167359825125994;0.193077779053085;0.2695525503669;0.324677342863989;0.443527523565693;0.65474;0.688;0;0;44512;2983.06;10516;0;2528.8;0;10516;2528.8;33996;454.26
1152;0.164314812273564;0.188707432998565;0.245628050711131;0.31862789114288;0.425070107063889;0.64077;0.69342;0;0;43003;2814.03;9572;0;2548.8;0;9572;2548.8;33431;265.23
1153;0.159722532232275;0.18970224195122;0.218009898779239;0.283831259484067;0.395153824042826;0.62557;0.69698;0;0;41674;2758.39;9233;0;2429.3;0;9233;2429.3;32441;329.09
1154;0.153051235250066;0.193786475982783;0.19264779121119;0.240010178899449;0.3515016047946;0.58779;0.6888;0;0;41876;2740.87;9279;0;2281.5;0;9279;2281.5;32597;459.37
1155;0.153367555609529;0.210702392424677;0.177947436837775;0.204251901205974;0.307928021645525;0.55207;0.65799;0;0;43646;2853;8892;0;2029.3;0;8892;2029.3;34754;823.7
1156;0.156253390005465;0.228349904619799;0.17123158517623;0.166973646274259;0.263649929011987;0.55165;0.59737;0;0;46427;2988.68;8632;80;1626.7;3.24;8712;1629.94;37715;1358.74
1157;0.16144263363491;0.244402619684362;0.175840546672712;0.135259443335197;0.227383466775282;0.58111;0.53151;0.00965768623787028;0.0169491561548499;55152;3559.82;8878;1013;1162.7;28.1;9891;1190.8;45261;2369.02
1158;0.164195502459166;0.254011600573888;0.19287033872349;0.111276148869899;0.192255409053881;0.62344;0.49112;0.0329391485286296;0.0703545759025663;60985;4207.6;8460;2918;1131.7;88.46;11378;1220.16;49607;2987.44
1159;0.203727811241322;0.34789046071736;0.270871162460329;0.103894498841946;0.168998957290818;0.66407;0.48629;0.0972979696177971;0.195504971726838;64108;4448.1;9644;5319;1228.9;164.81;14963;1393.71;49145;3054.39
1160;0.290955390329306;0.456002959770445;0.353976699880778;0.114580980752336;0.150932818573257;0.67615;0.5157;0.209378637637028;0.304619882557634;65407;4456.92;12624;8364;1361.8;214.25;20988;1576.05;44419;2880.87
1161;0.336642329831805;0.501100974347202;0.398019701408829;0.136352760162926;0.146871618759455;0.68185;0.56345;0.31002460515062;0.316124728142671;67323;4599.14;14376;11151;1701;246.62;25527;1947.62;41796;2651.52
1162;0.358912868014654;0.530352529354376;0.428392186287845;0.161665725980353;0.145021260328174;0.68558;0.60072;0.372992719421534;0.341923866898652;68291;4567.95;15200;13142;1721.5;240.6;28342;1962.1;39949;2605.85
1163;0.380704421033457;0.544952900545194;0.440307491343845;0.182028734126667;0.147913167694635;0.68858;0.62994;0.379585699893253;0.409492222705524;67740;4484.29;15728;14405;1823.5;278.09;30133;2101.59;37607;2382.7
1164;0.384844039103771;0.549203568091822;0.438004734035229;0.197415048718154;0.15380138019318;0.69112;0.63451;0.418216444844734;0.504197220530665;65834;4494.26;15502;15021;1951.6;358.84;30523;2310.44;35311;2183.82
1165;0.379652902827534;0.533664332510761;0.423740946148809;0.196583278092804;0.156380288607006;0.6875;0.61082;0.409691927125441;0.47756469769465;65689;4368.72;15628;14867;2098;326.7;30495;2424.7;35194;1944.02
1166;0.363176128281418;0.49598964625538;0.402609228183299;0.185780438064052;0.1503375084371;0.67547;0.57688;0.369928013655383;0.40420689430187;64618;4271.11;14567;13184;2060.7;295.46;27751;2356.16;36867;1914.95
1167;0.336643293865242;0.444117026226686;0.369620561953218;0.174505230013577;0.141186651925986;0.65665;0.54223;0.308118821733013;0.359390365376251;63376;4113.37;13803;10592;2245.2;248.62;24395;2493.82;38981;1619.55
1168;0.300702124800129;0.393109125050215;0.327388495625745;0.177981356121716;0.150575047131386;0.64031;0.53075;0.229569640331668;0.274168142670726;62492;4268.47;12134;7647;2370.4;184.34;19781;2554.74;42711;1713.73
1169;0.246100248142976;0.321143340946915;0.270367685423068;0.185663379522402;0.167053202606773;0.6166;0.53803;0.141723326312;0.192528555893867;61912;4154.54;10540;4742;2381.7;117.9;15282;2499.6;46630;1654.94
1170;0.158083487764892;0.199477548350072;0.182896099843837;0.193133268908234;0.180503046665891;0.57711;0.53811;0.0536194739926558;0.0945719312744671;60760;3974.78;8186;2154;2451.1;61.26;10340;2512.36;50420;1462.42
1171;0.0817481650373429;0.122430919713056;0.123631447080752;0.200244769986423;0.193727942511346;0.53178;0.53026;0.0156068209603984;0.0278269421487603;58645;3901.38;5748;489;2129.6;18.92;6237;2148.52;52408;1752.86
1172;0.0550155957657822;0.105456761664275;0.0984889656944235;0.197683993291271;0.203151207959967;0.49241;0.50787;0;0.00289784254023488;56637;3771.81;4992;12;1781.2;1.43;5004;1782.63;51633;1989.18
1173;0.0429918635011233;0.103969561319943;0.0937580059778685;0.188990034342305;0.214043993948563;0.46143;0.4788;0;0;53468;3555.6;4835;0;1497.2;0.01;4835;1497.21;48633;2058.39
1174;0.0386271447365758;0.10859190071736;0.0907290164055547;0.159604687325294;0.196199922029559;0.42533;0.41778;0;0;48725;3202.42;4802;0;1372.2;0;4802;1372.2;43923;1830.22
1175;0.0335625049082114;0.113049536413199;0.0925554603126627;0.118315073875889;0.156692251832887;0.3846;0.32778;0;0;45300;2947.94;4706;0;1085.5;0;4706;1085.5;40594;1862.44
1176;0.0290850405812941;0.110116623701578;0.100623138011519;0.0900468932193914;0.11462696962644;0.35401;0.2589;0;0;43301;2823.68;4820;0;999.6;0;4820;999.6;38481;1824.08
1177;0.0240103092679175;0.101889334634146;0.105979912514903;0.0722022226659213;0.0839346537879669;0.32546;0.21877;0;0;41856;2759.37;4688;0;902.9;0;4688;902.9;37168;1856.47
1178;0.0223960311291922;0.0930200891822095;0.107506272664685;0.0616405335037138;0.0644029640404981;0.29771;0.20154;0;0;41855;2745.1;4490;0;865.2;0;4490;865.2;37365;1879.9
1179;0.0221378375533831;0.0869680293830703;0.10937859345457;0.0570236039453718;0.0558943581985337;0.27826;0.19637;0;0;43555;2812.73;4424;0;807.9;0.03;4424;807.93;39131;2004.8
1180;0.0195939530835712;0.0771335024390244;0.103889763504777;0.0631798957750978;0.0594073245665076;0.26635;0.19586;0;0;46704;2942.9;4484;78;692.5;7.84;4562;700.34;42142;2242.56
1181;0.014957901714332;0.0605603950645624;0.0938186565244404;0.0652800023959748;0.0611076085185616;0.26115;0.19102;0.00891082516880831;0.0197457503262288;54337;3521.88;4118;883;523.4;36.02;5001;559.42;49336;2962.46
1182;0.0075804954763495;0.0338606290961262;0.0714138917266972;0.0602309360274738;0.0655949261026417;0.25517;0.17515;0.0278913978549694;0.0721960548064376;60373;4140.74;3323;2715;507;95.73;6038;602.73;54335;3538.01
1183;0.0109749622523124;0.0464206649067432;0.0763074819404564;0.0717501920773101;0.0715981310368905;0.26133;0.16283;0.0874084989102179;0.204611261418008;62962;4392.06;3124;5058;552.5;175.62;8182;728.12;54780;3663.94
