Timestep;Onshore_DE_south;Onshore_DE_mid;Onshore_DE_north;Onshore_DK_south;Onshore_DK_north;Offshore_DE;Offshore_DK;PV_DE;PV_DK;Total_load_DE;Total_load_DK;Wind_gen_DE;PV_gen_DE;Wind_gen_DK;PV_gen_DK;RES_gen_DE;RES_gen_DK;Residual_load_DE;Residual_load_DK
344;0.846333671139717;0.907900671678623;0.82384948140312;0.552550093443016;0.545935249621785;0.71613;0.79428;0.00721107239094314;0;69251;5383.42;24792;156;4270.9;0.03;24948;4270.93;44303;1112.49
345;0.861813581071508;0.904076896298422;0.849231268752204;0.552569916939541;0.561031537297801;0.71613;0.79428;0.0334027174680473;0.00761135276207046;69049;5404.02;25156;965;4306.5;1.33;26121;4307.83;42928;1096.19
346;0.866033350334973;0.907343564648494;0.864688025120481;0.552454224502835;0.556000249039916;0.71613;0.79428;0.0794505654502128;0.024215089169204;70087;5453.65;25604;2364;4309.8;4.47;27968;4314.27;42119;1139.38
347;0.869863726799846;0.908702023414634;0.872698921565664;0.5530683575593;0.552908549982544;0.71613;0.79428;0.100156644744207;0.0486096085254458;71367;5486.91;25904;3469;4319;8.71;29373;4327.71;41994;1159.2
348;0.866188886797417;0.907269641319943;0.873997168035196;0.552819959268429;0.561874576981264;0.71613;0.79428;0.120682447228427;0.0374428925619835;70490;5456.85;26189;3589;4286.3;8.72;29778;4295.02;40712;1161.83
349;0.868576675167486;0.905627148005739;0.872995007808171;0.550890736762239;0.559065546374956;0.71613;0.79428;0.112363960148875;0.0338893823401479;69658;5382.7;25360;3194;4194.6;7.29;28554;4201.89;41104;1180.81
350;0.871510112534661;0.903839933428981;0.871089586284486;0.54584538415462;0.54729318165949;0.71613;0.79428;0.092688034053587;0.030307609830361;68272;5268.58;24938;2231;4002.9;8.72;27169;4011.62;41103;1256.96
351;0.887424247373854;0.902948820430416;0.870776432018538;0.536811599313154;0.534055942045851;0.71613;0.79428;0.0599549161646987;0.0188502783819052;67488;5089.96;24876;1010;3790.8;4.03;25886;3794.83;41602;1295.13
352;0.877988595745542;0.902902937388809;0.869047535136769;0.526959716875649;0.516646900965902;0.71613;0.79429;0.0163536820294603;0.00748862548934319;67382;5300.37;24851;172;3603.4;0.34;25023;3603.74;42359;1696.63
353;0.890798729734653;0.902798821807748;0.867286715597871;0.519683755291111;0.503251188176423;0.71613;0.79438;0;0;69941;5646.16;24740;6;3466.2;0.01;24746;3466.21;45195;2179.95
354;0.901930543850061;0.900829564878049;0.864711735025943;0.514906045443655;0.502084041661818;0.71613;0.7943;0;0;69342;5432.76;25439;0;3401.3;0.01;25439;3401.31;43903;2031.45
355;0.907133427247151;0.896525464677188;0.864726368747166;0.510687930277134;0.510207360642383;0.71613;0.79426;0;0;68143;4992.67;26234;0;3340.1;0;26234;3340.1;41909;1652.57
356;0.926602385087133;0.887474321262554;0.861946889795644;0.51008796422011;0.522222980332829;0.71613;0.79429;0;0;64399;4695.82;25816;0;3362.1;0.01;25816;3362.11;38583;1333.71
357;0.867941639848604;0.874715900143472;0.857898936140917;0.521751693155499;0.53528927033632;0.71613;0.79424;0;0;61048;4405.55;25149;0;3443.2;0;25149;3443.2;35899;962.35
358;0.810447315562572;0.855885648091822;0.847757052004097;0.534533936586535;0.546921120679623;0.71613;0.7943;0;0;58223;4059.28;23866;0;3637.5;0;23866;3637.5;34357;421.78
359;0.739718889631024;0.85953360723099;0.82541935764781;0.544805404121077;0.554397293145584;0.71613;0.79427;0;0;53518;3728.02;23076;0;3749.3;0;23076;3749.3;30442;-21.2800000000002
360;0.69196796992329;0.808719200918221;0.793362426208587;0.549238578787637;0.559183583149075;0.71613;0.79428;0;0;49927;3471.96;21980;0;3975;0;21980;3975;27947;-503.04
361;0.604046394640436;0.760668260315639;0.756318724128088;0.549962138008146;0.561909731176539;0.71613;0.79428;0;0;47116;3354.09;21120;0;4071.3;0;21120;4071.3;25996;-717.21
362;0.527238817981258;0.74566273010043;0.71656830134502;0.549757120836994;0.561590651693239;0.71613;0.79428;0;0;45559;3445.06;21068;0;4100.9;0;21068;4100.9;24491;-655.84
363;0.4347018533811;0.705405577962697;0.690287704632848;0.551719148230972;0.55783126847434;0.71613;0.79428;0;0;47119;3391.32;20426;0;4140.1;0;20426;4140.1;26693;-748.78
364;0.315596713825976;0.670960976527977;0.67579946551811;0.552586219551154;0.558060558594205;0.71613;0.79428;0;0;49165;3505.14;19524;0;4216.2;0.01;19524;4216.21;29641;-711.070000000001
365;0.199306779201328;0.613396632080344;0.66663095605595;0.552477120836994;0.560800558594205;0.71613;0.79428;0;0;52740;3705.61;18648;0;4287.3;0.01;18648;4287.31;34092;-581.7
366;0.110026274414557;0.546488883672884;0.653595938474972;0.55264404400607;0.561080034912138;0.71613;0.79428;0;0;60040;4313.22;17530;0;4312.1;0;17530;4312.1;42510;1.11999999999989
367;0.0579974588621045;0.452911487517934;0.630355282487868;0.553016585735964;0.561980676131735;0.71613;0.79428;0;0;67144;5075.47;16527;0;4318.7;0.01;16527;4318.71;50617;756.76
368;0.0439586922905661;0.351736504218077;0.593473094688765;0.552957631578947;0.562575071569883;0.71613;0.79428;0.00752011835055499;0;69109;5297.15;15430;292;4310.7;0.19;15722;4310.89;53387;986.26
369;0.0415788307324873;0.243872706685796;0.532425360972579;0.551523962542928;0.562797019667171;0.71669;0.79428;0.0602897159542782;0.0143238277511962;68231;5257.95;13552;1737;4257.6;11.55;15289;4269.15;52942;988.799999999999
370;0.0450805262412209;0.150912281549498;0.459635987674844;0.54579273540452;0.562380534155708;0.71696;0.79428;0.129593272397235;0.0839338234014789;68502;5365.7;12074;3488;4205.7;46.81;15562;4252.51;52940;1113.19
371;0.0492321794482563;0.090212208436155;0.394724522996323;0.531762187125629;0.558840030257186;0.71466;0.79429;0.184011115118888;0.152233575467595;68739;5205.72;10710;4690;4152.1;89.23;15400;4241.33;53339;964.39
372;0.0577253767684741;0.0599824866571019;0.350932194415059;0.510187412347257;0.551147240777377;0.71237;0.79427;0.195291292644721;0.187262870813397;67506;5016.03;8944;4721;4046.9;100.14;13665;4147.04;53841;868.99
373;0.0585757649725747;0.0444526942898135;0.307666205497624;0.48205928639885;0.537174515303154;0.71043;0.79309;0.16379435859428;0.193998769030013;65920;4851.99;7502;3852;3869.1;91.92;11354;3961.02;54566;890.97
374;0.0546983423401542;0.0378864244476327;0.261667714271321;0.447028166679978;0.520774095193762;0.70271;0.78237;0.138143543946496;0.147370813397129;63975;4704.13;5676;2642;3610.1;59.19;8318;3669.29;55657;1034.84
375;0.0503674001659684;0.0370540196269727;0.224672689503468;0.406387695471608;0.496567233794949;0.68889;0.76854;0.0793475501303422;0.0653076076555024;62889;4606.98;4294;1215;3313;19.62;5509;3332.62;57380;1274.36
376;0.051830066387354;0.0480076607173601;0.206956212180747;0.363292335276735;0.45617911905039;0.63899;0.74113;0.0158901130900426;0.00856137016093954;63198;4796.31;3699;176;2939.7;0.89;3875;2940.59;59323;1855.72
377;0.0563975035926083;0.0630870035007174;0.196479838261716;0.323939399408993;0.4098884289538;0.5819;0.68933;0;0;66336;5204.88;4124;4;2682.5;0.01;4128;2682.51;62208;2522.37
378;0.0601003167567349;0.0736931520229555;0.183615160579652;0.287097330085456;0.371658462702199;0.54086;0.63366;0;0;65858;5021.83;4320;0;2225.6;0.01;4320;2225.61;61538;2796.22
379;0.0624568002509766;0.080037586456241;0.168753200275385;0.259853020525517;0.347241589666007;0.51845;0.60462;0;0;63726;4661.2;4382;0;2002.5;0.01;4382;2002.51;59344;2658.69
380;0.0625060355820025;0.0836793742324247;0.151917676523433;0.242936171631659;0.334277232631211;0.50667;0.59984;0;0;59494;4322.26;4206;0;1995.1;0.01;4206;1995.11;55288;2327.15
381;0.0587815621268241;0.0810626683500717;0.135166308699814;0.230140410510343;0.328730090771558;0.49953;0.60421;0;0;56086;4008.48;4166;0;2004.3;0;4166;2004.3;51920;2004.18
382;0.0641671293541401;0.0822640618651363;0.11953594549393;0.209601055027554;0.327853443500524;0.51581;0.61876;0;0;53800;3677.15;3891;0;1938.8;0;3891;1938.8;49909;1738.35
383;0.0673102953022851;0.0744406076327116;0.106623470354138;0.194409088730932;0.330159576399395;0.54578;0.64211;0;0;49893;3426.66;3666;0;1904.2;0;3666;1904.2;46227;1522.46
384;0.068885307345113;0.0637381067431851;0.0939133259785401;0.180220524718473;0.336151455836146;0.57472;0.6539;0;0;46568;3285.09;3850;0;1925.3;0;3850;1925.3;42718;1359.79
385;0.0675934825024794;0.0554676804591105;0.0919038636172821;0.167546952719431;0.334041749098103;0.5989;0.65561;0;0;43991;3132.49;4134;0;1955.4;0;4134;1955.4;39857;1177.09
386;0.070085883174449;0.0513000084935438;0.0995530515003442;0.163059401405639;0.330834920283952;0.61684;0.6591;0;0;42916;2971.65;4536;0;1844.7;0;4536;1844.7;38380;1126.95
387;0.0816283042888659;0.0522151543185079;0.114188407804813;0.174029729654181;0.330676838124054;0.63014;0.66529;0;0;42647;2937.27;4863;0;1889.4;0;4863;1889.4;37784;1047.87
388;0.0886719458781144;0.0560457508177905;0.139987260893658;0.194249557543327;0.339704992435703;0.63914;0.67789;0;0;42754;3035.82;5188;0;2088.3;0.01;5188;2088.31;37566;947.51
389;0.0873898048859473;0.0559343772740316;0.161543814047991;0.217490591805766;0.356770244384964;0.64498;0.69125;0;0;42439;3051.42;5365;0;2062.5;0.01;5365;2062.51;37074;988.91
390;0.0785309727366567;0.0545127736011478;0.176850826725774;0.236186730692437;0.367899065518445;0.65177;0.7017;0;0;43168;3318.37;5589;0;2380.4;0.01;5589;2380.41;37579;937.96
391;0.0665845756674155;0.0511251896700143;0.188522870552281;0.256994216516253;0.383127720237402;0.6581;0.7093;0;0;46932;3552.14;5764;0;2351.7;0.01;5764;2351.71;41168;1200.43
392;0.0487818533810998;0.04599679758967;0.194837792420197;0.278538917019407;0.398661886419178;0.66246;0.71336;0.00808670260984338;0;50985;3957.46;6302;92;2415.3;0.88;6394;2416.18;44591;1541.28
393;0.0281767488412573;0.0380388771305595;0.195841950732961;0.294194170593403;0.412437217502618;0.66498;0.71981;0.0571992563581597;0.0402194867333623;54019;4229;6179;917;2504;29.22;7096;2533.22;46923;1695.78
394;0.0142223263909972;0.0275053352080344;0.189546769465854;0.303061814152224;0.419260918189224;0.66504;0.72322;0.146178738896405;0.192869286646368;55764;4239.32;5621;2494;2615.6;89.24;8115;2704.84;47649;1534.48
395;0.00985604165401664;0.0237649233859397;0.196510283478582;0.322306431594921;0.427026866053765;0.66981;0.73606;0.214194603840979;0.290339725967812;56865;4178.77;5094;4013;2802.6;135.05;9107;2937.65;47758;1241.12
396;0.00741569595401461;0.029437712482066;0.214180673685625;0.343395601389665;0.432423244501338;0.67988;0.75364;0.253237410071942;0.350434069160505;56167;4156.57;5023;4695;2995.3;152.68;9718;3147.98;46449;1008.59
397;0.00560529236747829;0.032981506456241;0.226941498799389;0.354180483986902;0.427672138950308;0.68567;0.76142;0.235802067183841;0.318098560243584;53979;4117.19;5366;4342;2862.2;130.21;9708;2992.41;44271;1124.78
398;0.00344765053534924;0.0335958781061693;0.22406015723809;0.353909640204457;0.412670900733155;0.68722;0.76389;0.197351599042133;0.232257011744237;52632;4077.92;5294;3117;2815.1;78.9;8411;2894;44221;1183.92
399;0.0015609085757079;0.0332738751219512;0.211854904438064;0.342251039453718;0.388462647503782;0.68707;0.76495;0.135259114990119;0.110697364071335;51884;4114.54;4416;1478;2624.6;22.61;5894;2647.21;45990;1467.33
400;0.00183763636731637;0.0471980956097561;0.210991024532769;0.335421090567846;0.364350164087048;0.68749;0.7653;0.0297456736126404;0.00925992605480644;52632;4341.12;4227;253;2362.7;0.97;4480;2363.67;48152;1977.45
401;0.00498882445807274;0.074946312195122;0.220151885412993;0.326929401006309;0.345906554172;0.69066;0.76236;0;0;56941;4866.51;5131;4;2283;0.01;5135;2283.01;51806;2583.5
402;0.0126350909790111;0.109032515695839;0.232036271086259;0.318667187924287;0.332560805306645;0.69469;0.75574;0;0;57997;4793.56;6379;0;2186.7;0.01;6379;2186.71;51618;2606.85
403;0.0271984777460684;0.142172961606887;0.243733210014609;0.317480216436387;0.337040367741185;0.69683;0.74875;0;0;56134;4404.65;6909;0;2361.8;0.01;6909;2361.81;49225;2042.84
404;0.0413049365474528;0.170126031449067;0.251494574647793;0.315581989457711;0.339329828930525;0.6962;0.74055;0;0;52061;4067.46;6898;0;2395.7;0;6898;2395.7;45163;1671.76
405;0.0565856755115672;0.193332044878049;0.255741714439239;0.313470450443255;0.339789338996858;0.6934;0.72968;0;0;49753;3839.8;7364;0;2339.5;0.01;7364;2339.51;42389;1500.29
406;0.0658678944279151;0.218686416298422;0.261108320756301;0.312272936267071;0.344641389503084;0.69011;0.72132;0;0;49063;3614.53;7493;0;2174.8;0;7493;2174.8;41570;1439.73
407;0.0658768140142085;0.237611149153515;0.268131383406378;0.311803113968533;0.33365804142907;0.67344;0.70715;0;0;46017;3422.37;7268;0;2095.5;0;7268;2095.5;38749;1326.87
408;0.0624369338352865;0.245833558106169;0.274811410306786;0.30934053989298;0.306559363435354;0.63271;0.68402;0;0;43223;3216.8;7316;0;2094.2;0;7316;2094.2;35907;1122.6
409;0.0607590226081324;0.24591179615495;0.277199000486961;0.301005456832521;0.269814879553125;0.59254;0.64773;0;0;41585;3057.6;7422;0;1913.7;0;7422;1913.7;34163;1143.9
410;0.0607006229886453;0.245325605164993;0.278934474400954;0.290105368580784;0.233768388222972;0.55433;0.59807;0;0;40079;2983.65;7366;0;1710.9;0;7366;1710.9;32713;1272.75
411;0.0615389489343615;0.243814844533716;0.277535359192652;0.276841424007667;0.20182546025835;0.52633;0.55913;0;0;39750;3029.32;7700;0;1680.1;0;7700;1680.1;32050;1349.22
412;0.061935939239379;0.229503156843616;0.261752092253959;0.251123874291191;0.164300138484813;0.50834;0.52223;0;0;39639;2940.92;7838;0;1541.7;0.01;7838;1541.71;31801;1399.21
413;0.0659915003946809;0.225221723959828;0.243936959850889;0.223223693794425;0.130606447108111;0.49316;0.48372;0;0;39004;2987.1;7746;0;1404.7;0;7746;1404.7;31258;1582.4
414;0.0721571716558382;0.236534902037303;0.229485984383658;0.197258652264196;0.107446906784592;0.47004;0.4424;0;0;37940;3182.81;7589;0;1278.3;0.01;7589;1278.31;30351;1904.5
415;0.0795265033294877;0.25786645302726;0.220410022433798;0.174229370657296;0.0924792610264168;0.44012;0.39468;0;0;39914;3451.63;7844;0;1209.7;0;7844;1209.7;32070;2241.93
416;0.0863636243852086;0.276004829612626;0.211956127886085;0.154250192476639;0.0835114441987664;0.40911;0.35107;0.00883356367890535;0;42387;3737.53;7291;250;1169.9;0.39;7541;1170.29;34846;2567.24
417;0.0880820511263586;0.271791529182209;0.188811620438937;0.136389886191199;0.0781700593506342;0.37753;0.31929;0.0815366256775928;0.0109861287516311;45460;3967.93;6644;1890;1081.2;7.37;8534;1088.57;36926;2879.36
418;0.0946212488108972;0.264499278163558;0.164680472285191;0.124306750658893;0.0801736378447574;0.3284;0.30311;0.180508594243287;0.0651846041757286;48180;4125.07;5866;4117;1048.2;23.63;9983;1071.83;38197;3053.24
419;0.125960975165462;0.288972428694405;0.154271660604839;0.11981562215478;0.0899852438030955;0.26829;0.28798;0.252310272193107;0.0924168160069595;50796;4163.88;5230;5860;1033;41.17;11090;1074.17;39706;3089.71
420;0.143780549719675;0.309406938077475;0.153045187211392;0.114950858956952;0.0919422727801699;0.21622;0.26005;0.289473048836432;0.102458203566768;50911;4151.06;4785;6597;959;49.19;11382;1008.19;39529;3142.87
421;0.120540838545145;0.282936580659971;0.142574349100801;0.0979745371775417;0.0809072605609217;0.16865;0.21715;0.288030834358243;0.0882811483253588;48859;4118.57;4182;5981;869.2;38.39;10163;907.59;38696;3210.98
422;0.0906440613678224;0.238334598106169;0.128456449213306;0.0755853150706813;0.0647323216571628;0.12529;0.16984;0.247854859608703;0.073284530230535;47602;4107.4;3714;4297;686.2;26.22;8011;712.42;39591;3394.98
423;0.0662286611208938;0.1906647923099;0.121196333853878;0.06396644557144;0.0479956057255906;0.09553;0.13484;0.158360300471105;0.0393909134406264;47460;4124.79;3351;1987;493.6;8.75;5338;502.35;42122;3622.44
424;0.0528703677616532;0.169412096413199;0.120928957701543;0.0541267526555387;0.0385755859420458;0.07153;0.10427;0.0365961923840364;0.00928702044367116;48007;4433.75;3233;276;396.2;0.56;3509;396.76;44498;4036.99
425;0.0575290041896897;0.168447109096126;0.117494235924303;0.0431847176743072;0.03256299662516;0.05355;0.07672;0;0;53251;4992.13;3478;6;387.3;0.01;3484;387.31;49767;4604.82
426;0.06645097415346;0.17383953205165;0.1123209361745;0.0344813301653223;0.0309314453625044;0.04062;0.05869;0;0;54899;4913.7;3990;0;368.8;0.01;3990;368.81;50909;4544.89
427;0.0702171544517983;0.179043403041607;0.105794368679999;0.0254794089928919;0.0280475247294309;0.03119;0.04543;0;0;53503;4501.99;4124;0;348;0;4124;348;49379;4153.99
428;0.0687810569352521;0.175822884246772;0.0953809955501822;0.0159962942257008;0.0220457674851623;0.02309;0.03373;0;0;51039;4230.87;3977;0;331.5;0.01;3977;331.51;47062;3899.36
429;0.0633529969437529;0.165437184734577;0.083300513592934;0.00869586654420573;0.0147637996043291;0.01584;0.02445;0;0;49698;3929.75;3834;0;285.8;0;3834;285.8;45864;3643.95
430;0.0586941860465116;0.153195434261119;0.0782099564085772;0.0052085644117882;0.00848083789130688;0.01156;0.01948;0;0;50326;3622.26;3607;0;269.8;0;3607;269.8;46719;3352.46
431;0.0455355119719878;0.128186520746055;0.0700799953654728;0.00383940380161329;0.0043475677877342;0.00795;0.01649;0;0;47518;3348.57;3378;0;272.2;0;3378;272.2;44140;3076.37
432;0.0288412558949137;0.098145018651363;0.0574158639867009;0.00311605103426244;0.00255125334574654;0.0056;0.01343;0;0;44377;3184.54;3028;0;174.3;0;3028;174.3;41349;3010.24
433;0.0176406278462566;0.0690796709325682;0.0447729178378923;0.00279148949764396;0.00268415105318282;0.00661;0.01335;0;0;42741;3070.62;2542;0;94.5;0;2542;94.5;40199;2976.12
434;0.0129393061711903;0.0502270039598278;0.0357916493543566;0.00316252775337433;0.00495607005702316;0.00787;0.01456;0;0;42217;3044.2;2111;0;81.7;0;2111;81.7;40106;2962.5
435;0.0098171433197725;0.0400281075466284;0.0277835860158178;0.00361678619918537;0.00860972186663563;0.00979;0.01598;0;0;42662;3070.7;1746;0;71.1;0;1746;71.1;40916;2999.6
436;0.00832911449794563;0.0304829994835007;0.0214040578644233;0.00333030149349093;0.00939278598859537;0.01287;0.01523;0;0;43965;3170.44;1425;0;64;0.01;1425;64.01;42540;3106.43
437;0.00860747424454025;0.0226215703873745;0.0172358299330009;0.00267654101110135;0.00630656930059351;0.0176;0.01306;0;0;47643;3466.42;1256;0;52.2;0.01;1256;52.21;46387;3414.21
438;0.0105756718683587;0.0163885880057389;0.0145605030812889;0.00244293387109656;0.0033980472477598;0.02343;0.01125;0;0;56635;4242.54;1345;0;79.5;0.01;1345;79.51;55290;4163.03
439;0.013879833626814;0.012990587661406;0.0130546739878763;0.00264030109416181;0.00164992668451065;0.02943;0.01087;0;0;64647;4986.56;1539;0;93.6;0.01;1539;93.61;63108;4892.95
440;0.0154751023134374;0.00948297411764706;0.0110850419626215;0.00307319902563693;0.00106638775747702;0.03439;0.01188;0.00968344006783793;0;67153;5238.56;1631;293;68.7;0.1;1924;68.8;65229;5169.76
441;0.0111270441435424;0.00508589612625538;0.00833380917837892;0.00367101030269148;0.00187085185616199;0.03608;0.01447;0.0519197212147906;0.0168476946498478;67619;5256.02;1465;1552;93.3;5.03;3017;98.33;64602;5157.69
442;0.00674770680267978;0.00259997038737446;0.00574926680435914;0.00417577110454437;0.00373457698126382;0.03076;0.01779;0.112776021428357;0.089192431491953;68361;5326.57;1201;3178;168.9;16.42;4379;185.32;63982;5141.25
443;0.00610559778978687;0.00336376642754663;0.00615976891172569;0.00529621196390065;0.00791908064703829;0.02176;0.0227;0.148342060613687;0.113068860374076;68988;5332.92;908;4473;214.6;29.77;5381;244.37;63607;5088.55
444;0.00490405064059749;0.00257905136298422;0.00703904616056286;0.00660870417698267;0.0119720621436053;0.01117;0.02713;0.157845223871752;0.119176202696825;68481;5254.98;769;4874;226.2;35.54;5643;261.74;62838;4993.24
445;0.00353270892788471;0.00157651317073171;0.00716235682501301;0.0077476571360115;0.0160622145932736;0.00763;0.02791;0.149603998282102;0.104553764680296;68159;5183.71;742;4487;187.6;32.15;5229;219.75;62930;4963.96
446;0.00230371910862833;0.000780615781922525;0.0075657268315618;0.00922313593163485;0.0210033608751309;0.00828;0.02525;0.115866481024476;0.0696203871248369;67372;5169.16;722;3146;208.7;23.99;3868;232.69;63504;4936.47
447;0.000994392292590119;0.000706249985652798;0.0110041567343375;0.0115616460346618;0.0244737530548121;0.00906;0.02858;0.0768494286234797;0.0257418268812527;66654;4975;811;1436;216.4;8.07;2247;224.47;64407;4750.53
448;0.00119487380330722;0.00225408539454806;0.0189349654593387;0.0155932229853846;0.0281513941580356;0.01026;0.03374;0.02799441317484;0.00933065680730752;66240;5006.67;990;238;274.9;0.54;1228;275.44;65012;4731.23
449;0.00272481348796729;0.0058326018938307;0.0263068270280255;0.0206128895455635;0.0304473804259281;0.01132;0.03905;0;0;69214;5469.82;1182;6;378.4;0.01;1188;378.41;68026;5091.41
450;0.00523099075029854;0.00956922329985653;0.0296922180242809;0.0263146601709129;0.03280949493774;0.01188;0.04356;0;0;69121;5250.18;1311;0;540.6;0.01;1311;540.61;67810;4709.57
451;0.00811020665087943;0.0126008595695839;0.0298492062868369;0.0326287385192876;0.0343297835447457;0.01252;0.04822;0;0;67480;4936.07;1306;0;644.9;0.01;1306;644.91;66174;4291.16
452;0.0102739524763697;0.0140002248493544;0.0286239926116233;0.0385679837872374;0.0389580949610148;0.01381;0.05112;0;0;63275;4650.18;1301;0;632.4;0;1301;632.4;61974;4017.78
453;0.0115878231829498;0.0157393098421808;0.0268426530653368;0.0451479430556665;0.0457674688700105;0.0153;0.05379;0;0;59946;4361.66;1336;0;577.1;0;1336;577.1;58610;3784.56
454;0.0110944088894286;0.01744128723099;0.0241264969690864;0.0512435017171152;0.0588158058885139;0.01539;0.05329;0;0;57361;3984.33;1354;0;572;0;1354;572;56007;3412.33
455;0.00921479365272127;0.0159422515925395;0.0221198550870653;0.054621709527993;0.0781291655999069;0.01582;0.05292;0;0;52796;3578.72;1341;0;544.2;0;1341;544.2;51455;3034.52
456;0.00752394458275143;0.0131524534863702;0.0211745667892466;0.052681099752416;0.0987750075642965;0.01655;0.05235;0;0;49522;3342.84;1287;0;575.2;0;1287;575.2;48235;2767.64
457;0.00692951201246787;0.00958072585365854;0.0195701524692291;0.0479398163086016;0.109854691027581;0.01654;0.05071;0;0;47307;3206.06;1195;0;521.3;0;1195;521.3;46112;2684.76
458;0.00687272471512134;0.00854280906743185;0.017692446123621;0.0423633950962383;0.113429356452927;0.01605;0.04768;0;0;46259;3125.15;1176;0;436.7;0;1176;436.7;45083;2688.45
459;0.00646179043455381;0.00885480975609756;0.0155338384968012;0.0352713241753854;0.109178034446643;0.01486;0.04253;0;0;46726;3179.2;1094;0;419.8;0;1094;419.8;45632;2759.4
460;0.00523838342744955;0.00865125004304161;0.0128387289976995;0.025934475281527;0.0896404014895845;0.01337;0.03519;0;0;47733;3240.08;972;0;293.4;0.01;972;293.41;46761;2946.67
461;0.0043018037929848;0.00803693899569584;0.00976978294964149;0.0207089178180656;0.0670919411148609;0.01152;0.02802;0;0;50818;3548.99;898;0;368.8;0.01;898;368.81;49920;3180.18
462;0.00361671078996903;0.00743993113342898;0.00820467230869981;0.0174856840507947;0.0516416850925172;0.01022;0.02299;0;0;58543;4311.81;856;0;517.4;0;856;517.4;57687;3794.41
463;0.0031008533203797;0.0064053237302726;0.00703739532853089;0.015961106141682;0.0432240975212382;0.00957;0.01981;0;0;65737;5017.34;866;0;528.2;0.01;866;528.21;64871;4489.13
464;0.00210583014552594;0.00512819581061693;0.00584200204859537;0.0151592975800655;0.0376519434423368;0.0091;0.01776;0.00973494772777324;0;68358;5200.47;848;94;570.2;0.04;942;570.24;67416;4630.23
465;0.0010476800858178;0.00304451294117647;0.00446209117928568;0.014023790032745;0.0348269114395438;0.00879;0.01585;0.0394806213404137;0.0139245585036973;68479;5182.37;756;628;632.5;1.91;1384;634.41;67095;4547.96
466;0.000873576213896816;0.00146254634146341;0.00363737826809733;0.0125122645954796;0.0382087524729431;0.0078;0.01537;0.068041618774542;0.0439110004349717;69573;5304.89;606;1229;659.3;8.46;1835;667.76;67738;4637.13
467;0.000908709089805088;0.000906103644189383;0.0037285798868235;0.01114103386311;0.0453383277086;0.00723;0.01528;0.0782658892717007;0.0576800521966072;70188;5292.65;472;1780;669.3;15.97;2252;685.27;67936;4607.38
468;0.00109653713036614;0.000589277474892396;0.00408005252464192;0.0107130301094162;0.0545959501920168;0.00789;0.01501;0.0866358840111883;0.0597711744236624;69951;5243.46;368;2210;647.3;22.58;2578;669.88;67373;4573.58
469;0.00108982229238772;0.000447745767575323;0.00354879414974896;0.00998633855123393;0.0618206551844525;0.00926;0.01426;0.0775962896925417;0.0553722096563723;69389;5263.45;338;2183;603.3;22.97;2521;626.27;66868;4637.18
470;0.000829491367619973;0.000358885050215208;0.00348272093765218;0.00962824614647393;0.0665446549517049;0.00991;0.01315;0.0681446340944127;0.0429253501522401;68401;5213.21;374;1653;597.1;16.95;2027;614.05;66374;4599.16
471;0.000540707187240674;0.000237715007173601;0.00414565785098987;0.00943238080025557;0.0688550273478413;0.01035;0.01221;0.0450176947834593;0.0240796346237495;67827;5097.12;386;843;573.9;6.7;1229;580.6;66598;4516.52
472;0.000386256805715789;0.000272189153515065;0.00519044085100667;0.00910441418417059;0.0677327952984988;0.01121;0.01203;0.018310973107002;0.00863137016093954;67091;5230.18;389;164;575.6;0.84;553;576.44;66538;4653.74
473;0.000469708340923351;0.000312220946915352;0.00615334364347724;0.00886534022841626;0.065226671709531;0.01291;0.01203;0;0;70059;5709.95;460;6;541.9;0.01;466;541.91;69593;5168.04
474;0.000434390470985893;0.000392688780487805;0.00721764720501066;0.00830824055586614;0.0606016490166414;0.01529;0.01192;0;0;69736;5498.12;523;0;497.8;0.01;523;497.81;69213;5000.31
475;0.000417896654320238;0.000752230129124821;0.00833386808389166;0.00732237600830605;0.056394888863028;0.01945;0.01161;0;0;67918;5105.61;539;0;368;0.01;539;368.01;67379;4737.6
476;0.00062427429311636;0.00162179282639885;0.00949932429936359;0.00578253094800735;0.0526643989293611;0.02167;0.01108;0;0;63902;4775.24;564;0;238.3;0.01;564;238.31;63338;4536.93
477;0.00145366931811282;0.0032072731133429;0.00985447631521502;0.00371819822697868;0.048804716629815;0.02198;0.01196;0;0;60385;4535.75;694;0;241.1;0;694;241.1;59691;4294.65
478;0.00262926953670533;0.00361492350071736;0.00997202495256326;0.00193076990655698;0.0432350389852205;0.02254;0.01315;0;0;57421;4170.71;720;0;211.6;0;720;211.6;56701;3959.11
479;0.00308210921529338;0.00400418571018651;0.0115649525296794;0.000888720948806006;0.0360389537996043;0.02469;0.01667;0;0;53421;3794.48;791;0;155.4;0;791;155.4;52630;3639.08
480;0.00315173578642702;0.00527904263988522;0.0120435242221215;0.000771319782764955;0.0285718503433027;0.03416;0.02789;0;0;49633;3550.3;852;0;186.7;0;852;186.7;48781;3363.6
481;0.00659409820470783;0.00695289893830703;0.0112891819723608;0.00128779570321859;0.0226004201093914;0.04835;0.03656;0;0;47415;3437.54;840;0;149.1;0;840;149.1;46575;3288.44
482;0.013122587082802;0.00916027913916786;0.00998569808405958;0.00164893618720549;0.02003182939602;0.07064;0.04063;0;0;46563;3385.14;871;0;86.2;0;871;86.2;45692;3298.94
