Timestep;Total_load;LFS;LFW;Load_res
4690;8.653615;0.397632062;0.02739033;1936.14456
4691;8.950715;0.431459506;0.047930768;2081.86608
4692;9.2351975;0.468958913;0.0763904;2098.76184
4693;9.1715425;0.447776333;0.096725598;2008.28544
4694;8.91015;0.389168851;0.129726168;1891.94376
4695;8.79272;0.36562663;0.201255454;1833.37224
4696;8.6974375;0.322626474;0.287763169;1812.04128
4697;8.8433975;0.238858804;0.301726686;1944.42864
4698;8.8778775;0.151797628;0.290478497;2069.38368
4699;8.788105;0.07279496;0.29784662;2056.05792
4700;8.47052;0.021843822;0.289484108;1985.09304
4701;8.18897;0.001726339;0.236846156;1936.73256
4702;8.2315225;0;0.209675433;1907.56104
4703;8.411125;0;0.200102004;1722.5292
4704;8.1668675;0;0.184621763;1517.81616
4705;7.8049475;0;0.202872747;1331.08752
4706;7.56439;0;0.191031414;1237.88952
4707;7.1884975;0;0.167738705;1154.04072
4708;7.1318;0;0.178966369;1068.24648
4709;7.0903275;0;0.178770365;1056.22272
4710;6.984595;0.008565657;0.207906263;1034.67672
4711;7.053055;0.035324338;0.159567066;1120.7364
4712;7.348855;0.07557031;0.108810141;1537.3512
4713;7.7470925;0.127592472;0.116236757;1825.76184
4714;8.189855;0.179073618;0.118811495;2055.77904
4715;8.45382;0.216181869;0.121838788;2306.35608
4716;8.83381;0.247350802;0.105186625;2318.82
4717;8.8309625;0.303167693;0.118890513;2135.35896
4718;8.599275;0.321885647;0.112155556;1969.51776
4719;8.22575;0.272269691;0.097406995;1860.11616
4720;8.14325;0.229758058;0.127712762;1796.9196
4721;8.2111675;0.210026653;0.191392637;1921.66128
4722;8.3595225;0.179204851;0.19705624;2062.57128
4723;8.534265;0.103064739;0.179951522;2144.0748
4724;8.459255;0.04329564;0.143975995;2131.27992
4725;8.4375825;0.006266975;0.097699463;2086.72632
4726;8.369465;0;0.044581248;1968.8592
4727;8.702475;0;0.038420964;1637.21376
4728;8.4623825;0;0.030367339;1402.12968
4729;7.9528225;0;0.022102317;1232.89824
4730;7.66858;0;0.023768867;1163.7024
4731;7.460505;0;0.02669354;1114.28184
4732;7.34687;0;0.037081772;1056.26304
4733;7.3654175;0;0.054560027;1098.5436
4734;7.7538875;0.006196703;0.053623105;1222.05048
4735;8.3555925;0.028246263;0.054919197;1403.44176
4736;9.0592775;0.073302109;0.050428542;1602.21096
4737;9.6953075;0.138644769;0.050292057;1700.7732
4738;10.074;0.26597901;0.047760419;1779.29808
4739;10.32277;0.407531208;0.036874479;1955.2008
4740;10.570225;0.540405991;0.046442777;1884.4812
4741;10.5186325;0.591282622;0.047982079;1787.73672
4742;10.3067;0.596240661;0.053025856;1689.6936
4743;10.12332;0.572910952;0.053841686;1660.9404
4744;9.9719075;0.508906861;0.073153762;1762.52328
4745;10.001825;0.432068254;0.081288457;2033.09904
4746;10.08531;0.309483775;0.086610335;2194.41432
4747;10.0706225;0.16660486;0.098855991;2193.95568
4748;9.698545;0.058074086;0.11756774;2102.40072
4749;9.3989625;0.006859637;0.12681381;2064.63096
4750;9.1075375;0;0.153795712;2010.078
4751;9.3648975;0;0.166037264;1687.434
4752;8.9350425;0;0.184342636;1431.40032
4753;8.336195;0;0.195097222;1245.10848
4754;8.08024;0;0.208218228;1172.79792
4755;7.713055;0;0.221248928;1114.00464
4756;7.6710875;0;0.210066416;1059.22992
4757;7.6335375;0;0.208316743;1102.51848
4758;8.0012625;0.020713531;0.051720529;1226.8872
4759;8.1288525;0.092526365;0.114532237;1393.85064
4760;9.0256125;0.219782713;0.115241342;1563.09216
4761;9.7722875;0.386846463;0.097074506;1625.92416
4762;10.2413675;0.529926883;0.127432609;1683.21048
4763;10.400355;0.651840808;0.177427068;1847.86392
4764;10.489505;0.721321941;0.193341392;1793.4252
4765;10.3039725;0.750278551;0.241703165;1696.53288
4766;10.26457;0.735370566;0.263057381;1610.01456
4767;10.1813275;0.683268818;0.297094415;1603.43232
4768;10.1610925;0.594295037;0.318023783;1708.3164
4769;10.129975;0.472353172;0.307797691;1984.6764
4770;10.19723;0.315412933;0.286876532;2147.5776
4771;10.12523;0.155909855;0.309995813;2163.36624
4772;9.7686025;0.046642486;0.306172188;2078.19024
4773;9.4381025;0.004776008;0.388668484;2047.6764
4774;9.20983;0;0.419834207;2013.53208
4775;9.395285;0;0.466367289;1696.23384
4776;9.06315;0;0.471892356;1441.314
4777;8.47849;0;0.469805063;1250.35176
4778;8.1950575;0;0.467005587;1175.72784
4779;7.9005275;0;0.477625741;1115.61408
4780;7.7562925;0;0.466689517;1060.40088
4781;7.80492;0;0.431537003;1102.56552
4782;7.9706575;0.019104878;0.388440667;1223.18112
4783;8.4710925;0.090077825;0.341942475;1394.09256
4784;9.1680825;0.223833134;0.236662466;1587.20856
4785;9.802195;0.361383171;0.202624406;1646.17824
4786;10.317085;0.388144393;0.315361818;1707.43608
4787;10.58703;0.301632698;0.209986372;1888.2276
4788;10.473815;0.374473378;0.245002401;1888.9836
4789;10.59032;0.305331755;0.294650004;1786.38936
4790;10.08163;0.298695636;0.271400395;1688.18832
4791;10.05963;0.405419639;0.326664396;1679.62368
4792;10.165345;0.475125136;0.385478025;1741.02264
4793;10.246225;0.355332094;0.395318266;1970.54928
4794;10.325025;0.223609616;0.361446451;2123.21256
4795;10.2075375;0.099174338;0.384315339;2141.60016
4796;9.877005;0.033846071;0.336056187;2077.57536
4797;9.4957475;0.003414579;0.250954367;2072.7084
4798;9.23341;0;0.153330843;2028.0204
4799;9.433085;0;0.144400842;1709.778
4800;9.152155;0;0.11993929;1453.02696
4801;8.6627175;0;0.091125619;1259.5212
4802;8.3514425;0;0.102544157;1183.26264
4803;8.038515;0;0.094991318;1121.89728
4804;7.929175;0;0.142203746;1066.00368
4805;8.02961;0;0.163657504;1111.27632
4806;8.26073;0.00860799;0.140215995;1236.30192
4807;8.46977;0.06626044;0.199888555;1410.70944
4808;9.14491;0.168082282;0.177613837;1574.27424
4809;9.6526675;0.236888627;0.23048371;1609.55928
4810;10.05747;0.291253497;0.24915441;1655.5812
4811;10.2595775;0.395546739;0.233542815;1821.3972
4812;10.3486125;0.509132919;0.24921393;1786.36584
4813;10.2311875;0.504221446;0.412711346;1693.73568
4814;10.0205175;0.454936534;0.549548061;1596.56448
4815;9.851305;0.417370241;0.694622091;1587.4908
4816;9.78437;0.346192402;0.65741307;1683.2256
4817;9.640335;0.290794607;0.61879405;1930.82904
4818;9.5353025;0.208042082;0.501304302;2083.46712
4819;9.4811925;0.126702633;0.405068201;2103.03072
4820;9.194885;0.045937219;0.446143947;2043.78048
4821;8.8363325;0.003510251;0.455407463;2032.79832
4822;8.5723625;0;0.44026279;2008.37112
4823;8.90956;0;0.369023919;1710.95904
4824;8.656975;0;0.25470821;1540.0728
4825;8.08765;0;0.183039361;1336.0284
4826;7.7375975;0;0.150292262;1236.08016
4827;7.5108475;0;0.150267633;1144.8696
4828;7.285155;0;0.140090798;1065.64248
4829;7.2328375;0;0.110064158;1050.798
4830;7.1798675;0.01920563;0.090314921;982.8
4831;7.113215;0.103591361;0.068763674;1021.89528
4832;7.437735;0.253926808;0.068876556;1459.91496
4833;7.8445;0.409020482;0.089019855;1816.458
4834;8.25498;0.547676258;0.097724091;2011.01544
4835;8.3914075;0.655080974;0.100985358;2228.42592
4836;8.6104125;0.695873889;0.099476843;2272.83168
4837;8.60121;0.673255373;0.08845134;2130.43656
4838;8.403525;0.653518887;0.106882935;1964.38704
4839;8.1906525;0.595616673;0.160472176;1896.38736
4840;8.1180675;0.528128577;0.200877812;1835.69736
4841;8.250885;0.421370708;0.250840459;1883.81592
4842;8.39992;0.281013147;0.272452251;1965.29256
4843;8.4488025;0.136539126;0.244413362;1968.82896
4844;8.37537;0.053646902;0.215599691;1907.4384
4845;8.167915;0.007323607;0.163976652;1926.26616
4846;8.06646;0;0.080519833;1951.13688
4847;8.479115;0;0.083951449;1725.04752
4848;8.2733725;0;0.110145228;1509.11208
4849;7.8256425;0;0.076804985;1316.92512
4850;7.4169675;0;0.049855922;1221.67752
4851;7.0752225;0;0.058297451;1145.69616
4852;7.00263;0;0.090005008;1067.90376
4853;6.99788;0;0.193076633;1074.6792
4854;6.9953975;0.014196791;0.254553254;1088.262
4855;7.035565;0.08007454;0.249871725;1248.09216
4856;7.2541975;0.193656486;0.288248562;1647.17784
4857;7.799855;0.338028909;0.313575202;1829.4864
4858;8.37184;0.446857707;0.306782778;1940.19336
4859;8.63199;0.446358178;0.268330002;2085.16392
4860;8.810875;0.443990917;0.236209911;2102.15544
4861;8.903235;0.399736012;0.207105826;2011.51272
4862;8.79177;0.38033819;0.215198447;1895.10552
4863;8.532125;0.361399258;0.19860683;1837.02288
4864;8.4164725;0.311525918;0.177042242;1816.5
4865;8.51717;0.246052026;0.16637591;1948.1364
4866;8.51285;0.198923557;0.110674748;2072.68488
4867;8.4896;0.100516293;0.083485553;2058.462
4868;8.46661;0.019863485;0.07657922;1986.4068
4869;8.34087;0.001849105;0.12066584;1957.62672
4870;8.1987675;0;0.1124706;1909.27296
4871;8.31195;0;0.10868597;1724.0496
4872;8.027195;0;0.106910643;1519.12656
4873;7.5224975;0;0.10966394;1332.84816
4874;7.2754825;0;0.165146521;1238.76312
4875;7.0253675;0;0.23789596;1154.61696
4876;6.853595;0;0.276360024;1068.35232
4877;6.8443075;0;0.350902236;1054.5948
4878;6.77368;0.015504034;0.358615162;1033.38312
4879;6.693325;0.085156192;0.406065669;1120.6776
4880;6.9321525;0.208912449;0.436190824;1539.53856
4881;7.294185;0.2647395;0.437964099;1829.90976
4882;7.6280375;0.263254458;0.416556521;2060.24616
4883;7.8856125;0.296476541;0.399794555;2310.17304
4884;8.242965;0.37956773;0.396580493;2322.76128
4885;8.356165;0.443427041;0.386472414;2139.05664
4886;8.1267425;0.442347551;0.362296145;1973.06928
4887;7.893305;0.387931881;0.38652475;1864.16832
4888;7.81368;0.342110655;0.410496804;1801.78992
4889;7.9160625;0.278037138;0.402587874;1925.76888
4890;8.011575;0.179322537;0.31507756;2066.27232
4891;8.215015;0.092943769;0.179574906;2146.69392
4892;8.157845;0.028141277;0.142723004;2132.8608
4893;8.09778;0.002292755;0.167624796;2108.22864
4894;8.0788275;0;0.141148812;1970.63832
4895;8.26437;0;0.148987961;1638.61488
4896;7.86157;0;0.133652413;1403.30232
4897;7.45701;0;0.114298263;1234.57656
4898;7.1990825;0;0.116789879;1164.84144
4899;6.9916325;0;0.135660689;1114.9572
4900;6.9929;0;0.090840336;1056.56376
4901;7.13916;0;0.108257018;1097.11728
4902;7.3901975;0.004696421;0.122087129;1221.738
4903;7.9204775;0.044649449;0.105723328;1404.95712
4904;8.6313325;0.12055927;0.134628331;1605.44328
4905;9.0964075;0.23359766;0.165547766;1705.16976
4906;9.4910025;0.246789466;0.138311366;1783.76352
4907;9.7085925;0.269847398;0.086672933;1958.8128
4908;9.9474975;0.402403836;0.104290752;1888.0848
4909;10.00201;0.508352299;0.140817349;1790.99424
4910;9.832485;0.516685971;0.157147284;1692.97128
4911;9.4911575;0.410938167;0.190436218;1664.90856
4912;9.403735;0.303537683;0.214689451;1767.6372
4913;9.3035675;0.289163941;0.243268122;2037.55776
4914;9.537275;0.22674903;0.251398712;2198.60256
4915;9.4699325;0.129229912;0.225863753;2196.9696
4916;9.12697;0.044569863;0.208791874;2104.28736
4917;8.813105;0.005016459;0.203805564;2089.6344
4918;8.650025;0;0.200953751;2012.22672
4919;8.94072;0;0.166813071;1688.9964
4920;6.4531075;0;0.242619542;1432.59312
4921;7.9623075;0;0.243636925;1246.80024
4922;7.6884275;0;0.231491264;1174.2192
4923;7.4509525;0;0.190482257;1114.81944
4924;7.3561575;0;0.179360653;1059.68184
4925;7.4236225;0;0.170344373;1101.25344
4926;7.636135;0.009568102;0.187413899;1226.76792
4927;8.061495;0.06411585;0.169277409;1395.54408
4928;8.7297675;0.169689242;0.160804623;1566.49584
4929;9.2065225;0.251376669;0.189350454;1630.3812
4930;9.513435;0.294696016;0.269653125;1687.76328
4931;9.601095;0.34524753;0.303512802;1851.58008
4932;9.8621425;0.437639276;0.314560033;1797.15312
4933;9.8296;0.501053245;0.32121259;1699.91304
4934;9.7392475;0.487924092;0.321308893;1613.4132
4935;9.2818625;0.407023212;0.378321416;1607.50632
4936;9.2399875;0.286011826;0.429002709;1713.5412
4937;9.2814275;0.202461748;0.473944897;1989.2292
4938;9.4435575;0.166451615;0.50165451;2151.8532
4939;9.44677;0.105367654;0.447119177;2166.4524
4940;9.1593225;0.035988966;0.381650079;2080.12728
4941;8.88271;0.004546563;0.314007004;2073.19224
4942;8.737995;0;0.26231977;2015.71608
4943;9.080075;0;0.208470955;1697.82144
4944;8.66534;0;0.162362639;1442.406
4945;8.0855725;0;0.135017262;1251.92928
4946;7.7588075;0;0.111302807;1177.27008
4947;7.53637;0;0.099959991;1116.3936
4948;7.426075;0;0.089444812;1060.8864
4949;7.440645;0;0.065888638;1101.38952
4950;7.640985;0.01150272;0.052554918;1223.38608
4951;8.0800625;0.084608403;0.045151957;1396.36056
4952;8.7784675;0.209437378;0.041482896;1591.25064
4953;9.25555;0.319586119;0.07066471;1651.08048
4954;9.541755;0.456884699;0.111724253;1712.35512
4955;9.6059225;0.563924505;0.119337937;1892.2932
4956;9.69798;0.631991716;0.105356792;1893.04248
4957;9.6521875;0.647862354;0.084463737;1790.01816
4958;9.5700675;0.602190986;0.087219347;1691.84568
4959;9.5530875;0.54208915;0.09353532;1684.03032
4960;9.5619625;0.37906312;0.14098044;1746.69936
4961;9.57637;0.220761452;0.301804133;1975.56408
4962;9.7143175;0.111146953;0.378617;2127.99384
4963;9.695705;0.044723955;0.429509017;2145.02736
4964;9.4028775;0.011346088;0.453093797;2079.83496
4965;9.094315;0.000366604;0.448837381;2098.97688
4966;8.9021425;0;0.465424437;2030.42616
4967;9.0175275;0;0.419866289;1711.39248
4968;8.623825;0;0.414691654;1454.00808
4969;8.1322;0;0.41416723;1260.96096
4970;7.8135075;0;0.413293826;1184.87544
4971;7.561035;0;0.4325297;1122.64824
4972;7.43529;0;0.369677954;1066.47912
4973;7.549745;0;0.298504076;1110.37752
4974;7.68754;0.010190397;0.281329665;1236.53544
4975;8.0868475;0.056029403;0.246276208;1412.98752
4976;8.7457725;0.126395295;0.223802254;1578.27432
4977;9.277125;0.229190797;0.167891022;1614.26664
4978;9.6043875;0.34270501;0.176409576;1660.302
4979;9.810175;0.366281098;0.158695485;1825.32504
4980;10.0267525;0.439276715;0.155243821;1790.28528
4981;9.91252;0.409873916;0.19371843;1697.2368
4982;9.865105;0.36226793;0.197420864;1600.07736
4983;9.62701;0.442193459;0.23114419;1591.7244
4984;9.59039;0.409902702;0.227158567;1688.69568
4985;7.0941475;0.352725229;0.322097437;1935.67752
4986;7.21999;0.244540738;0.234876183;2088.08544
4987;4.7586925;0.127643272;0.354093025;2106.31848
4988;6.946645;0.044386138;0.470804074;2045.95944
4989;8.9669875;0.003566131;0.467496388;2059.40448
4990;8.837135;0;0.47652125;2010.63408
4991;9.1026275;0;0.485503203;1712.43408
4992;8.616035;0;0.479525722;1455.45288
4993;8.06612;0;0.466499983;1264.43352
4994;7.6646525;0;0.475609705;1187.39712
4995;7.45198;0;0.509180472;1124.47776
4996;7.35131;0;0.479051833;1068.522
4997;7.343315;0;0.484215027;1108.54128
4998;7.55456;0.014277223;0.465783906;1225.33656
4999;7.928865;0.092945462;0.447586391;1408.54392
5000;8.6007975;0.202035031;0.46615577;1600.00344
5001;9.1018775;0.266249094;0.497254116;1664.64984
5002;9.4521125;0.304164212;0.512950604;1704.94464
5003;9.5789675;0.370334905;0.528333392;1851.30288
5004;9.6583575;0.464168513;0.561178547;1826.68584
5005;9.558435;0.492681473;0.577673113;1748.11392
5006;9.34973;0.407332243;0.613144203;1661.76528
5007;9.2523825;0.332661932;0.618881401;1649.98344
5008;9.2308975;0.258485224;0.588793764;1720.1604
5009;9.3377525;0.159473446;0.569750496;1905.52992
5010;9.5465625;0.065784616;0.521562601;2031.07128
5011;9.5414325;0.038770243;0.461813538;2026.71168
5012;9.3331475;0.010311469;0.406062495;1962.4416
5013;9.075075;0.000459736;0.385635701;1990.6404
5014;8.83287;0;0.403553841;1978.8804
5015;8.903165;0;0.459204767;1751.51592
5016;8.4853075;0;0.491926921;1510.37712
5017;7.90836;0;0.554840644;1318.48752
5018;7.5218375;0;0.568115247;1223.6532
5019;7.240045;0;0.573470093;1146.5076
5020;7.080335;0;0.604226133;1068.47664
5021;7.06681;0;0.635577156;1073.91312
5022;7.09222;0.009720501;0.617675226;1087.63704
5023;7.05698;0.058877566;0.598673913;1249.038
5024;7.492925;0.140209396;0.589242861;1651.89192
5025;7.975635;0.233389382;0.548913698;1836.43824
5026;8.4568225;0.329194861;0.491102145;1947.5736
5027;8.670745;0.347328619;0.437958919;2092.16112
5028;8.8444075;0.292684352;0.391748579;2109.51888
5029;8.9308575;0.326954599;0.29378712;2018.29992
5030;8.7605125;0.342065782;0.248575092;1901.50296
5031;8.5699325;0.300335616;0.273280232;1843.98144
5032;8.48389;0.324561092;0.248567464;1824.4128
5033;8.496125;0.22012561;0.223250178;1954.98744
5034;8.69753;0.129759921;0.186332632;2079.1176
5035;8.847425;0.06862262;0.166380681;2062.86528
5036;8.7334225;0.016656337;0.136536185;1989.67776
5037;8.416985;0.000447883;0.115295104;1987.63488
5038;8.288415;0;0.114141371;1912.06512
5039;8.4585325;0;0.136149065;1725.67248
5040;8.193235;0;0.139150677;1520.24208
5041;7.7699825;0;0.168864544;1334.2056
5042;7.5337925;0;0.210821328;1240.59432
5043;7.2824475;0;0.283083148;1155.24864
5044;6.9770925;0;0.454447764;1068.80424
5045;6.7797025;0;0.490904771;1053.85728
5046;6.707;0.01345427;0.466907126;1032.7212
5047;6.60241;0.070188094;0.494628181;1121.6184
5048;7.000205;0.160375138;0.6315143;1544.58696
5049;7.3217325;0.239785896;0.652743939;1837.26648
5050;7.656925;0.340181964;0.655686435;2068.01952
5051;7.859115;0.412837225;0.565359637;2317.6608
5052;8.05096;0.467417992;0.487427362;2330.65056
5053;8.06042;0.502192002;0.454955025;2146.29576
5054;7.8429425;0.458856569;0.427801302;1979.84472
5055;7.6324425;0.451488936;0.495392887;1871.51832
5056;7.5376025;0.458836249;0.521446274;1810.09248
5057;7.6282575;0.39260375;0.479689724;1932.99288
5058;7.7118175;0.283345694;0.438185851;2073.08808
5059;7.958795;0.138723508;0.409506531;2151.30048
5060;8.0681325;0.039621137;0.375180593;2136.39552
5061;8.03325;0.001469801;0.338747424;2138.36784
5062;8.0502675;0;0.308617832;1973.4876
5063;8.2966325;0;0.292319686;1640.11176
5064;8.0143275;0;0.168806381;1403.86008
5065;7.4614675;0;0.124284686;1235.5224
5066;7.1603175;0;0.130283143;1166.4492
5067;6.9518825;0;0.241339947;1115.61072
5068;7.0150975;0;0.257883143;1057.17696
5069;7.188025;0;0.26285945;1097.18784
5070;7.37245;0.012502625;0.241426716;1222.92744
5071;7.829605;0.086797019;0.224433469;1409.0076
5072;8.4640775;0.21448601;0.23651906;1611.34176
5073;9.1046425;0.360523811;0.249362682;1710.98928
5074;9.5468125;0.483028705;0.191396661;1789.34616
5075;9.77723;0.470895224;0.198840623;1963.59576
5076;9.97827;0.492306403;0.18647089;1892.8056
5077;9.902365;0.528855858;0.190467;1795.06824
5078;9.746505;0.572576521;0.154130135;1697.08392
5079;9.68597;0.522599889;0.116490791;1669.93008
5080;9.6444175;0.464288738;0.108091425;1774.206
5081;9.6015925;0.365292199;0.123112836;2043.56208
5082;9.6404825;0.236977526;0.130855242;2204.54304
5083;9.5625025;0.105187315;0.13978666;2201.12592
5084;9.338855;0.029629705;0.12525344;2107.3416
5085;9.0301175;0.000936406;0.101410262;2120.14824
5086;8.9136025;0;0.095239222;2014.99872
5087;9.072895;0;0.094524098;1690.39416
5088;8.6627225;0;0.086983834;1432.6704
5089;8.0619875;0;0.065683635;1247.1984
5090;7.704895;0;0.055653787;1175.19024
5091;7.4770925;0;0.05493485;1114.9236
5092;7.3689825;0;0.047437493;1059.89352
5093;7.38064;0;0.044761976;1101.18624
5094;7.6066675;0.009360671;0.052674105;1228.21776
5095;8.0625375;0.058998638;0.033025366;1400.21784
5096;8.7017575;0.074930235;0.021135243;1573.068
5097;9.258815;0.130587955;0.027278632;1636.50312
5098;9.64769;0.293437879;0.034917107;1693.40808
5099;9.7436775;0.341743205;0.034092331;1856.46048
5100;10.06051;0.25977384;0.044831582;1801.87896
5101;9.9944975;0.347530971;0.031399652;1703.84088
5102;9.747175;0.49839558;0.034338333;1617.37464
5103;9.67894;0.385632353;0.035772395;1612.51608
5104;9.6676675;0.315334194;0.03535953;1720.26456
5105;9.628545;0.245914867;0.036607659;1995.52584
5106;9.617985;0.199680471;0.046939766;2158.21032
5107;9.4393825;0.111259559;0.073904698;2170.79856
5108;9.1106025;0.033273728;0.073895163;2083.50744
5109;8.8657675;0.001081185;0.095989624;2104.44192
5110;8.77573;0;0.104647389;2018.54184
5111;8.9624275;0;0.088764968;1698.9084
5112;8.5394225;0;0.108866619;1442.62104
5113;8.05003;0;0.154748955;1252.48704
5114;7.62275;0;0.144883109;1178.43096
5115;7.273025;0;0.119578218;1116.8304
5116;7.1812575;0;0.099775013;1061.4408
5117;7.2859475;0;0.139294655;1101.7776
5118;7.737065;0.005942705;0.140063175;1225.14168
5119;8.2484575;0.051012097;0.103814031;1401.41232
5120;8.8738;0.1152541;0.101526589;1598.22768
5121;9.454645;0.224544328;0.077402129;1657.50144
5122;9.76834;0.348099926;0.071728814;1718.3376
5123;9.9657325;0.364619951;0.096455885;1897.47768
5124;10.2580425;0.354269536;0.148204144;1898.11272
5125;10.1845975;0.264634514;0.177977127;1794.28872
5126;9.993015;0.225325795;0.27982123;1696.17168
5127;9.76864;0.168431952;0.351149576;1689.39624
5128;9.7204825;0.149410894;0.341371451;1753.79736
5129;9.7845275;0.132120409;0.231860268;1982.16984
5130;9.90801;0.079327786;0.193268379;2134.66176
5131;9.8114375;0.034331206;0.164364986;2149.63392
5132;9.443155;0.007251641;0.225886601;2083.38816
5133;9.1120725;6.18E-05;0.198398199;2134.25352
5134;8.968165;0;0.257823072;2033.45016
5135;8.9746725;0;0.217817145;1712.66088
5136;8.5156275;0;0.213058235;1453.98456
5137;7.9718;0;0.259460228;1261.24488
5138;7.6001325;0;0.359979923;1185.7188
5139;7.53206;0;0.401911917;1122.89184
5140;7.551655;0;0.470106113;1066.9176
5141;7.5220275;0;0.488750818;1110.72864
5142;7.5405475;0.00200489;0.507549037;1238.55816
5143;7.93558;0.033385488;0.502061654;1418.45424
5144;8.7056;0.061099202;0.540562961;1585.67472
5145;9.29987;0.148424535;0.568295458;1620.85896
5146;9.641085;0.243420607;0.602746304;1666.34328
5147;9.7952325;0.325046228;0.597251293;1830.58176
5148;9.91485;0.464172746;0.650011213;1795.38744
5149;9.8167325;0.549068166;0.669688557;1701.47544
5150;9.5273625;0.562419991;0.711946647;1604.36976
5151;9.3981275;0.570107661;0.716429996;1597.12224
5152;9.323635;0.477245172;0.720715971;1695.89952
5153;9.14643;0.3848475;0.717503635;1942.44456
5154;9.25945;0.244310447;0.663425027;2094.98352
5155;9.18019;0.117915998;0.584763327;2111.04432
5156;8.98326;0.042242396;0.538507219;2049.69408
5157;8.7440475;0.00248918;0.48754655;2095.94112
5158;8.7478075;0;0.471028146;2013.69504
5159;9.0248875;0;0.467760507;1713.55632
5160;8.54704;0;0.483252947;1455.32016
5161;8.024615;0;0.48214975;1264.59648
5162;7.6419675;0;0.466178654;1188.09936
5163;7.408855;0;0.456489204;1124.69952
5164;7.3058075;0;0.450420188;1069.01088
5165;7.33573;0;0.452991772;1108.99992
5166;7.61069;0.004285792;0.473143005;1227.70872
5167;8.06367;0.042025651;0.433341127;1414.60536
5168;8.7473025;0.111780254;0.430288025;1608.05064
5169;9.34915;0.211787705;0.498818807;1671.66384
5170;9.6230975;0.280008162;0.519529742;1711.31688
5171;9.867615;0.366165106;0.536902481;1856.86704
5172;10.025275;0.379707428;0.525764668;1832.07528
5173;9.7986325;0.421141264;0.525463362;1752.55752
5174;9.6297375;0.447942278;0.530906884;1666.2828
5175;9.351895;0.427842576;0.566261646;1655.67696
5176;9.2414225;0.356907728;0.543883042;1727.76408
5177;9.166455;0.280769309;0.502956035;1912.71024
5178;9.24851;0.215640854;0.481816979;2038.44144
5179;9.1502875;0.117838952;0.396149927;2031.7584
5180;8.8292775;0.030888688;0.353726882;1966.48704
5181;8.661595;0.00123443;0.360246903;2028.02712
5182;8.60291;0;0.337324804;1982.14968
5183;8.8143725;0;0.287175563;1752.64992
5184;8.4366875;0;0.210274974;1511.02224
5185;7.93314;0;0.163202671;1319.1612
5186;7.5783275;0;0.111562158;1224.55704
5187;7.2726775;0;0.093029012;1146.92088
5188;7.1819675;0;0.081330542;1068.984
5189;7.153115;0;0.069461396;1073.83416
5190;7.26766;0.000881373;0.087052485;1087.44384
5191;7.3752;0.022157086;0.084676367;1250.55
5192;7.6212525;0.082713579;0.076461027;1658.85216
5193;8.1140075;0.189247083;0.073104713;1845.732
5194;8.58719;0.304784813;0.134765539;1957.27056
5195;8.9324325;0.37626999;0.093496227;2101.90848
5196;9.014315;0.414621983;0.086221988;2119.84584
5197;8.9285025;0.408333842;0.117983969;2027.71464
5198;8.7362825;0.405628764;0.133742435;1910.20368
5199;8.5293675;0.401342972;0.098466813;1853.27184
5200;8.413125;0.358882138;0.086864646;1834.6188
5201;8.3961375;0.280721896;0.15493298;1963.97208
5202;8.54966;0.168130541;0.207115081;2087.778
5203;8.4791175;0.081165885;0.116594722;2068.56384
5204;8.378025;0.021168187;0.138410763;1994.454
5205;8.27819;0.000938099;0.120057828;2026.43784
5206;8.21084;0;0.117182077;1915.3428
5207;8.3441325;0;0.126740898;1726.83672
5208;7.9757225;0;0.146017772;1521.0216
5209;7.46034;0;0.16718734;1335.03216
5210;7.15156;0;0.155833083;1241.6796
5211;6.9678675;0;0.135421546;1155.99624
5212;6.8297925;0;0.091777069;1069.64928
5213;6.80772;0;0.053556091;1054.10928
5214;6.8398625;0.007082309;0.043942922;1032.82872
5215;6.795995;0.072483389;0.03834684;1123.51008
5216;7.045685;0.218012347;0.032708805;1551.94704
5217;7.4486775;0.392159253;0.027118444;1846.85088
5218;7.8587;0.516563205;0.031796307;2078.03904
5219;8.16358;0.551628466;0.05432175;2327.6904
5220;8.3547275;0.593253646;0.067032836;2341.29168
5221;8.38546;0.605159375;0.074896335;2156.028
5222;8.1349925;0.568283109;0.079944156;1988.89152
5223;7.899785;0.517802715;0.080446649;1881.1464
5224;7.780215;0.438827139;0.08497672;1820.64624
5225;7.7863025;0.359391828;0.086661551;1942.25976
5226;7.90596;0.240222773;0.1012844;2082.03744
5227;8.04569;0.116318351;0.108562453;2157.24264
5228;8.12927;0.028756799;0.126072495;2141.33304
5229;8.087725;0.000862747;0.130433796;2181.19104
5230;8.234225;0;0.151522317;1976.95512
5231;8.37738;0;0.161312837;1641.45072
5232;7.9689075;0;0.152119207;1403.12424
5233;7.4960525;0;0.129348715;1234.98816
5234;7.2188975;0;0.131045942;1166.33664
5235;7.045245;0;0.117486243;1115.42424
5236;6.9691775;0;0.131249037;1057.44072
5237;7.0696075;0;0.125652956;1097.61288
5238;7.4195225;0.007129722;0.114108952;1225.81032
5239;7.9329025;0.074583105;0.110870872;1415.92248
5240;8.6405875;0.214534269;0.09954522;1620.19872
5241;9.306765;0.371893606;0.089121576;1718.09904
5242;9.6856775;0.50567516;0.093073827;1795.55712
5243;9.81251;0.617735659;0.079638083;1969.06584
5244;10.0069775;0.679629028;0.067286466;1898.022
5245;9.9071625;0.701642181;0.067032836;1799.22792
