;Bid;WeekAheadConfidence10;WeekAheadConfidence90;WeekAheadForecast;DayAheadConfidence10;DayAheadConfidence90;DayAheadForecast;MostRecentConfidence10;MostRecentConfidence90;MostRecentForecast;Realtime;LoadFactor;MonitoredCapacity
2017-10-03 09:00:00+02:00;;288.25;974.14;653.13;567.24;925.64;761.88;531.45;935.31;756.49;754.55;0.73;1035.56
2017-10-03 09:15:00+02:00;;288.05;974.39;652.58;551.72;925.95;754.74;524.56;934.7;752.11;726.05;0.7;1035.56
2017-10-03 09:30:00+02:00;;287.84;974.64;652.02;536.2;926.26;747.61;517.66;934.1;747.73;684.36;0.66;1035.56
2017-10-03 09:45:00+02:00;;287.64;974.89;651.46;520.67;926.57;740.47;510.77;933.49;743.35;639.75;0.62;1035.56
2017-10-03 10:00:00+02:00;;287.33;975.08;650.79;509.02;927.06;735.49;502.14;932.87;738.37;654.76;0.63;1035.56
2017-10-03 10:15:00+02:00;;286.91;975.21;650.0;501.22;927.74;732.65;491.79;932.24;732.79;669.4;0.65;1035.56
2017-10-03 10:30:00+02:00;;286.5;975.34;649.21;493.42;928.42;729.82;481.44;931.61;727.21;694.7;0.67;1035.56
2017-10-03 10:45:00+02:00;;286.08;975.47;648.43;485.62;929.1;726.98;471.09;930.97;721.64;653.74;0.63;1035.56
2017-10-03 11:00:00+02:00;;285.55;975.41;647.57;470.84;926.3;718.03;401.3;882.02;659.32;598.83;0.58;1035.56
2017-10-03 11:15:00+02:00;;284.93;975.16;646.65;449.05;920.02;702.96;385.75;878.98;649.07;563.95;0.54;1035.56
2017-10-03 11:30:00+02:00;;284.31;974.9;645.72;427.27;913.74;687.89;370.19;875.94;638.82;557.47;0.54;1035.56
2017-10-03 11:45:00+02:00;;283.69;974.65;644.8;405.48;907.46;672.81;354.64;872.9;628.57;536.38;0.52;1035.56
2017-10-03 12:00:00+02:00;;282.96;974.33;643.84;378.05;894.61;650.21;336.66;864.14;613.74;534.93;0.52;1035.56
2017-10-03 12:15:00+02:00;;282.12;973.96;642.87;344.98;875.19;620.08;316.25;849.66;594.31;543.76;0.53;1035.56
2017-10-03 12:30:00+02:00;;281.29;973.59;641.89;311.89;855.77;589.95;295.84;835.17;574.89;536.72;0.52;1035.56
2017-10-03 12:45:00+02:00;;280.46;973.22;640.91;278.81;836.35;559.82;275.43;820.69;555.47;511.2;0.49;1035.56
2017-10-03 13:00:00+02:00;;279.51;972.74;639.95;250.47;814.71;532.85;260.22;803.83;537.64;478.13;0.46;1035.56
2017-10-03 13:15:00+02:00;;278.45;972.14;639.01;226.85;790.86;509.04;250.19;784.59;521.39;473.05;0.46;1035.56
2017-10-03 13:30:00+02:00;;277.4;971.54;638.06;203.24;767.01;485.24;240.17;765.34;505.14;432.02;0.42;1035.56
2017-10-03 13:45:00+02:00;;276.34;970.93;637.12;179.63;743.16;461.43;230.15;746.1;488.9;397.3;0.38;1035.56
2017-10-03 14:00:00+02:00;;275.16;970.42;636.22;163.81;718.83;441.31;219.63;726.35;472.96;357.75;0.35;1035.56
2017-10-03 14:15:00+02:00;;273.84;970.01;635.36;155.8;694.01;424.88;208.6;706.1;457.32;369.68;0.36;1035.56
2017-10-03 14:30:00+02:00;;272.53;969.6;634.5;147.78;669.2;408.45;197.57;685.84;441.69;354.54;0.34;1035.56
2017-10-03 14:45:00+02:00;;271.21;969.19;633.64;139.76;644.38;392.02;186.54;665.58;426.05;262.82;0.25;1035.56
2017-10-03 15:00:00+02:00;;269.75;968.84;632.79;132.04;623.39;377.65;173.13;644.5;408.8;257.7;0.25;1035.56
2017-10-03 15:15:00+02:00;;268.15;968.54;631.95;124.61;606.24;365.35;157.33;622.58;389.94;247.26;0.24;1035.56
2017-10-03 15:30:00+02:00;;266.55;968.26;631.1;117.19;589.08;353.04;141.53;600.67;371.06;247.61;0.24;1035.56
2017-10-03 15:45:00+02:00;;264.95;967.96;630.26;109.77;571.92;340.73;125.74;578.75;352.19;233.48;0.23;1035.56
2017-10-03 16:00:00+02:00;;263.18;967.68;629.37;102.7;557.57;330.03;11.95;441.22;221.88;219.06;0.21;1035.56
2017-10-03 16:15:00+02:00;;261.27;967.4;628.44;95.99;546.01;320.92;12.23;436.02;218.91;228.47;0.22;1035.56
2017-10-03 16:30:00+02:00;;259.35;967.12;627.5;89.28;534.47;311.83;12.51;430.81;215.93;219.75;0.21;1035.56
2017-10-03 16:45:00+02:00;;257.43;966.84;626.57;82.56;522.91;302.72;12.78;425.61;212.95;255.45;0.25;1035.56
2017-10-03 17:00:00+02:00;;255.35;966.51;625.53;77.16;509.99;293.52;12.26;417.52;208.21;269.26;0.26;1035.56
2017-10-03 17:15:00+02:00;;253.1;966.13;624.4;73.07;495.69;284.2;10.93;406.53;201.69;252.75;0.24;1035.56
2017-10-03 17:30:00+02:00;;250.85;965.74;623.27;68.98;481.4;274.88;9.6;395.55;195.18;263.18;0.25;1035.56
2017-10-03 17:45:00+02:00;;248.6;965.36;622.14;64.88;467.1;265.57;8.28;384.57;188.66;318.61;0.31;1035.56
2017-10-03 18:00:00+02:00;;246.18;964.87;620.86;60.93;459.31;259.66;7.12;379.86;185.59;323.38;0.31;1035.56
2017-10-03 18:15:00+02:00;;243.6;964.26;619.43;57.11;458.03;257.15;6.13;381.43;185.96;309.77;0.3;1035.56
2017-10-03 18:30:00+02:00;;241.02;963.65;618.0;53.29;456.75;254.65;5.14;382.99;186.34;338.25;0.33;1035.56
2017-10-03 18:45:00+02:00;;238.44;963.04;616.57;49.47;455.46;252.14;4.16;384.56;186.71;433.1;0.42;1035.56
2017-10-03 19:00:00+02:00;;235.69;962.26;614.94;49.11;458.73;253.64;6.98;392.56;192.72;508.54;0.49;1035.56
2017-10-03 19:15:00+02:00;;232.79;961.29;613.1;52.21;466.55;259.15;13.61;406.99;204.37;473.1;0.46;1035.56
2017-10-03 19:30:00+02:00;;229.88;960.33;611.26;55.32;474.37;264.66;20.24;421.42;216.02;347.12;0.34;1035.56
2017-10-03 19:45:00+02:00;;226.97;959.36;609.43;58.42;482.19;270.16;26.87;435.85;227.67;305.22;0.29;1035.56
2017-10-03 20:00:00+02:00;;223.92;958.17;607.35;60.55;487.86;274.02;33.68;447.69;237.85;409.86;0.4;1035.56
2017-10-03 20:15:00+02:00;;220.73;956.76;605.05;61.69;491.35;276.23;40.66;456.95;246.55;437.93;0.42;1035.56
2017-10-03 20:30:00+02:00;;217.55;955.35;602.74;62.84;494.85;278.45;47.64;466.2;255.26;460.73;0.44;1035.56
2017-10-03 20:45:00+02:00;;214.36;953.94;600.43;63.98;498.35;280.66;54.62;475.45;263.96;448.01;0.43;1035.56
2017-10-03 21:00:00+02:00;;210.95;952.25;597.8;65.1;498.89;281.3;163.27;649.84;404.64;371.16;0.36;1035.56
2017-10-03 21:15:00+02:00;;207.32;950.28;594.83;66.21;496.46;280.35;155.86;642.8;397.45;348.58;0.34;1035.56
2017-10-03 21:30:00+02:00;;203.69;948.33;591.86;67.31;494.03;279.4;148.45;635.76;390.25;344.57;0.33;1035.56
2017-10-03 21:45:00+02:00;;200.06;946.36;588.9;68.42;491.61;278.45;141.05;628.73;383.06;372.31;0.36;1035.56
2017-10-03 22:00:00+02:00;;196.46;944.3;585.85;68.79;488.81;277.06;138.58;625.44;380.35;425.85;0.41;1035.56
2017-10-03 22:15:00+02:00;;192.86;942.13;582.72;68.43;485.65;275.22;141.06;625.9;382.12;490.98;0.47;1035.56
2017-10-03 22:30:00+02:00;;189.27;939.96;579.58;68.06;482.49;273.38;143.53;626.37;383.89;441.39;0.43;1035.56
2017-10-03 22:45:00+02:00;;185.68;937.79;576.45;67.7;479.33;271.54;146.01;626.83;385.66;423.13;0.41;1035.56
2017-10-03 23:00:00+02:00;;182.17;935.58;573.31;69.23;481.13;273.23;149.32;626.57;387.4;387.9;0.37;1035.56
2017-10-03 23:15:00+02:00;;178.75;933.33;570.15;72.64;487.87;278.43;153.45;625.56;389.11;451.99;0.44;1035.56
2017-10-03 23:30:00+02:00;;175.32;931.09;566.99;76.05;494.62;283.64;157.59;624.56;390.83;515.12;0.5;1035.56
2017-10-03 23:45:00+02:00;;171.89;928.84;563.83;79.47;501.36;288.84;161.73;623.55;392.54;508.78;0.49;1035.56
2017-10-04 00:00:00+02:00;;254.89;942.31;607.97;138.69;610.03;374.32;166.14;625.1;395.59;474.25;0.46;1035.56
2017-10-04 00:15:00+02:00;;249.1;939.79;603.11;142.62;618.21;380.38;170.82;629.18;399.97;471.81;0.46;1035.56
2017-10-04 00:30:00+02:00;;243.31;937.27;598.24;146.55;626.39;386.43;175.5;633.26;404.36;484.41;0.47;1035.56
2017-10-04 00:45:00+02:00;;237.51;934.74;593.37;150.47;634.57;392.48;180.19;637.34;408.74;490.95;0.47;1035.56
2017-10-04 01:00:00+02:00;;231.64;932.24;588.48;146.18;637.24;391.67;180.05;636.06;408.03;460.99;0.45;1035.56
2017-10-04 01:15:00+02:00;;225.69;929.76;583.58;133.65;634.4;383.99;175.1;629.41;402.23;457.61;0.44;1035.56
2017-10-04 01:30:00+02:00;;219.75;927.29;578.68;121.13;631.55;376.3;170.14;622.76;396.42;450.53;0.44;1035.56
2017-10-04 01:45:00+02:00;;213.8;924.81;573.78;108.61;628.71;368.62;165.19;616.1;390.62;466.75;0.45;1035.56
2017-10-04 02:00:00+02:00;;207.86;922.38;568.93;102.07;634.17;368.08;162.15;619.39;390.75;448.39;0.43;1035.56
2017-10-04 02:15:00+02:00;;201.92;920.0;564.15;101.52;647.91;374.68;161.04;632.61;396.8;408.26;0.39;1035.56
2017-10-04 02:30:00+02:00;;195.98;917.63;559.37;100.97;661.66;381.28;159.94;645.83;402.86;385.14;0.37;1035.56
2017-10-04 02:45:00+02:00;;190.04;915.25;554.59;100.41;675.41;387.88;158.83;659.05;408.91;341.94;0.33;1035.56
2017-10-04 03:00:00+02:00;;184.19;912.65;549.92;101.2;680.58;390.86;159.58;676.59;418.06;344.35;0.33;1035.56
2017-10-04 03:15:00+02:00;;178.43;909.83;545.35;103.33;677.18;390.22;162.19;698.45;430.3;363.81;0.35;1035.56
2017-10-04 03:30:00+02:00;;172.67;907.01;540.78;105.46;673.78;389.59;164.8;720.32;442.54;331.44;0.32;1035.56
2017-10-04 03:45:00+02:00;;166.91;904.19;536.22;107.59;670.38;388.95;167.41;742.18;454.77;341.79;0.33;1035.56
2017-10-04 04:00:00+02:00;;161.32;901.33;531.79;110.25;672.83;391.5;168.96;751.3;460.11;386.55;0.37;1035.56
2017-10-04 04:15:00+02:00;;155.9;898.43;527.5;113.43;681.12;397.24;169.46;747.68;458.55;390.17;0.38;1035.56
2017-10-04 04:30:00+02:00;;150.48;895.53;523.2;116.62;689.41;402.98;169.95;744.06;456.98;459.69;0.44;1035.56
2017-10-04 04:45:00+02:00;;145.06;892.63;518.91;119.8;697.7;408.72;170.44;740.44;455.42;471.17;0.45;1035.56
2017-10-04 05:00:00+02:00;;139.87;889.69;514.78;122.41;701.65;412.0;169.9;738.71;454.27;486.4;0.47;1035.56
2017-10-04 05:15:00+02:00;;134.92;886.69;510.8;124.44;701.27;412.82;168.32;738.85;453.56;491.79;0.47;1035.56
2017-10-04 05:30:00+02:00;;129.97;883.7;506.83;126.47;700.88;413.64;166.74;738.99;452.84;496.23;0.48;1035.56
2017-10-04 05:45:00+02:00;;125.01;880.7;502.85;128.51;700.49;414.47;165.17;739.14;452.12;464.79;0.45;1035.56
2017-10-04 06:00:00+02:00;;120.35;877.75;499.05;132.22;703.56;417.86;199.12;772.07;485.65;475.38;0.46;1035.56
2017-10-04 06:15:00+02:00;;115.97;874.85;495.41;137.61;710.06;423.81;203.58;775.99;489.97;475.25;0.46;1035.56
2017-10-04 06:30:00+02:00;;111.59;871.95;491.77;143.0;716.58;429.76;208.04;779.92;494.29;490.4;0.47;1035.56
2017-10-04 06:45:00+02:00;;107.22;869.05;488.14;148.39;723.08;435.71;212.49;783.85;498.6;425.07;0.41;1035.56
2017-10-04 07:00:00+02:00;;103.17;866.16;484.66;152.26;727.5;439.86;211.47;784.65;498.49;441.07;0.43;1035.56
2017-10-04 07:15:00+02:00;;99.45;863.28;481.37;154.61;729.83;442.2;204.96;782.32;493.95;389.32;0.38;1035.56
2017-10-04 07:30:00+02:00;;95.74;860.4;478.07;156.96;732.16;444.54;198.46;779.99;489.41;383.48;0.37;1035.56
2017-10-04 07:45:00+02:00;;92.02;857.52;474.77;159.31;734.49;446.88;191.95;777.66;484.87;390.53;0.38;1035.56
2017-10-04 08:00:00+02:00;;88.66;854.63;471.65;162.69;740.76;451.71;193.65;779.85;486.79;422.94;0.41;1035.56
2017-10-04 08:15:00+02:00;;85.66;851.73;468.69;167.09;750.98;459.02;203.55;786.54;495.17;428.2;0.41;1035.56
2017-10-04 08:30:00+02:00;;82.65;848.82;465.74;171.5;761.19;466.33;213.45;793.24;503.56;494.34;0.48;1035.56
2017-10-04 08:45:00+02:00;;79.64;845.92;462.78;175.91;771.4;473.64;223.35;799.93;511.94;533.79;0.52;1035.56
2017-10-04 09:00:00+02:00;;76.97;843.1;460.03;183.47;775.75;479.59;236.67;808.15;523.26;564.05;0.54;1035.56
2017-10-04 09:15:00+02:00;;74.63;840.36;457.49;194.19;774.22;484.19;253.43;817.89;537.53;620.69;0.6;1035.56
2017-10-04 09:30:00+02:00;;72.28;837.63;454.96;204.92;772.69;488.79;270.19;827.63;551.79;624.81;0.6;1035.56
2017-10-04 09:45:00+02:00;;69.94;834.89;452.41;215.64;771.17;493.39;286.94;837.37;566.05;638.66;0.62;1035.56
2017-10-04 10:00:00+02:00;;67.91;832.36;450.13;230.58;780.04;505.3;304.63;847.65;580.85;667.43;0.64;1035.56
2017-10-04 10:15:00+02:00;;66.18;830.04;448.11;249.75;799.31;524.52;323.26;858.48;596.19;663.75;0.64;1035.56
2017-10-04 10:30:00+02:00;;64.45;827.72;446.08;268.92;818.59;543.75;341.88;869.31;611.53;726.2;0.7;1035.56
2017-10-04 10:45:00+02:00;;62.72;825.39;444.06;288.09;837.86;562.98;360.51;880.14;626.87;764.06;0.74;1035.56
2017-10-04 11:00:00+02:00;;61.29;823.4;442.34;309.9;854.79;583.54;458.29;924.88;723.31;790.13;0.76;1035.56
2017-10-04 11:15:00+02:00;;60.15;821.74;440.94;334.34;869.37;605.45;470.86;930.55;731.82;769.75;0.74;1035.56
2017-10-04 11:30:00+02:00;;59.0;820.08;439.54;358.78;883.95;627.35;483.44;936.22;740.34;793.73;0.77;1035.56
2017-10-04 11:45:00+02:00;;57.86;818.42;438.14;383.21;898.53;649.25;496.02;941.9;748.85;797.59;0.77;1035.56
2017-10-04 12:00:00+02:00;;57.0;817.22;437.11;407.61;912.6;671.25;503.75;946.51;754.24;803.93;0.78;1035.56
2017-10-04 12:15:00+02:00;;56.42;816.48;436.45;431.96;926.14;693.33;506.63;950.07;756.48;816.92;0.79;1035.56
2017-10-04 12:30:00+02:00;;55.85;815.74;435.79;456.31;939.69;715.41;509.52;953.62;758.73;833.77;0.81;1035.56
2017-10-04 12:45:00+02:00;;55.27;815.0;435.13;480.65;953.24;737.49;512.4;957.18;760.97;836.79;0.81;1035.56
2017-10-04 13:00:00+02:00;;54.98;814.83;434.9;493.2;960.02;748.07;516.44;958.04;762.03;843.83;0.81;1035.56
2017-10-04 13:15:00+02:00;;54.97;815.24;435.11;493.93;960.04;747.13;521.61;956.2;761.91;864.25;0.83;1035.56
2017-10-04 13:30:00+02:00;;54.96;815.65;435.3;494.67;960.06;746.2;526.79;954.37;761.78;880.89;0.85;1035.56
2017-10-04 13:45:00+02:00;;54.94;816.06;435.5;495.41;960.07;745.27;531.97;952.53;761.65;887.91;0.86;1035.56
2017-10-04 14:00:00+02:00;;55.2;817.11;436.16;502.46;961.1;749.37;535.25;950.96;760.93;889.22;0.86;1035.56
2017-10-04 14:15:00+02:00;;55.74;818.8;437.27;515.82;963.14;758.49;536.63;949.65;759.63;881.43;0.85;1035.56
2017-10-04 14:30:00+02:00;;56.27;820.49;438.38;529.19;965.17;767.62;538.02;948.34;758.32;883.57;0.85;1035.56
2017-10-04 14:45:00+02:00;;56.8;822.18;439.5;542.55;967.21;776.75;539.4;947.03;757.02;886.96;0.86;1035.56
2017-10-04 15:00:00+02:00;;57.54;824.32;440.93;554.24;968.58;783.98;545.85;947.43;759.35;880.11;0.85;1035.56
2017-10-04 15:15:00+02:00;;58.48;826.91;442.69;564.25;969.28;789.33;557.34;949.54;765.32;881.23;0.85;1035.56
2017-10-04 15:30:00+02:00;;59.42;829.5;444.46;574.26;969.98;794.67;568.84;951.64;771.3;869.87;0.84;1035.56
2017-10-04 15:45:00+02:00;;60.36;832.09;446.22;584.27;970.67;800.02;580.34;953.75;777.27;882.51;0.85;1035.56
2017-10-04 16:00:00+02:00;;61.4;834.85;448.13;591.59;971.36;803.88;704.64;980.57;868.6;873.01;0.84;1035.56
2017-10-04 16:15:00+02:00;;62.57;837.79;450.18;596.23;972.03;806.25;698.21;978.97;862.07;884.32;0.85;1035.56
2017-10-04 16:30:00+02:00;;63.73;840.74;452.23;600.86;972.7;808.62;691.79;977.36;855.54;890.15;0.86;1035.56
2017-10-04 16:45:00+02:00;;64.9;843.68;454.28;605.5;973.37;810.99;685.37;975.75;849.02;868.94;0.84;1035.56
2017-10-04 17:00:00+02:00;;66.08;846.53;456.3;606.82;973.22;811.2;677.71;973.89;842.19;872.5;0.84;1035.56
2017-10-04 17:15:00+02:00;;67.27;849.3;458.28;604.84;972.26;809.25;668.81;971.78;835.04;859.74;0.83;1035.56
2017-10-04 17:30:00+02:00;;68.46;852.06;460.26;602.86;971.29;807.3;659.91;969.67;827.91;862.28;0.83;1035.56
2017-10-04 17:45:00+02:00;;69.65;854.83;462.24;600.88;970.33;805.36;651.01;967.56;820.77;856.43;0.83;1035.56
2017-10-04 18:00:00+02:00;;70.76;857.25;464.0;601.69;970.0;805.9;643.87;965.93;815.2;831.0;0.8;1035.56
2017-10-04 18:15:00+02:00;;71.78;859.32;465.55;605.3;970.33;808.92;638.49;964.79;811.19;793.89;0.77;1035.56
2017-10-04 18:30:00+02:00;;72.8;861.39;467.09;608.9;970.65;811.94;633.11;963.65;807.19;780.88;0.75;1035.56
2017-10-04 18:45:00+02:00;;73.83;863.46;468.64;612.51;970.97;814.97;627.73;962.51;803.19;792.46;0.77;1035.56
2017-10-04 19:00:00+02:00;;74.66;864.92;469.78;614.45;971.87;817.04;625.32;961.93;801.35;819.49;0.79;1035.56
2017-10-04 19:15:00+02:00;;75.29;865.77;470.52;614.74;973.36;818.16;625.87;961.9;801.66;815.18;0.79;1035.56
2017-10-04 19:30:00+02:00;;75.93;866.62;471.27;615.03;974.84;819.28;626.43;961.87;801.96;805.85;0.78;1035.56
2017-10-04 19:45:00+02:00;;76.57;867.47;472.01;615.32;976.32;820.41;626.98;961.85;802.28;825.37;0.8;1035.56
2017-10-04 20:00:00+02:00;;76.93;867.53;472.23;616.88;976.77;821.07;628.62;962.68;803.53;812.26;0.78;1035.56
2017-10-04 20:15:00+02:00;;77.03;866.81;471.92;619.7;976.19;821.29;631.34;964.37;805.74;820.04;0.79;1035.56
2017-10-04 20:30:00+02:00;;77.12;866.08;471.6;622.53;975.61;821.51;634.06;966.06;807.94;827.91;0.8;1035.56
2017-10-04 20:45:00+02:00;;77.22;865.36;471.28;625.36;975.03;821.72;636.77;967.75;810.15;818.88;0.79;1035.56
2017-10-04 21:00:00+02:00;;77.12;864.03;470.57;629.92;976.0;824.45;661.37;963.51;826.5;806.72;0.78;1035.56
2017-10-04 21:15:00+02:00;;76.83;862.09;469.45;636.19;978.52;829.69;672.8;967.2;833.99;794.45;0.77;1035.56
2017-10-04 21:30:00+02:00;;76.54;860.15;468.34;642.47;981.04;834.93;684.24;970.9;841.48;774.64;0.75;1035.56
2017-10-04 21:45:00+02:00;;76.26;858.21;467.22;648.75;983.55;840.17;695.67;974.6;848.97;791.98;0.76;1035.56
2017-10-04 22:00:00+02:00;;75.86;855.89;465.86;656.6;985.19;845.73;707.53;976.96;855.87;825.16;0.8;1035.56
2017-10-04 22:15:00+02:00;;75.35;853.19;464.26;666.04;985.96;851.61;719.82;977.98;862.15;873.07;0.84;1035.56
2017-10-04 22:30:00+02:00;;74.85;850.48;462.65;675.47;986.72;857.5;732.12;979.01;868.44;879.7;0.85;1035.56
2017-10-04 22:45:00+02:00;;74.35;847.77;461.04;684.91;987.49;863.38;744.41;980.03;874.73;882.04;0.85;1035.56
2017-10-04 23:00:00+02:00;;73.82;844.9;459.35;693.72;988.12;867.64;754.09;981.13;879.71;897.21;0.87;1035.56
2017-10-04 23:15:00+02:00;;73.27;841.87;457.55;701.9;988.62;870.28;761.17;982.31;883.38;906.82;0.88;1035.56
2017-10-04 23:30:00+02:00;;72.72;838.83;455.76;710.09;989.12;872.93;768.24;983.5;887.05;905.27;0.87;1035.56
2017-10-04 23:45:00+02:00;;72.16;835.8;453.97;718.28;989.62;875.57;775.32;984.68;890.72;902.13;0.87;1035.56
2017-10-05 00:00:00+02:00;;10.13;719.97;360.77;763.92;989.82;895.12;783.19;985.34;894.5;912.32;0.88;1035.56
2017-10-05 00:15:00+02:00;;11.14;721.55;362.54;775.04;989.74;898.81;791.86;985.49;898.41;904.27;0.87;1035.56
2017-10-05 00:30:00+02:00;;12.14;723.13;364.31;786.15;989.66;902.5;800.53;985.63;902.32;865.79;0.84;1035.56
2017-10-05 00:45:00+02:00;;13.15;724.7;366.07;797.26;989.57;906.19;809.19;985.78;906.22;858.04;0.83;1035.56
2017-10-05 01:00:00+02:00;;14.01;725.8;367.4;808.24;990.21;910.51;817.15;986.46;909.82;865.95;0.84;1035.56
2017-10-05 01:15:00+02:00;;14.73;726.42;368.31;819.1;991.58;915.46;824.38;987.67;913.1;864.81;0.84;1035.56
2017-10-05 01:30:00+02:00;;15.44;727.04;369.22;829.96;992.94;920.41;831.62;988.88;916.39;898.09;0.87;1035.56
2017-10-05 01:45:00+02:00;;16.16;727.67;370.12;840.82;994.3;925.37;838.86;990.09;919.67;918.51;0.89;1035.56
2017-10-05 02:00:00+02:00;;16.56;727.74;370.51;848.71;996.4;929.42;845.27;991.61;923.05;917.91;0.89;1035.56
2017-10-05 02:15:00+02:00;;16.65;727.26;370.39;853.63;999.22;932.59;850.84;993.46;926.52;922.95;0.89;1035.56
2017-10-05 02:30:00+02:00;;16.74;726.77;370.27;858.55;1002.05;935.75;856.41;995.3;929.99;924.1;0.89;1035.56
2017-10-05 02:45:00+02:00;;16.83;726.29;370.14;863.47;1004.87;938.92;861.99;997.14;933.46;932.76;0.9;1035.56
2017-10-05 03:00:00+02:00;;16.68;725.38;369.61;866.53;1007.52;941.71;866.17;999.23;936.5;936.28;0.9;1035.56
2017-10-05 03:15:00+02:00;;16.28;724.04;368.68;867.73;1009.99;944.12;868.98;1001.56;939.11;902.08;0.87;1035.56
2017-10-05 03:30:00+02:00;;15.89;722.69;367.74;868.93;1012.47;946.53;871.78;1003.89;941.73;881.7;0.85;1035.56
2017-10-05 03:45:00+02:00;;15.49;721.35;366.81;870.12;1014.94;948.94;874.58;1006.23;944.34;888.78;0.86;1035.56
2017-10-05 04:00:00+02:00;;14.98;719.76;365.64;870.92;1016.61;950.62;876.68;1008.02;946.48;897.32;0.87;1035.56
2017-10-05 04:15:00+02:00;;14.35;717.92;364.23;871.31;1017.48;951.58;878.07;1009.28;948.13;896.98;0.87;1035.56
2017-10-05 04:30:00+02:00;;13.72;716.09;362.81;871.71;1018.34;952.54;879.46;1010.53;949.78;898.33;0.87;1035.56
2017-10-05 04:45:00+02:00;;13.09;714.25;361.4;872.1;1019.21;953.5;880.85;1011.79;951.43;895.22;0.86;1035.56
2017-10-05 05:00:00+02:00;;12.56;712.36;359.9;871.76;1019.66;953.54;881.7;1012.57;952.16;894.96;0.86;1035.56
2017-10-05 05:15:00+02:00;;12.12;710.4;358.34;870.68;1019.68;952.68;882.01;1012.89;951.97;891.24;0.86;1035.56
2017-10-05 05:30:00+02:00;;11.69;708.44;356.77;869.61;1019.7;951.81;882.32;1013.22;951.77;921.94;0.89;1035.56
2017-10-05 05:45:00+02:00;;11.26;706.48;355.2;868.53;1019.72;950.94;882.63;1013.54;951.58;939.85;0.91;1035.56
2017-10-05 06:00:00+02:00;;10.88;704.66;353.72;867.16;1018.69;949.39;807.38;978.64;884.94;936.44;0.9;1035.56
2017-10-05 06:15:00+02:00;;10.56;702.97;352.33;865.49;1016.6;947.17;795.7;970.92;876.6;940.5;0.91;1035.56
2017-10-05 06:30:00+02:00;;10.23;701.27;350.93;863.83;1014.51;944.94;784.03;963.2;868.26;943.78;0.91;1035.56
2017-10-05 06:45:00+02:00;;9.91;699.58;349.54;862.16;1012.43;942.71;772.36;955.48;859.92;945.28;0.91;1035.56
2017-10-05 07:00:00+02:00;;9.62;698.22;348.41;864.34;1011.69;943.13;764.4;951.34;855.12;943.87;0.91;1035.56
2017-10-05 07:15:00+02:00;;9.38;697.19;347.52;870.39;1012.3;946.19;760.16;950.77;853.86;948.99;0.92;1035.56
2017-10-05 07:30:00+02:00;;9.14;696.16;346.64;876.43;1012.9;949.26;755.92;950.2;852.61;951.37;0.92;1035.56
2017-10-05 07:45:00+02:00;;8.89;695.12;345.76;882.47;1013.51;952.32;751.68;949.63;851.35;950.52;0.92;1035.56
2017-10-05 08:00:00+02:00;;8.72;694.57;345.25;886.24;1016.07;956.15;758.1;954.09;857.79;951.14;0.92;1035.56
2017-10-05 08:15:00+02:00;;8.61;694.5;345.12;887.75;1020.58;960.76;775.19;963.58;871.92;949.18;0.92;1035.56
2017-10-05 08:30:00+02:00;;8.51;694.43;344.99;889.26;1025.08;965.35;792.29;973.06;886.05;952.12;0.92;1035.56
2017-10-05 08:45:00+02:00;;8.4;694.36;344.87;890.76;1029.58;969.96;809.38;982.54;900.18;957.59;0.92;1035.56
2017-10-05 09:00:00+02:00;;8.4;694.72;345.07;886.27;1031.95;971.33;826.22;991.89;914.84;954.29;0.92;1035.56
2017-10-05 09:15:00+02:00;;8.51;695.51;345.61;875.79;1032.18;969.48;842.8;1001.1;930.01;946.34;0.91;1035.56
2017-10-05 09:30:00+02:00;;8.61;696.3;346.15;865.31;1032.4;967.62;859.38;1010.31;945.19;945.88;0.91;1035.56
2017-10-05 09:45:00+02:00;;8.71;697.09;346.69;854.83;1032.63;965.76;875.97;1019.53;960.36;947.08;0.91;1035.56
2017-10-05 10:00:00+02:00;;9.05;698.21;347.48;846.67;1032.8;965.26;882.83;1024.3;967.86;946.1;0.91;1035.56
2017-10-05 10:15:00+02:00;;9.63;699.66;348.51;840.82;1032.91;966.11;879.98;1024.64;967.7;884.44;0.85;1035.56
2017-10-05 10:30:00+02:00;;10.21;701.11;349.54;834.98;1033.02;966.95;877.12;1024.97;967.53;934.62;0.9;1035.56
2017-10-05 10:45:00+02:00;;10.79;702.56;350.57;829.13;1033.13;967.8;874.27;1025.31;967.37;937.15;0.9;1035.56
2017-10-05 11:00:00+02:00;;11.44;704.23;351.77;821.63;1031.94;965.41;810.48;996.92;914.88;932.65;0.9;1035.56
2017-10-05 11:15:00+02:00;;12.18;706.12;353.13;812.48;1029.44;959.78;809.88;997.84;914.95;933.27;0.9;1035.56
2017-10-05 11:30:00+02:00;;12.91;708.02;354.49;803.32;1026.95;954.15;809.28;998.77;915.01;930.19;0.9;1035.56
2017-10-05 11:45:00+02:00;;13.65;709.91;355.85;794.17;1024.45;948.52;808.67;999.69;915.07;935.44;0.9;1035.56
2017-10-05 12:00:00+02:00;;14.49;711.92;357.28;778.59;1020.45;939.69;801.82;998.46;911.53;931.49;0.9;1035.56
2017-10-05 12:15:00+02:00;;15.45;714.04;358.79;756.59;1014.93;927.67;788.69;995.1;904.37;930.52;0.9;1035.56
