"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|BE","06.01.2018 19:00 - 06.01.2018 20:00 (CET)","422","n/e","n/e","1693","0","0","n/e","n/e","n/e","305","","14","n/e","n/e","4951","634","n/e","0","200","807","181"
"BZN|BE","06.01.2018 20:00 - 06.01.2018 21:00 (CET)","424","n/e","n/e","1713","0","0","n/e","n/e","n/e","185","","13","n/e","n/e","4950","619","n/e","0","201","808","233"
"BZN|BE","06.01.2018 21:00 - 06.01.2018 22:00 (CET)","424","n/e","n/e","1620","0","0","n/e","n/e","n/e","0","","15","n/e","n/e","4952","618","n/e","0","200","812","295"
"BZN|BE","06.01.2018 22:00 - 06.01.2018 23:00 (CET)","420","n/e","n/e","1595","0","0","n/e","n/e","n/e","6","","15","n/e","n/e","4951","582","n/e","0","197","807","361"
"BZN|BE","06.01.2018 23:00 - 07.01.2018 00:00 (CET)","414","n/e","n/e","1562","0","0","n/e","n/e","n/e","67","","14","n/e","n/e","4952","593","n/e","0","198","823","367"
"BZN|BE","07.01.2018 00:00 - 07.01.2018 01:00 (CET)","337","n/e","n/e","1503","0","0","n/e","n/e","n/e","0","","15","n/e","n/e","4952","589","n/e","0","196","805","365"
"BZN|BE","07.01.2018 01:00 - 07.01.2018 02:00 (CET)","295","n/e","n/e","1557","0","0","n/e","n/e","n/e","0","","15","n/e","n/e","4952","584","n/e","0","185","801","411"
"BZN|BE","07.01.2018 02:00 - 07.01.2018 03:00 (CET)","293","n/e","n/e","1515","0","0","n/e","n/e","n/e","0","","15","n/e","n/e","4952","570","n/e","0","187","792","446"
"BZN|BE","07.01.2018 03:00 - 07.01.2018 04:00 (CET)","293","n/e","n/e","1580","0","0","n/e","n/e","n/e","0","","15","n/e","n/e","4951","566","n/e","0","185","798","469"
"BZN|BE","07.01.2018 04:00 - 07.01.2018 05:00 (CET)","293","n/e","n/e","1587","0","0","n/e","n/e","n/e","0","","15","n/e","n/e","4951","570","n/e","0","185","814","618"
"BZN|BE","07.01.2018 05:00 - 07.01.2018 06:00 (CET)","296","n/e","n/e","1557","0","0","n/e","n/e","n/e","0","","15","n/e","n/e","4951","571","n/e","0","183","818","672"
"BZN|BE","07.01.2018 06:00 - 07.01.2018 07:00 (CET)","296","n/e","n/e","1570","0","0","n/e","n/e","n/e","0","","15","n/e","n/e","4953","583","n/e","0","182","822","745"
"BZN|BE","07.01.2018 07:00 - 07.01.2018 08:00 (CET)","323","n/e","n/e","1496","0","0","n/e","n/e","n/e","0","","14","n/e","n/e","4955","618","n/e","0","184","820","769"
"BZN|BE","07.01.2018 08:00 - 07.01.2018 09:00 (CET)","327","n/e","n/e","1496","0","0","n/e","n/e","n/e","0","","15","n/e","n/e","4954","636","n/e","0","184","824","860"
"BZN|BE","07.01.2018 09:00 - 07.01.2018 10:00 (CET)","293","n/e","n/e","1513","0","0","n/e","n/e","n/e","5","","15","n/e","n/e","4955","656","n/e","24","181","823","849"
"BZN|BE","07.01.2018 10:00 - 07.01.2018 11:00 (CET)","295","n/e","n/e","1516","0","0","n/e","n/e","n/e","148","","15","n/e","n/e","4954","681","n/e","95","184","819","892"
"BZN|BE","07.01.2018 11:00 - 07.01.2018 12:00 (CET)","339","n/e","n/e","1578","0","0","n/e","n/e","n/e","249","","15","n/e","n/e","4955","695","n/e","195","180","821","884"
"BZN|BE","07.01.2018 12:00 - 07.01.2018 13:00 (CET)","367","n/e","n/e","1671","0","0","n/e","n/e","n/e","369","","15","n/e","n/e","4955","743","n/e","310","184","821","875"
"BZN|BE","07.01.2018 13:00 - 07.01.2018 14:00 (CET)","424","n/e","n/e","1605","0","0","n/e","n/e","n/e","172","","16","n/e","n/e","4954","771","n/e","374","189","818","899"
"BZN|BE","07.01.2018 14:00 - 07.01.2018 15:00 (CET)","394","n/e","n/e","1588","0","0","n/e","n/e","n/e","10","","15","n/e","n/e","4955","744","n/e","294","195","820","906"
"BZN|BE","07.01.2018 15:00 - 07.01.2018 16:00 (CET)","356","n/e","n/e","1635","0","0","n/e","n/e","n/e","0","","16","n/e","n/e","4954","721","n/e","131","190","825","865"
"BZN|BE","07.01.2018 16:00 - 07.01.2018 17:00 (CET)","419","n/e","n/e","1629","0","0","n/e","n/e","n/e","39","","16","n/e","n/e","4959","751","n/e","17","195","827","853"
"BZN|BE","07.01.2018 17:00 - 07.01.2018 18:00 (CET)","425","n/e","n/e","1604","0","0","n/e","n/e","n/e","515","","16","n/e","n/e","4958","755","n/e","0","195","827","907"
"BZN|BE","07.01.2018 18:00 - 07.01.2018 19:00 (CET)","420","n/e","n/e","1580","0","0","n/e","n/e","n/e","503","","16","n/e","n/e","4957","752","n/e","0","196","827","889"
"BZN|BE","07.01.2018 19:00 - 07.01.2018 20:00 (CET)","421","n/e","n/e","1638","0","0","n/e","n/e","n/e","885","","16","n/e","n/e","4957","749","n/e","0","193","828","879"
"BZN|BE","07.01.2018 20:00 - 07.01.2018 21:00 (CET)","420","n/e","n/e","1598","0","0","n/e","n/e","n/e","635","","16","n/e","n/e","4957","747","n/e","0","196","826","825"
"BZN|BE","07.01.2018 21:00 - 07.01.2018 22:00 (CET)","422","n/e","n/e","1602","0","0","n/e","n/e","n/e","71","","14","n/e","n/e","4960","657","n/e","0","197","826","767"
"BZN|BE","07.01.2018 22:00 - 07.01.2018 23:00 (CET)","418","n/e","n/e","1658","0","0","n/e","n/e","n/e","0","","16","n/e","n/e","4961","625","n/e","0","197","825","688"
"BZN|BE","07.01.2018 23:00 - 08.01.2018 00:00 (CET)","418","n/e","n/e","1670","0","0","n/e","n/e","n/e","51","","16","n/e","n/e","4962","707","n/e","0","194","822","638"
"BZN|BE","08.01.2018 00:00 - 08.01.2018 01:00 (CET)","418","n/e","n/e","1476","0","0","n/e","n/e","n/e","110","","16","n/e","n/e","4962","664","n/e","0","195","822","523"
"BZN|BE","08.01.2018 01:00 - 08.01.2018 02:00 (CET)","418","n/e","n/e","1422","0","0","n/e","n/e","n/e","0","","16","n/e","n/e","4961","655","n/e","0","197","822","498"
"BZN|BE","08.01.2018 02:00 - 08.01.2018 03:00 (CET)","419","n/e","n/e","1483","0","0","n/e","n/e","n/e","0","","16","n/e","n/e","4960","640","n/e","0","193","814","485"
"BZN|BE","08.01.2018 03:00 - 08.01.2018 04:00 (CET)","415","n/e","n/e","1479","0","0","n/e","n/e","n/e","0","","16","n/e","n/e","4960","647","n/e","0","183","811","430"
"BZN|BE","08.01.2018 04:00 - 08.01.2018 05:00 (CET)","416","n/e","n/e","1454","0","0","n/e","n/e","n/e","0","","16","n/e","n/e","4962","642","n/e","0","177","797","453"
"BZN|BE","08.01.2018 05:00 - 08.01.2018 06:00 (CET)","418","n/e","n/e","1501","0","0","n/e","n/e","n/e","0","","15","n/e","n/e","4962","650","n/e","0","177","797","435"
"BZN|BE","08.01.2018 06:00 - 08.01.2018 07:00 (CET)","418","n/e","n/e","1665","0","0","n/e","n/e","n/e","0","","15","n/e","n/e","4962","686","n/e","0","176","732","431"
"BZN|BE","08.01.2018 07:00 - 08.01.2018 08:00 (CET)","411","n/e","n/e","2045","0","0","n/e","n/e","n/e","83","","15","n/e","n/e","4961","745","n/e","0","176","694","455"
"BZN|BE","08.01.2018 08:00 - 08.01.2018 09:00 (CET)","418","n/e","n/e","2073","0","0","n/e","n/e","n/e","278","","15","n/e","n/e","4960","788","n/e","0","175","729","500"
"BZN|BE","08.01.2018 09:00 - 08.01.2018 10:00 (CET)","423","n/e","n/e","2120","0","0","n/e","n/e","n/e","867","","12","n/e","n/e","4958","805","n/e","11","167","742","445"
"BZN|BE","08.01.2018 10:00 - 08.01.2018 11:00 (CET)","423","n/e","n/e","2318","0","0","n/e","n/e","n/e","740","","10","n/e","n/e","4957","804","n/e","64","159","729","402"
"BZN|BE","08.01.2018 11:00 - 08.01.2018 12:00 (CET)","432","n/e","n/e","2508","0","0","n/e","n/e","n/e","690","","16","n/e","n/e","4956","791","n/e","116","152","651","370"
"BZN|BE","08.01.2018 12:00 - 08.01.2018 13:00 (CET)","428","n/e","n/e","2864","0","19","n/e","n/e","n/e","142","","17","n/e","n/e","4954","775","n/e","173","153","648","318"
"BZN|BE","08.01.2018 13:00 - 08.01.2018 14:00 (CET)","434","n/e","n/e","3072","0","62","n/e","n/e","n/e","14","","17","n/e","n/e","4954","786","n/e","195","151","616","323"
"BZN|BE","08.01.2018 14:00 - 08.01.2018 15:00 (CET)","448","n/e","n/e","3085","0","16","n/e","n/e","n/e","34","","17","n/e","n/e","4952","799","n/e","176","169","588","328"
"BZN|BE","08.01.2018 15:00 - 08.01.2018 16:00 (CET)","447","n/e","n/e","3073","0","5","n/e","n/e","n/e","34","","17","n/e","n/e","4952","799","n/e","94","176","510","305"
"BZN|BE","08.01.2018 16:00 - 08.01.2018 17:00 (CET)","446","n/e","n/e","2936","0","0","n/e","n/e","n/e","50","","17","n/e","n/e","4954","818","n/e","22","177","427","298"
"BZN|BE","08.01.2018 17:00 - 08.01.2018 18:00 (CET)","450","n/e","n/e","3107","0","51","n/e","n/e","n/e","782","","17","n/e","n/e","4956","812","n/e","0","175","376","331"
"BZN|BE","08.01.2018 18:00 - 08.01.2018 19:00 (CET)","458","n/e","n/e","3083","0","115","n/e","n/e","n/e","841","","17","n/e","n/e","4958","822","n/e","0","174","380","364"
"BZN|BE","08.01.2018 19:00 - 08.01.2018 20:00 (CET)","454","n/e","n/e","3050","0","62","n/e","n/e","n/e","471","","16","n/e","n/e","4959","818","n/e","0","173","341","407"
"BZN|BE","08.01.2018 20:00 - 08.01.2018 21:00 (CET)","450","n/e","n/e","2887","0","0","n/e","n/e","n/e","325","","17","n/e","n/e","4962","794","n/e","0","174","515","406"
"BZN|BE","08.01.2018 21:00 - 08.01.2018 22:00 (CET)","432","n/e","n/e","2689","0","0","n/e","n/e","n/e","2","","18","n/e","n/e","4963","788","n/e","0","173","506","342"
"BZN|BE","08.01.2018 22:00 - 08.01.2018 23:00 (CET)","425","n/e","n/e","2769","0","0","n/e","n/e","n/e","187","","18","n/e","n/e","4963","787","n/e","0","176","264","359"
"BZN|BE","08.01.2018 23:00 - 09.01.2018 00:00 (CET)","424","n/e","n/e","2501","0","0","n/e","n/e","n/e","0","","18","n/e","n/e","4965","738","n/e","0","173","354","376"
"BZN|BE","09.01.2018 00:00 - 09.01.2018 01:00 (CET)","420","n/e","n/e","2220","0","0","n/e","n/e","n/e","0","","18","n/e","n/e","4964","557","n/e","0","174","348","388"
"BZN|BE","09.01.2018 01:00 - 09.01.2018 02:00 (CET)","419","n/e","n/e","2001","0","0","n/e","n/e","n/e","0","","17","n/e","n/e","4961","537","n/e","0","175","274","350"
"BZN|BE","09.01.2018 02:00 - 09.01.2018 03:00 (CET)","417","n/e","n/e","1776","0","0","n/e","n/e","n/e","0","","17","n/e","n/e","4961","527","n/e","0","176","184","285"
"BZN|BE","09.01.2018 03:00 - 09.01.2018 04:00 (CET)","416","n/e","n/e","1752","0","0","n/e","n/e","n/e","0","","17","n/e","n/e","4961","525","n/e","0","175","212","193"
"BZN|BE","09.01.2018 04:00 - 09.01.2018 05:00 (CET)","416","n/e","n/e","1820","0","0","n/e","n/e","n/e","0","","16","n/e","n/e","4962","537","n/e","0","172","156","172"
"BZN|BE","09.01.2018 05:00 - 09.01.2018 06:00 (CET)","420","n/e","n/e","1980","0","0","n/e","n/e","n/e","0","","16","n/e","n/e","4963","541","n/e","0","167","103","164"
"BZN|BE","09.01.2018 06:00 - 09.01.2018 07:00 (CET)","417","n/e","n/e","2574","0","0","n/e","n/e","n/e","0","","16","n/e","n/e","4962","556","n/e","0","173","68","213"
"BZN|BE","09.01.2018 07:00 - 09.01.2018 08:00 (CET)","420","n/e","n/e","3630","0","0","n/e","n/e","n/e","164","","17","n/e","n/e","4962","614","n/e","0","172","39","271"
"BZN|BE","09.01.2018 08:00 - 09.01.2018 09:00 (CET)","433","n/e","n/e","3797","0","0","n/e","n/e","n/e","557","","17","n/e","n/e","4963","657","n/e","0","175","68","207"
"BZN|BE","09.01.2018 09:00 - 09.01.2018 10:00 (CET)","435","n/e","n/e","3944","0","0","n/e","n/e","n/e","695","","17","n/e","n/e","4960","654","n/e","46","173","68","191"
"BZN|BE","09.01.2018 10:00 - 09.01.2018 11:00 (CET)","421","n/e","n/e","3870","0","0","n/e","n/e","n/e","435","","18","n/e","n/e","4960","642","n/e","167","174","55","200"
"BZN|BE","09.01.2018 11:00 - 09.01.2018 12:00 (CET)","427","n/e","n/e","3779","0","0","n/e","n/e","n/e","420","","18","n/e","n/e","4960","626","n/e","236","176","51","230"
"BZN|BE","09.01.2018 12:00 - 09.01.2018 13:00 (CET)","429","n/e","n/e","3743","0","0","n/e","n/e","n/e","51","","18","n/e","n/e","4956","632","n/e","247","173","135","251"
"BZN|BE","09.01.2018 13:00 - 09.01.2018 14:00 (CET)","433","n/e","n/e","3715","0","0","n/e","n/e","n/e","132","","18","n/e","n/e","4956","637","n/e","207","173","213","174"
"BZN|BE","09.01.2018 14:00 - 09.01.2018 15:00 (CET)","434","n/e","n/e","3622","0","0","n/e","n/e","n/e","150","","18","n/e","n/e","4953","618","n/e","122","174","129","275"
"BZN|BE","09.01.2018 15:00 - 09.01.2018 16:00 (CET)","437","n/e","n/e","3573","0","0","n/e","n/e","n/e","55","","19","n/e","n/e","4951","598","n/e","82","174","135","238"
"BZN|BE","09.01.2018 16:00 - 09.01.2018 17:00 (CET)","432","n/e","n/e","3627","0","0","n/e","n/e","n/e","30","","18","n/e","n/e","4950","596","n/e","17","175","183","295"
"BZN|BE","09.01.2018 17:00 - 09.01.2018 18:00 (CET)","426","n/e","n/e","3672","0","0","n/e","n/e","n/e","511","","18","n/e","n/e","4950","590","n/e","0","174","259","345"
"BZN|BE","09.01.2018 18:00 - 09.01.2018 19:00 (CET)","428","n/e","n/e","3646","0","0","n/e","n/e","n/e","384","","18","n/e","n/e","4951","597","n/e","0","176","302","414"
"BZN|BE","09.01.2018 19:00 - 09.01.2018 20:00 (CET)","434","n/e","n/e","3447","0","0","n/e","n/e","n/e","363","","18","n/e","n/e","4952","595","n/e","0","174","290","384"
"BZN|BE","09.01.2018 20:00 - 09.01.2018 21:00 (CET)","422","n/e","n/e","3069","0","0","n/e","n/e","n/e","42","","18","n/e","n/e","4956","537","n/e","0","176","437","319"
"BZN|BE","09.01.2018 21:00 - 09.01.2018 22:00 (CET)","418","n/e","n/e","2309","0","0","n/e","n/e","n/e","41","","18","n/e","n/e","4958","549","n/e","0","177","343","300"
"BZN|BE","09.01.2018 22:00 - 09.01.2018 23:00 (CET)","419","n/e","n/e","1734","0","0","n/e","n/e","n/e","6","","19","n/e","n/e","4958","563","n/e","0","177","286","268"
"BZN|BE","09.01.2018 23:00 - 10.01.2018 00:00 (CET)","419","n/e","n/e","1727","0","0","n/e","n/e","n/e","61","","19","n/e","n/e","4957","556","n/e","0","176","222","280"
"BZN|BE","10.01.2018 00:00 - 10.01.2018 01:00 (CET)","420","n/e","n/e","1674","0","0","n/e","n/e","n/e","0","","18","n/e","n/e","4956","677","n/e","0","176","161","304"
"BZN|BE","10.01.2018 01:00 - 10.01.2018 02:00 (CET)","419","n/e","n/e","1697","0","0","n/e","n/e","n/e","0","","18","n/e","n/e","4955","670","n/e","0","175","201","347"
"BZN|BE","10.01.2018 02:00 - 10.01.2018 03:00 (CET)","422","n/e","n/e","1635","0","0","n/e","n/e","n/e","0","","18","n/e","n/e","4952","665","n/e","0","177","204","341"
"BZN|BE","10.01.2018 03:00 - 10.01.2018 04:00 (CET)","422","n/e","n/e","1454","0","0","n/e","n/e","n/e","0","","17","n/e","n/e","4878","664","n/e","0","176","279","309"
"BZN|BE","10.01.2018 04:00 - 10.01.2018 05:00 (CET)","422","n/e","n/e","1422","0","0","n/e","n/e","n/e","0","","17","n/e","n/e","4892","663","n/e","0","177","326","328"
"BZN|BE","10.01.2018 05:00 - 10.01.2018 06:00 (CET)","422","n/e","n/e","1525","0","0","n/e","n/e","n/e","0","","17","n/e","n/e","4903","662","n/e","0","174","376","319"
"BZN|BE","10.01.2018 06:00 - 10.01.2018 07:00 (CET)","418","n/e","n/e","1973","0","0","n/e","n/e","n/e","0","","17","n/e","n/e","4899","688","n/e","0","177","358","378"
"BZN|BE","10.01.2018 07:00 - 10.01.2018 08:00 (CET)","417","n/e","n/e","3001","0","0","n/e","n/e","n/e","0","","18","n/e","n/e","4902","737","n/e","0","175","438","408"
"BZN|BE","10.01.2018 08:00 - 10.01.2018 09:00 (CET)","421","n/e","n/e","3553","0","0","n/e","n/e","n/e","46","","18","n/e","n/e","4904","751","n/e","0","177","594","409"
"BZN|BE","10.01.2018 09:00 - 10.01.2018 10:00 (CET)","425","n/e","n/e","3634","0","0","n/e","n/e","n/e","222","","19","n/e","n/e","4904","742","n/e","29","172","641","456"
"BZN|BE","10.01.2018 10:00 - 10.01.2018 11:00 (CET)","421","n/e","n/e","3629","0","0","n/e","n/e","n/e","295","","19","n/e","n/e","4907","738","n/e","117","177","561","417"
"BZN|BE","10.01.2018 11:00 - 10.01.2018 12:00 (CET)","421","n/e","n/e","3607","0","0","n/e","n/e","n/e","287","","11","n/e","n/e","4905","719","n/e","181","175","569","308"
"BZN|BE","10.01.2018 12:00 - 10.01.2018 13:00 (CET)","423","n/e","n/e","3551","0","0","n/e","n/e","n/e","153","","12","n/e","n/e","4904","705","n/e","250","169","496","289"
"BZN|BE","10.01.2018 13:00 - 10.01.2018 14:00 (CET)","423","n/e","n/e","3508","0","0","n/e","n/e","n/e","165","","19","n/e","n/e","4906","761","n/e","218","172","344","277"
"BZN|BE","10.01.2018 14:00 - 10.01.2018 15:00 (CET)","417","n/e","n/e","3475","0","0","n/e","n/e","n/e","112","","21","n/e","n/e","4907","770","n/e","155","173","389","225"
"BZN|BE","10.01.2018 15:00 - 10.01.2018 16:00 (CET)","422","n/e","n/e","3486","0","0","n/e","n/e","n/e","102","","21","n/e","n/e","4906","737","n/e","93","175","354","206"
"BZN|BE","10.01.2018 16:00 - 10.01.2018 17:00 (CET)","417","n/e","n/e","3539","0","0","n/e","n/e","n/e","388","","19","n/e","n/e","4904","730","n/e","22","174","271","207"
"BZN|BE","10.01.2018 17:00 - 10.01.2018 18:00 (CET)","424","n/e","n/e","3531","0","0","n/e","n/e","n/e","790","","19","n/e","n/e","4902","737","n/e","0","168","283","211"
"BZN|BE","10.01.2018 18:00 - 10.01.2018 19:00 (CET)","427","n/e","n/e","3541","0","0","n/e","n/e","n/e","725","","19","n/e","n/e","4903","716","n/e","0","175","261","200"
"BZN|BE","10.01.2018 19:00 - 10.01.2018 20:00 (CET)","420","n/e","n/e","3587","0","0","n/e","n/e","n/e","385","","19","n/e","n/e","4910","692","n/e","0","174","259","151"
"BZN|BE","10.01.2018 20:00 - 10.01.2018 21:00 (CET)","412","n/e","n/e","2920","0","0","n/e","n/e","n/e","109","","20","n/e","n/e","4919","674","n/e","0","175","296","118"
"BZN|BE","10.01.2018 21:00 - 10.01.2018 22:00 (CET)","413","n/e","n/e","2086","0","0","n/e","n/e","n/e","1","","18","n/e","n/e","4952","688","n/e","0","175","236","117"
"BZN|BE","10.01.2018 22:00 - 10.01.2018 23:00 (CET)","413","n/e","n/e","1942","0","0","n/e","n/e","n/e","30","","17","n/e","n/e","4956","624","n/e","0","177","192","93"
"BZN|BE","10.01.2018 23:00 - 11.01.2018 00:00 (CET)","413","n/e","n/e","1862","0","0","n/e","n/e","n/e","0","","18","n/e","n/e","4958","652","n/e","0","178","147","71"
"BZN|BE","11.01.2018 00:00 - 11.01.2018 01:00 (CET)","419","n/e","n/e","1513","0","0","n/e","n/e","n/e","0","","18","n/e","n/e","4958","640","n/e","0","175","69","66"
"BZN|BE","11.01.2018 01:00 - 11.01.2018 02:00 (CET)","421","n/e","n/e","1389","0","0","n/e","n/e","n/e","0","","18","n/e","n/e","4957","635","n/e","0","166","43","67"
"BZN|BE","11.01.2018 02:00 - 11.01.2018 03:00 (CET)","421","n/e","n/e","1335","0","0","n/e","n/e","n/e","0","","18","n/e","n/e","4957","617","n/e","0","177","56","68"
"BZN|BE","11.01.2018 03:00 - 11.01.2018 04:00 (CET)","420","n/e","n/e","1314","0","0","n/e","n/e","n/e","0","","18","n/e","n/e","4956","614","n/e","0","175","11","49"
"BZN|BE","11.01.2018 04:00 - 11.01.2018 05:00 (CET)","419","n/e","n/e","1470","0","0","n/e","n/e","n/e","0","","18","n/e","n/e","4957","616","n/e","0","175","1","32"
"BZN|BE","11.01.2018 05:00 - 11.01.2018 06:00 (CET)","419","n/e","n/e","1617","0","0","n/e","n/e","n/e","0","","17","n/e","n/e","4957","652","n/e","0","176","","15"
"BZN|BE","11.01.2018 06:00 - 11.01.2018 07:00 (CET)","421","n/e","n/e","2328","0","0","n/e","n/e","n/e","0","","17","n/e","n/e","4955","688","n/e","0","175","","9"
"BZN|BE","11.01.2018 07:00 - 11.01.2018 08:00 (CET)","421","n/e","n/e","3523","0","0","n/e","n/e","n/e","81","","19","n/e","n/e","4952","732","n/e","0","176","","7"
"BZN|BE","11.01.2018 08:00 - 11.01.2018 09:00 (CET)","432","n/e","n/e","3834","0","0","n/e","n/e","n/e","418","","19","n/e","n/e","4954","788","n/e","0","176","","8"
"BZN|BE","11.01.2018 09:00 - 11.01.2018 10:00 (CET)","431","n/e","n/e","3769","0","0","n/e","n/e","n/e","863","","19","n/e","n/e","4958","802","n/e","45","171","","12"
"BZN|BE","11.01.2018 10:00 - 11.01.2018 11:00 (CET)","434","n/e","n/e","3712","0","0","n/e","n/e","n/e","397","","19","n/e","n/e","4958","771","n/e","141","168","","12"
"BZN|BE","11.01.2018 11:00 - 11.01.2018 12:00 (CET)","434","n/e","n/e","3750","0","0","n/e","n/e","n/e","88","","18","n/e","n/e","4957","760","n/e","232","170","","15"
"BZN|BE","11.01.2018 12:00 - 11.01.2018 13:00 (CET)","430","n/e","n/e","3727","0","0","n/e","n/e","n/e","32","","19","n/e","n/e","4959","771","n/e","299","175","","22"
"BZN|BE","11.01.2018 13:00 - 11.01.2018 14:00 (CET)","434","n/e","n/e","3677","0","0","n/e","n/e","n/e","22","","19","n/e","n/e","4958","798","n/e","238","175","","24"
"BZN|BE","11.01.2018 14:00 - 11.01.2018 15:00 (CET)","429","n/e","n/e","3676","0","0","n/e","n/e","n/e","39","","18","n/e","n/e","4959","808","n/e","192","177","","22"
"BZN|BE","11.01.2018 15:00 - 11.01.2018 16:00 (CET)","428","n/e","n/e","3672","0","0","n/e","n/e","n/e","29","","19","n/e","n/e","4960","806","n/e","96","177","","27"
"BZN|BE","11.01.2018 16:00 - 11.01.2018 17:00 (CET)","431","n/e","n/e","3669","0","0","n/e","n/e","n/e","106","","20","n/e","n/e","4958","759","n/e","15","173","","33"
"BZN|BE","11.01.2018 17:00 - 11.01.2018 18:00 (CET)","430","n/e","n/e","3772","0","0","n/e","n/e","n/e","402","","20","n/e","n/e","4959","755","n/e","0","175","4","37"
"BZN|BE","11.01.2018 18:00 - 11.01.2018 19:00 (CET)","430","n/e","n/e","3858","0","0","n/e","n/e","n/e","521","","20","n/e","n/e","4960","736","n/e","0","176","6","63"
"BZN|BE","11.01.2018 19:00 - 11.01.2018 20:00 (CET)","430","n/e","n/e","3786","0","0","n/e","n/e","n/e","391","","20","n/e","n/e","4958","698","n/e","0","175","12","63"
"BZN|BE","11.01.2018 20:00 - 11.01.2018 21:00 (CET)","420","n/e","n/e","3474","0","0","n/e","n/e","n/e","284","","19","n/e","n/e","4958","671","n/e","0","175","11","59"
"BZN|BE","11.01.2018 21:00 - 11.01.2018 22:00 (CET)","416","n/e","n/e","2303","0","0","n/e","n/e","n/e","6","","18","n/e","n/e","4959","671","n/e","0","175","23","60"
"BZN|BE","11.01.2018 22:00 - 11.01.2018 23:00 (CET)","413","n/e","n/e","2045","0","0","n/e","n/e","n/e","14","","19","n/e","n/e","4961","648","n/e","0","178","21","77"
"BZN|BE","11.01.2018 23:00 - 12.01.2018 00:00 (CET)","419","n/e","n/e","1983","0","0","n/e","n/e","n/e","52","","19","n/e","n/e","4961","634","n/e","0","178","13","59"
"BZN|BE","12.01.2018 00:00 - 12.01.2018 01:00 (CET)","414","n/e","n/e","1620","0","0","n/e","n/e","n/e","0","","19","n/e","n/e","4960","621","n/e","0","178","18","44"
