Timestep,Load,LFS,LFW,ResidualLoad
3970,10991,0.41139804096170973,0.023244062657908033,9559
3971,11051,0.5218165627782725,0.025265285497726123,9243
3972,11232,0.6052241021074503,0.02627589691763517,9141
3973,11095,0.607895517957851,0.02627589691763517,8995
3974,11012,0.6046304541406946,0.024759979787771603,8926
3975,10767,0.601662214306916,0.023749368367862556,8693
3976,10715,0.5509053131493025,0.024759979787771603,8810
3977,10552,0.4915405164737311,0.02627589691763517,8844
3978,10540,0.3716236271890769,0.024759979787771603,9239
3979,10475,0.24636390620362125,0.027791814047498736,9590
3980,10136,0.14574057583852776,0.026781202627589692,9592
3981,9689,0.06470762837637281,0.023749368367862556,9424
3982,9419,0.0074205995844464235,0.025770591207680646,9343
3983,9432,0,0.032844871147043965,9367
3984,9482,0,0.04143506821627085,9400
3985,8782,0,0.04345629105608893,8696
3986,8510,0,0.04143506821627085,8428
3987,8104,0,0.0449722081859525,8015
3988,8012,0,0.05154118241536129,7910
3989,7758,0,0.05255179383527034,7654
3990,7696,0.0014841199168892847,0.050530570995452245,7591
3991,7740,0.034431582071831404,0.049519959575543206,7526
3992,8166,0.10002968239833779,0.0404244567963618,7749
3993,8907,0.19352923716236273,0.03436078827690753,8187
3994,9268,0.2920747996438112,0.03890853966649823,8207
3995,9704,0.39062036212525975,0.05507832238504295,8279
3996,9799,0.4672009498367468,0.06417382516422436,8098
3997,9703,0.5758385277530425,0.07579585649317837,7613
3998,9525,0.6331255565449688,0.07781707933299646,7238
3999,9316,0.5719798159691303,0.10207175341081354,7187
4e3,9120,0.38705847432472545,0.1258211217786761,7567
4001,9071,0.3321460373998219,0.1505811015664477,7654
4002,8937,0.3086969427129712,0.17230924709449216,7556
4003,9213,0.2362718907687741,0.19807983830217282,8025
4004,8943,0.1516770555060849,0.1864578069732188,8063
4005,8676,0.06173938854259424,0.1687721071248105,8134
4006,8609,0.010388839418224993,0.1531076301162203,8271
4007,8478,0,0.13895907023749368,8203
4008,8599,0,0.13239009600808488,8337
4009,7916,0,0.13441131884790297,7650
4010,7556,0,0.13845376452753916,7282
4011,7175,0,0.1616978271854472,6855
4012,7141,0,0.1753410813542193,6794
4013,6923,0,0.17887822132390097,6569
4014,7007,0.0026714158504007124,0.18342597271349168,6635
4015,6965,0.03888394182249926,0.15816068721576554,6521
4016,7314,0.10863757791629564,0.15361293582617483,6644
4017,7757,0.17601662214306915,0.1571500757958565,6853
4018,8195,0.23271000296823982,0.1733198585144012,7068
4019,8580,0.25615909765509054,0.20010106114199092,7321
4020,8827,0.24309884238646481,0.23648307225871654,7540
4021,9219,0.2659542891065598,0.23698837796867103,7854
4022,9211,0.3110715345799941,0.22637695805962607,7715
4023,8843,0.3009795191451469,0.21980798383021727,7394
4024,8489,0.3045414069456812,0.20869125821121778,7050
4025,8347,0.2971208073612348,0.1935320869125821,6963
4026,8489,0.2246957554170377,0.1662455785750379,7403
4027,8873,0.1605817750074206,0.16270843860535625,8010
4028,8995,0.09617097061442564,0.13441131884790297,8405
4029,8909,0.03621252597209854,0.11622031328954018,8557
4030,8776,0.004452359750667854,0.09095502779181405,8581
4031,8791,0,0.08438605356240525,8624
4032,8548,0,0.09044972208185953,8369
4033,8027,0,0.11975745325922182,7790
4034,7873,0,0.13087417887822134,7614
4035,7515,0,0.11773623041940375,7282
4036,7487,0,0.11369378473976756,7262
4037,7388,0,0.12834765032844872,7134
4038,7749,0.0005936479667557139,0.15664477008590197,7437
4039,8443,0.02404274265360641,0.15007579585649317,8065
4040,9502,0.07420599584446423,0.1374431531076301,8980
4041,10287,0.11872959335114278,0.14199090449722082,9606
4042,10672,0.18699910952804988,0.17382516422435573,9698
4043,10855,0.17482932620955774,0.21172309247094492,9847
4044,11201,0.1772039180765806,0.21020717534108135,10188
4045,11121,0.20747996438112198,0.22132390096008084,9984
4046,10848,0.24309884238646481,0.2693279434057605,9496
4047,10721,0.24903532205402196,0.2890348660939869,9310
4048,10627,0.26357969723953695,0.29762506316321374,9150
4049,10451,0.27189076877411694,0.2981303688731683,8945
4050,10286,0.2920747996438112,0.29156139464375946,8725
4051,10261,0.24220837043633126,0.26478019201616976,8921
4052,9983,0.15464529533986346,0.2405255179383527,8986
4053,9779,0.06144256455921639,0.22182920667003536,9133
4054,9333,0.009498367468091422,0.20616472966144517,8893
4055,9357,0,0.22385042950985345,8914
4056,9328,0,0.26629610914603336,8801
4057,8690,0,0.29105608893380497,8114
4058,8140,0,0.2470944921677615,7651
4059,7901,0,0.22081859525012631,7464
4060,7675,0,0.19605861546235473,7287
4061,7808,0,0.17635169277412835,7459
4062,8047,0.00029682398337785694,0.1510864072764022,7747
4063,8480,0.011872959335114277,0.14552804446690248,8152
4064,9746,0.03621252597209854,0.13845376452753916,9350
4065,10466,0.06441080439299496,0.11217786760990399,10027
4066,11043,0.09765509053131494,0.0965133906013138,10523
4067,11179,0.1475215197387949,0.08792319353208691,10508
4068,11334,0.19738794894627487,0.06265790803436079,10545
4069,11302,0.21608785989907986,0.04850934815563416,10478
4070,11204,0.18581181359453844,0.04194037392622536,10495
4071,11098,0.19412288512911843,0.0449722081859525,10355
4072,11057,0.22143069159988127,0.03233956543708944,10247
4073,10822,0.20184030869694272,0.021222839818089943,10100
4074,10838,0.14841199168892846,0.021728145528044467,10295
4075,10959,0.09706144256455922,0.026781202627589692,10579
4076,10510,0.05609973285841496,0.029307731177362305,10263
4077,10241,0.02226179875333927,0.029813036887316825,10107
4078,9895,0.0029682398337785693,0.025770591207680646,9834
4079,9734,0,0.02627589691763517,9682
4080,9688,0,0.027286508337544216,9634
4081,9025,0,0.03436078827690753,8957
4082,8617,0,0.03739262253663466,8543
4083,8323,0,0.0449722081859525,8234
4084,8107,0,0.05406771096513391,8e3
4085,8039,0,0.05406771096513391,7932
4086,8351,0.0008904719501335708,0.05507832238504295,8239
4087,8765,0.021964974769961412,0.05305709954522486,8586
4088,9852,0.07272187592757495,0.05002526528549773,9508
4089,10564,0.14574057583852776,0.05305709954522486,9968
4090,10983,0.22113386761650342,0.06366851945426984,10112
4091,10876,0.3342238052834669,0.06619504800404244,9619
4092,11119,0.5256752745621847,0.07276402223345124,9204
4093,10986,0.6651825467497774,0.0717534108135422,8603
4094,11016,0.7085188483229445,0.07074279939363315,8489
4095,10871,0.7120807361234788,0.07427993936331481,8325
4096,10902,0.6832888097358266,0.07731177362304194,8447
4097,10803,0.5978035025230038,0.07427993936331481,8642
4098,10707,0.47788661323834963,0.07124810510358767,8956
4099,10964,0.329771445532799,0.07630116220313289,9702
4100,10610,0.1757197981596913,0.08135421930267812,9857
4101,10164,0.06173938854259424,0.08842849924204144,9781
4102,9931,0.010388839418224993,0.09701869631126832,9704
4103,9774,0,0.12683173319858515,9523
4104,9672,0,0.14502273875694796,9385
4105,8899,0,0.1510864072764022,8600
4106,8410,0,0.1753410813542193,8063
4107,8204,0,0.19201616978271854,7824
4108,8210,0,0.19403739262253664,7826
4109,8078,0,0.2026275896917635,7677
4110,8201,0.0005936479667557139,0.20869125821121778,7786
4111,8754,0.012466607301869992,0.23244062657908035,8252
4112,9511,0.04571089344018997,0.2536634663971703,8855
4113,10313,0.11872959335114278,0.31531076301162203,9289
4114,10644,0.27129712080736124,0.38858009095502777,8961
4115,10853,0.45384387058474324,0.39464375947448205,8543
4116,10808,0.6170970614425646,0.3991915108640728,7939
4117,10858,0.651528643514396,0.4007074279939363,7870
4118,10478,0.6242208370436332,0.4229408792319353,7538
4119,10442,0.5886019590382903,0.4477008590197069,7573
4120,10472,0.5155832591273375,0.4946942900454775,7756
4121,10445,0.40753932917779756,0.5406771096513391,8002
4122,10502,0.2962303354111012,0.5654370894391106,8385
4123,10614,0.2413178984861977,0.4987367357251137,8814
4124,10256,0.16147224695755416,0.4426478019201617,8836
4125,9833,0.06648857227663996,0.37493683678625567,8867
4126,9458,0.01157613535173642,0.2870136432541688,8851
4127,9504,0,0.20616472966144517,9096
4128,9537,0,0.1869631126831733,9167
4129,9047,0,0.1995957554320364,8652
4130,8652,0,0.1637190500252653,8328
4131,8138,0,0.14249621020717534,7856
4132,7940,0,0.16321374431531077,7617
4133,7975,0,0.21071248105103588,7558
4134,8118,0.0017809439002671415,0.28044466902476,7557
4135,8669,0.03680617393885426,0.325922182920667,7900
4136,9617,0.12347877708518848,0.30318342597271347,8601
4137,10390,0.2487384980706441,0.3178372915613946,8923
4138,10678,0.37993469872365687,0.35169277412834765,8702
4139,10637,0.4479073909171861,0.40576048509348156,8325
4140,10825,0.5244879786286732,0.40373926225366347,8259
4141,10773,0.5034134758088453,0.4153612935826175,8255
4142,10663,0.5155832591273375,0.40828701364325415,8118
4143,10402,0.4870881567230632,0.3971702880242547,7975
4144,10441,0.44464232710002966,0.4249621020717534,8102
4145,10361,0.396260017809439,0.4183931278423446,8198
4146,10486,0.3434253487681805,0.3532086912582112,8630
4147,10344,0.25319085782131195,0.31531076301162203,8867
4148,9885,0.13980409617097062,0.2764022233451238,8867
4149,9669,0.053428317008014245,0.2294087923193532,9035
4150,9361,0.008311071534579995,0.18544719555330974,8966
4151,9332,0,0.1374431531076301,9060
4152,9406,0,0.12026275896917635,9168
4153,8853,0,0.11975745325922182,8616
4154,8522,0,0.1101566447700859,8304
4155,7985,0,0.07882769075290551,7829
4156,7823,0,0.07124810510358767,7682
4157,7640,0,0.0606366851945427,7520
4158,7496,0.0014841199168892847,0.059120768064679134,7374
4159,7554,0.034728406055209264,0.06215260232440627,7314
4160,8152,0.11813594538438706,0.059120768064679134,7637
4161,8794,0.2425051944197091,0.050530570995452245,7877
4162,9127,0.3784505788067676,0.04749873673572511,7758
4163,9587,0.4995547640249332,0.04850934815563416,7808
4164,9675,0.5422974176313446,0.04598281960586155,7757
4165,9719,0.5405164737310775,0.03890853966649823,7821
4166,9608,0.5707925200356189,0.049519959575543206,7587
4167,9298,0.5565449688334817,0.05558362809499747,7313
4168,9196,0.4802612051053725,0.05659423951490652,7466
4169,9033,0.37934105075690117,0.053562405255179385,7649
4170,9090,0.37815375482338975,0.04446690247599798,7728
4171,9099,0.2383496586524191,0.035371399696816574,8226
4172,9106,0.14514692787177205,0.03183425972713492,8554
4173,8890,0.06500445235975066,0.033855482566953005,8604
4174,8601,0.01365390323538142,0.03486609398686205,8486
4175,8582,0,0.04446690247599798,8494
4176,8579,0,0.05457301667508843,8471
4177,8170,0,0.05507832238504295,8061
4178,7827,0,0.057604850934815564,7713
4179,7627,0,0.05255179383527034,7523
4180,7310,0,0.045477513895907026,7220
4181,7338,0,0.04295098534613441,7253
4182,7187,0.0020777678836449986,0.04598281960586155,7089
4183,7120,0.04036806173938854,0.05507832238504295,6875
4184,7455,0.10834075393291778,0.05305709954522486,6985
4185,7890,0.176313446126447,0.03233956543708944,7232
4186,8496,0.26179875333926983,0.039413845376452754,7536
4187,8801,0.358860195903829,0.036887316826680144,7519
4188,8846,0.45503116651825465,0.0358767054067711,7242
4189,9117,0.5612941525675275,0.0358767054067711,7155
4190,8995,0.6242208370436332,0.0449722081859525,6803
4191,8751,0.6242208370436332,0.06619504800404244,6517
4192,8649,0.5942416147224696,0.08792319353208691,6473
4193,8411,0.4847135648560404,0.11167256189994947,6557
4194,8537,0.3535173642030276,0.1303688731682668,7088
4195,8694,0.22321163550014841,0.14855987872662962,7648
4196,8875,0.13089937666963491,0.14451743304699344,8148
4197,8954,0.06648857227663996,0.13895907023749368,8455
4198,8809,0.012763431285247848,0.11217786760990399,8544
4199,8655,0,0.11369378473976756,8430
4200,8660,0,0.10965133906013137,8443
4201,8248,0,0.09550277918140475,8059
4202,7924,0,0.07478524507326932,7776
4203,7714,0,0.08135421930267812,7553
4204,7530,0,0.059120768064679134,7413
4205,7664,0,0.06215260232440627,7541
4206,7999,0.00029682398337785694,0.059120768064679134,7881
4207,8522,0.01662214306915999,0.035371399696816574,8396
4208,9591,0.060848916592460674,0.027286508337544216,9332
4209,10288,0.12140100920154348,0.03486609398686205,9810
4210,10823,0.20035618878005343,0.040929762506316324,10067
4211,10972,0.3116651825467498,0.03486609398686205,9853
4212,11074,0.4526565746512318,0.03233956543708944,9485
4213,11024,0.5322054021964975,0.0358767054067711,9160
4214,10936,0.5835559513208667,0.04699343102577059,8877
4215,10861,0.6547937073315524,0.05406771096513391,8548
4216,10867,0.6583555951320866,0.05811015664477009,8534
4217,10782,0.5963193826061146,0.06417382516422436,8646
4218,10808,0.4891659246067082,0.07326932794340577,9015
4219,10815,0.3392698130008905,0.08590197069226882,9502
4220,10596,0.180468981893737,0.089944416371905,9810
4221,10344,0.06173938854259424,0.09348155634158666,9951
4222,9700,0.009795191451469279,0.09499747347145023,9479
4223,9644,0,0.09752400202122284,9451
4224,9732,0,0.10106114199090449,9532
4225,9050,0,0.11419909044972208,8824
4226,8640,0,0.1167256189994947,8409
4227,8250,0,0.12683173319858515,7999
4228,8139,0,0.11066195048004042,7920
4229,8017,0,0.09146033350176858,7836
4230,8187,0.0017809439002671415,0.08691258211217787,8009
4231,8718,0.03532205402196498,0.09146033350176858,8418
4232,9811,0.11101216978331849,0.059120768064679134,9320
4233,10531,0.197091124962897,0.02829711975745326,9811
4234,10862,0.3722172751558326,0.025265285497726123,9558
4235,11123,0.5529830810329475,0.027791814047498736,9205
4236,11074,0.6746809142178688,0.03486609398686205,8732
4237,10895,0.7417631344612645,0.049519959575543206,8298
4238,11018,0.7699614128821609,0.06872157655381506,8288
4239,10907,0.7560106856634016,0.08438605356240525,8193
4240,10823,0.7105966162065895,0.0965133906013138,8238
4241,10774,0.620362125259721,0.11622031328954018,8454
4242,10746,0.4921341644404868,0.13188479029813036,8827
4243,10739,0.3321460373998219,0.13390601313794845,9355
4244,10362,0.17601662214306915,0.14249621020717534,9487
4245,10244,0.06708222024339566,0.13188479029813036,9757
4246,9873,0.013357079252003561,0.12733703890853967,9576
4247,9789,0,0.1258211217786761,9540
4248,9869,0,0.1480545730166751,9576
4249,9306,0,0.1510864072764022,9007
4250,8710,0,0.15159171298635674,8410
4251,8397,0,0.14401212733703891,8112
4252,8365,0,0.13643254168772107,8095
4253,8334,0,0.1147043961596766,8107
4254,8438,0.0017809439002671415,0.09095502779181405,8252
4255,8929,0.03532205402196498,0.0853966649823143,8641
4256,9894,0.12644701691896706,0.06316321374431531,9343
4257,10719,0.2721875927574948,0.03739262253663466,9728
4258,11105,0.4327693677649154,0.033855482566953005,9580
4259,11190,0.5707925200356189,0.03840323395654371,9191
4260,11370,0.669931730483823,0.04901465386558868,9016
4261,11299,0.7295933511427724,0.05558362809499747,8731
4262,11224,0.7482932620955773,0.061647296614451744,8581
4263,11146,0.730186999109528,0.06568974229408793,8556
4264,11006,0.674384090234491,0.0833754421424962,8569
4265,10987,0.5734639358860196,0.10813542193026782,8841
4266,11058,0.4562184624517661,0.12329459322890349,9277
4267,10980,0.3072128227960819,0.15260232440626578,9643
4268,10680,0.16978331849213416,0.17433046993431026,9763
4269,10283,0.06470762837637281,0.16978271854471955,9729
4270,10082,0.010982487384980706,0.18847902981303688,9672
4271,9901,0,0.24810510358767054,9410
4272,10020,0,0.2637695805962607,9498
4273,9030,0,0.24406265790803436,8547
4274,8568,0,0.24658918645780697,8080
4275,8242,0,0.2501263264274886,7747
4276,8144,0,0.24355735219807984,7662
4277,8394,0,0.22637695805962607,7946
4278,8500,0.0014841199168892847,0.18292066700353715,8133
4279,8831,0.032650638171564265,0.17028802425467407,8384
4280,10039,0.12169783318492135,0.12885295603840324,9374
4281,10845,0.27070347284060553,0.05406771096513391,9826
4282,11088,0.43039477589789255,0.031328954017180395,9576
4283,11344,0.5654496883348175,0.06265790803436079,9315
4284,11227,0.666073018699911,0.12885295603840324,8728
4285,11110,0.7209854556248145,0.1733198585144012,8338
4286,11239,0.7147521519738795,0.1844365841334007,8466
4287,11029,0.6708222024339566,0.18847902981303688,8396
4288,10961,0.6170970614425646,0.1955533097524002,8495
4289,11081,0.5268625704956961,0.22081859525012631,8869
4290,11160,0.42475512021371326,0.2294087923193532,9275
4291,10927,0.30365093499554763,0.22839818089944416,9452
4292,10555,0.1641436628079549,0.23951490651844365,9528
4293,10177,0.060848916592460674,0.23749368367862556,9502
4294,9738,0.010388839418224993,0.235977766548762,9236
4295,9575,0,0.2890348660939869,9003
4296,9902,0,0.3294593228903487,9250
4297,9166,0,0.35573521980798384,8462
4298,8763,0,0.314300151591713,8141
4299,8508,0,0.3021728145528044,7910
4300,8272,0,0.27943405760485096,7719
4301,8302,0,0.2678120262758969,7772
4302,8314,0.0014841199168892847,0.2228398180899444,7868
4303,8850,0.030572870287919263,0.20111167256189996,8349
4304,9695,0.11635500148411991,0.17028802425467407,8966
4305,10573,0.26565746512318195,0.09701869631126832,9486
4306,10944,0.42683288809735825,0.06821627084386053,9371
4307,11213,0.5648560403680617,0.09853461344113189,9115
4308,11384,0.6666666666666666,0.1505811015664477,8840
4309,11133,0.7287028791926388,0.20363820111167255,8275
4310,10951,0.753042445829623,0.1733198585144012,8071
4311,10857,0.7370139507272188,0.16927741283476502,8039
4312,10872,0.6895221133867616,0.1531076301162203,8246
4313,10628,0.6049272781240724,0.17483577564426478,8244
4314,10547,0.4870881567230632,0.20818595250126326,8494
4315,10491,0.3363015731671119,0.21424962102071754,8934
4316,10171,0.178391214010092,0.2228398180899444,9129
4317,10075,0.06144256455921639,0.1869631126831733,9498
4318,9542,0.009795191451469279,0.18292066700353715,9147
4319,9411,0,0.21475492673067206,8986
4320,9686,0,0.2314300151591713,9228
4321,9113,0,0.23446184941889844,8649
4322,8826,0,0.20818595250126326,8414
4323,8367,0,0.17433046993431026,8022
4324,8017,0,0.13845376452753916,7743
4325,7946,0,0.11116725618999494,7726
4326,7892,0.0014841199168892847,0.11217786760990399,7665
4327,7945,0.03354111012169783,0.11723092470944922,7600
4328,8327,0.12051053725140991,0.08691258211217787,7749
4329,8865,0.26447016918967053,0.033855482566953005,7907
4330,9427,0.42297417631344614,0.0202122283981809,7962
4331,9791,0.5574354407836153,0.021728145528044467,7870
4332,9816,0.6559810032650638,0.033855482566953005,7539
4333,9859,0.7120807361234788,0.05811015664477009,7345
4334,9697,0.7298901751261502,0.06316321374431531,7113
4335,9340,0.7108934401899674,0.06366851945426984,6819
4336,9418,0.6592460670822202,0.059120768064679134,7080
4337,9367,0.570495696052241,0.07579585649317837,7295
4338,9377,0.45295339863460965,0.08489135927235977,7683
4339,9424,0.3140397744137726,0.10207175341081354,8164
4340,9172,0.16711190264173345,0.1212733703890854,8369
4341,8946,0.05966162065894924,0.13087417887822134,8486
4342,8755,0.009795191451469279,0.1662455785750379,8393
4343,8708,0,0.23698837796867103,8239
4344,8777,0,0.28650833754421423,8210
4345,8401,0,0.302678120262759,7802
4346,8135,0,0.3057099545224861,7530
4347,7870,0,0.2849924204143507,7306
4348,7636,0,0.28196058615462355,7078
4349,7679,0,0.26225366346639717,7160
4350,7477,0.0011872959335114278,0.2597271349166246,6959
4351,7292,0.030276046304541407,0.25063163213744316,6694
4352,7649,0.11457405758385278,0.2026275896917635,6862
4353,7968,0.26031463342238054,0.1480545730166751,6798
4354,8510,0.42238052834669043,0.12177867609903992,6846
4355,8839,0.5630750964677946,0.12228398180899444,6700
4356,8901,0.6648857227663996,0.14401212733703891,6376
4357,9161,0.7251409913921045,0.1839312784234462,6354
4358,8994,0.7482932620955773,0.20313289540171803,6071
4359,8803,0.7334520629266845,0.17028802425467407,5995
4360,8676,0.6901157613535174,0.16321374431531077,6028
4361,8618,0.6046304541406946,0.16220313289540172,6260
4362,8806,0.4876818046898189,0.1667508842849924,6833
4363,8918,0.3365983971504898,0.15765538150581102,7472
4364,9042,0.17809439002671415,0.17180394138453764,8102
4365,9111,0.060255268625704954,0.1844365841334007,8543
4366,9040,0.008904719501335707,0.17887822132390097,8656
4367,8827,0,0.2228398180899444,8386
4368,8892,0,0.2501263264274886,8397
4369,8347,0,0.2607377463365336,7831
4370,8079,0,0.2718544719555331,7541
4371,7900,0,0.25467407781707935,7396
4372,7783,0,0.23244062657908035,7323
4373,7799,0,0.25113693784739766,7302
4374,8010,0.0011872959335114278,0.1995957554320364,7611
4375,8412,0.029088750371029978,0.18039413845376454,7957
4376,9377,0.12021371326803205,0.16927741283476502,8637
4377,10470,0.2757494805580291,0.0965133906013138,9350
4378,10811,0.44018996734936183,0.0651844365841334,9199
4379,11099,0.578806767586821,0.07731177362304194,8996
4380,11270,0.6800237459186702,0.1657402728650834,8651
4381,11184,0.7396853665776195,0.1975745325922183,8301
4382,11190,0.7604630454140695,0.12177867609903992,8387
4383,11043,0.7423567824280202,0.07680646791308741,8390
4384,10940,0.6963490650044524,0.07832238504295098,8439
4385,10896,0.6090828138913624,0.09954522486104093,8647
4386,10914,0.4864945087563075,0.10914603335017686,9059
4387,10996,0.3324428613831998,0.1303688731682668,9618
4388,10699,0.17661027010982489,0.16321374431531077,9781
4389,10219,0.060255268625704954,0.15411824153612935,9711
4390,9852,0.009498367468091422,0.16220313289540172,9499
4391,9695,0,0.2203132895401718,9259
4392,9680,0,0.27235977766548763,9141
4393,9214,0,0.30469934310257707,8611
4394,8722,0,0.2632642748863062,8201
4395,8347,0,0.2607377463365336,7831
4396,8211,0,0.235977766548762,7744
4397,8205,0,0.23648307225871654,7737
4398,8494,0.0011872959335114278,0.21677614957049016,8061
4399,8978,0.02997922232116355,0.19201616978271854,8497
4400,9878,0.11516770555060848,0.15209701869631126,9189
4401,10550,0.25883051350549124,0.0919656392117231,9496
4402,11035,0.40813297714455327,0.06215260232440627,9537
4403,11247,0.5215197387948947,0.05558362809499747,9380
4404,11443,0.6043336301573167,0.06215260232440627,9284
4405,11567,0.6651825467497774,0.05659423951490652,9214
4406,11425,0.682398337785693,0.05255179383527034,9022
4407,11495,0.661620658949243,0.050530570995452245,9166
4408,11288,0.5951320866726032,0.05406771096513391,9176
4409,11379,0.48619768477292963,0.06619504800404244,9610
4410,11318,0.3508459483526269,0.06366851945426984,10010
4411,11224,0.2371623627189077,0.06720565942395149,10292
4412,10876,0.14069456812110417,0.07276402223345124,10258
4413,10610,0.056396556841792816,0.07579585649317837,10270
4414,10319,0.011279311368358563,0.09398686205154118,10095
4415,10279,0,0.10914603335017686,10063
4416,10169,0,0.10358767054067711,9964
4417,9557,0,0.07882769075290551,9401
4418,9067,0,0.06771096513390601,8933
4419,8488,0,0.05861546235472461,8372
4420,8438,0,0.05659423951490652,8326
4421,8492,0,0.05659423951490652,8380
4422,8620,0.0005936479667557139,0.04901465386558868,8521
4423,9026,0.028495102404274265,0.05103587670540677,8829
4424,9993,0.08726625111308994,0.04143506821627085,9617
4425,10554,0.20094983674680914,0.03890853966649823,9800
4426,11176,0.35114277233600477,0.04194037392622536,9910
4427,11319,0.45503116651825465,0.02425467407781708,9738
4428,11245,0.570495696052241,0.025770591207680646,9272
4429,11459,0.6248144850103888,0.03991915108640728,9275
4430,11447,0.6236271890768774,0.04446690247599798,9258
4431,11337,0.5630750964677946,0.04295098534613441,9355
4432,11140,0.4775897892549718,0.035371399696816574,9461
4433,11011,0.4479073909171861,0.03638201111672562,9430
4434,10975,0.3805283466904126,0.03183425972713492,9630
4435,10957,0.26387652122291483,0.03183425972713492,10005
4436,10745,0.13950727218759276,0.06366851945426984,10149
4437,10282,0.06411398040961709,0.11167256189994947,9845
4438,10029,0.01751261501929356,0.12733703890853967,9718
4439,10160,0,0.09752400202122284,9967
4440,10133,0,0.1192521475492673,9897
4441,9334,0,0.043961596766043456,9247
4442,9076,0,0.02829711975745326,9020
4443,8644,0,0.026781202627589692,8591
4444,8536,0,0.029813036887316825,8477
4445,8510,0,0.020717534108135423,8469
4446,8788,0.0011872959335114278,0.019706922688226377,8745
4447,9184,0.03591570198872069,0.01819100555836281,9027
4448,10035,0.09349955476402494,0.025770591207680646,9669
4449,10742,0.1861086375779163,0.019706922688226377,10076
4450,10949,0.27248441674087265,0.01667508842849924,9998
4451,11294,0.4541406945681211,0.017180394138453764,9730
4452,11478,0.5532799050163253,0.023244062657908033,9568
4453,11404,0.6331255565449688,0.025265285497726123,9221
4454,11261,0.6776491540516474,0.032844871147043965,8913
4455,11300,0.6788364499851588,0.05154118241536129,8911
4456,11242,0.6393588601959038,0.07529055078322384,8939
4457,11045,0.5577322647669932,0.09398686205154118,8980
4458,11105,0.4568121104185218,0.12379989893885801,9321
4459,11167,0.3250222617987533,0.11874684183931278,9837
4460,10802,0.1730483823092906,0.10965133906013137,10002
4461,10348,0.05906797269219353,0.10864072764022234,9934
4462,10024,0.008607895517957851,0.09398686205154118,9809
4463,9971,0,0.10459828196058615,9764
4464,10109,0,0.10661950480040425,9898
4465,9476,0,0.10409297625063163,9270
4466,9091,0,0.08438605356240525,8924
4467,8617,0,0.05406771096513391,8510
4468,8531,0,0.04446690247599798,8443
4469,8559,0,0.053562405255179385,8453
4470,8695,0.0005936479667557139,0.06619504800404244,8562
4471,9140,0.029385574354407838,0.05507832238504295,8932
4472,9991,0.10774710596616206,0.03840323395654371,9552
4473,10604,0.23894330661917482,0.02627589691763517,9747
4474,11009,0.39507272187592757,0.023749368367862556,9631
4475,11316,0.5289403383793411,0.02425467407781708,9486
4476,11413,0.6262986049272781,0.03890853966649823,9226
4477,11378,0.6838824577025824,0.0449722081859525,8985
4478,11316,0.6921935292371624,0.036887316826680144,8911
4479,11184,0.5998812704066488,0.03638201111672562,9091
4480,11297,0.4856040368061739,0.036887316826680144,9588
4481,11115,0.40872662511130897,0.04901465386558868,9641
4482,11186,0.2894033837934105,0.05558362809499747,10101
4483,10879,0.21074502819827842,0.048004042445679636,10074
4484,10500,0.1475215197387949,0.049519959575543206,9905
4485,10087,0.06678539626001781,0.036887316826680144,9789
4486,9580,0.013060255268625705,0.029307731177362305,9478
4487,9545,0,0.03638201111672562,9473
4488,9785,0,0.03991915108640728,9706
4489,9094,0,0.037897928246589184,9019
4490,8599,0,0.037897928246589184,8524
4491,8342,0,0.04244567963617989,8258
4492,8125,0,0.046488125315816066,8033
4493,8103,0,0.052046488125315815,8e3
4494,7957,0.0005936479667557139,0.04446690247599798,7867
4495,7928,0.027010982487384982,0.0358767054067711,7766
4496,8365,0.10745028198278421,0.030823648307225872,7942
4497,8817,0.23805283466904126,0.023749368367862556,7968
4498,9390,0.3523300682695162,0.02425467407781708,8155
4499,9703,0.45503116651825465,0.035371399696816574,8100
4500,9841,0.5461561294152567,0.03183425972713492,7938
4501,9945,0.6114574057583853,0.03183425972713492,7822
4502,9851,0.6726031463342238,0.06417382516422436,7458
4503,9526,0.649450875630751,0.09247094492167761,7155
4504,9559,0.5627782724844167,0.0965133906013138,7472
4505,9420,0.4639358860195904,0.10965133906013137,7640
4506,9455,0.3831997625408133,0.10358767054067711,7959
4507,9460,0.2695161769070941,0.09903991915108641,8356
4508,9294,0.15553576728999705,0.09146033350176858,8589
4509,9203,0.06381715642623924,0.07882769075290551,8832
4510,9037,0.010982487384980706,0.08034360788276908,8841
4511,8937,0,0.08842849924204144,8762
4512,9058,0,0.11066195048004042,8839
4513,8632,0,0.11824153612935827,8398
4514,8188,0,0.11369378473976756,7963
4515,7820,0,0.089944416371905,7642
4516,7624,0,0.07680646791308741,7472
4517,7591,0,0.08640727640222334,7420
4518,7513,0.0005936479667557139,0.05659423951490652,7399
4519,7232,0.028198278420896408,0.04143506821627085,7055
4520,7506,0.10210745028198279,0.039413845376452754,7084
4521,8008,0.21133867616503413,0.027791814047498736,7241
4522,8346,0.3576728999703176,0.02425467407781708,7093
4523,8665,0.5325022261798753,0.03436078827690753,6803
4524,8880,0.647076283763728,0.06114199090449722,6579
4525,9024,0.7064410804392995,0.07933299646286003,6487
4526,8695,0.715642623924013,0.10308236483072258,6080
4527,8609,0.6954585930543188,0.09903991915108641,6070
4528,8637,0.6527159394479074,0.11520970186963113,6210
