Timestep;Load;LFS;LFW
4311;10.7571125;0.386611939;0.231093274
4312;10.5747225;0.353235764;0.29178793
4313;10.4857075;0.281343344;0.314375639
4314;10.37817;0.225090424;0.227945915
4315;10.2272125;0.142966967;0.165266586
4316;9.8709125;0.063282737;0.092819877
4317;9.58675;0.011088703;0.078471535
4318;9.3129675;8.47E-07;0.102322498
4319;9.5905975;0;0.127648112
4320;9.3421325;0;0.101331188
4321;8.62308;0;0.103995206
4322;8.21818;0;0.13786189
4323;7.911505;0;0.156202154
4324;7.808085;0;0.139713157
4325;7.8719175;0.000441957;0.111305861
4326;7.9705;0.022555016;0.107547913
4327;8.76115;0.100183556;0.095264288
4328;9.795855;0.182090267;0.094679353
4329;10.329915;0.231080541;0.095698371
4330;10.6714075;0.304860166;0.098199223
4331;10.857775;0.403518887;0.085126449
4332;11.094985;0.442858086;0.070210617
4333;10.7793925;0.415827627;0.065942648
4334;10.6204325;0.387559351;0.065257146
4335;10.6539475;0.383051734;0.063954896
4336;10.5704325;0.341850731;0.065306403
4337;10.4236975;0.276313339;0.063144198
4338;10.3887975;0.169505517;0.036243366
4339;10.12032;0.092417993;0.027679719
4340;9.7141675;0.043277013;0.021821137
4341;9.438515;0.007509872;0.043279
4342;9.1222325;0;0.085256776
4343;9.378775;0;0.12419905
4344;9.08023;0;0.142519816
4345;8.5435375;0;0.178576413
4346;8.1699775;0;0.188911283
4347;7.80712;0;0.27022129
4348;7.644435;0;0.316435224
4349;7.5853425;1.10E-05;0.340431907
4350;7.4950975;0.002398587;0.365412718
4351;7.609255;0.013976659;0.460316809
4352;8.2089;0.034326973;0.47696692
4353;8.71881;0.070037388;0.491994606
4354;9.24196;0.119696523;0.481692575
4355;9.6259775;0.12874647;0.466797268
4356;9.66009;0.117425782;0.46392801
4357;9.6602175;0.131957003;0.489712335
4358;9.5091675;0.151243066;0.478124474
4359;9.2719825;0.150172888;0.427843706
4360;9.0388675;0.162067611;0.361045206
4361;9.0376725;0.175850385;0.265557207
4362;9.18617;0.155735443;0.190162222
4363;9.1750525;0.101992868;0.119837696
4364;8.9761575;0.053243046;0.100029965
4365;8.7378575;0.009706954;0.081206361
4366;8.5067425;0;0.096514201
4367;8.6714025;0;0.144423419
4368;8.537625;0;0.165053137
4369;7.952595;0;0.170045605
4370;7.5679875;0;0.221950849
4371;7.2975075;0;0.251768144
4372;7.1429275;0;0.261644302
4373;7.130735;9.65E-05;0.190656851
4374;6.9301675;0.014108738;0.131506627
4375;6.979935;0.064519707;0.118574443
4376;7.404715;0.127376574;0.122162041
4377;7.91618;0.157796212;0.146067393
4378;8.42975;0.161567235;0.164297853
4379;8.9010025;0.18998283;0.194678532
4380;9.2724025;0.217726177;0.175149928
4381;9.41195;0.268321717;0.140152371
4382;9.0814725;0.308659975;0.112985752
4383;8.8207375;0.367277616;0.083902191
4384;8.614575;0.412098937;0.073334373
4385;8.487815;0.400225381;0.079105728
4386;8.49183;0.321010201;0.074833653
4387;8.6677925;0.185989982;0.061268302
4388;8.67969;0.063402116;0.05542614
4389;8.57288;0.01015653;0.045028672
4390;8.519385;0;0.045831161
4391;8.7296675;0;0.044719786
4392;8.564895;0;0.042316423
4393;8.01843;0;0.067725159
4394;7.7243275;0;0.099811384
4395;7.543815;0;0.12797547
4396;7.482485;0;0.151256891
4397;7.578795;0.001163311;0.174563967
4398;7.9411425;0.033231395;0.179034099
4399;8.6291375;0.127554373;0.214610434
4400;9.58808;0.283247482;0.232768034
4401;10.1841375;0.428378511;0.286389086
4402;10.538125;0.51471918;0.335440466
4403;10.6771375;0.536674761;0.384367675
4404;10.8744725;0.48119484;0.388315471
4405;10.7651975;0.519035451;0.408167328
4406;10.729825;0.541197617;0.445448183
4407;10.6064;0.528267429;0.451619756
4408;10.527675;0.471128056;0.418732067
4409;10.4720075;0.413617845;0.381553833
4410;10.498805;0.296281809;0.350472258
4411;10.4196525;0.151463197;0.352867411
4412;10.0390875;0.059739466;0.3513199
4413;9.7261225;0.011666972;0.366839137
4414;9.378885;0;0.343133895
4415;9.7141825;0;0.322814089
4416;9.3248575;0;0.290418978
4417;8.58431;0;0.231644343
4418;8.2921925;0;0.16675663
4419;8.1152875;0;0.087255816
4420;8.0366;0;0.052188476
4421;8.0744175;0.000115146;0.040149087
4422;8.3769725;0.012405259;0.027567863
4423;8.9191725;0.050322916;0.022124893
4424;9.7451075;0.109181856;0.021043277
4425;10.44896;0.193559121;0.021522513
4426;10.8469225;0.27978295;0.020882163
4427;11.027315;0.321678215;0.032283256
4428;11.142395;0.42517729;0.04131793
4429;10.8433;0.566291766;0.031317601
4430;10.7674175;0.659341367;0.023806836
4431;10.73337;0.622435468;0.020281836
4432;10.75825;0.516075529;0.024261443
4433;10.6761275;0.4183312;0.02293867
4434;10.62139;0.296716145;0.021363452
4435;10.4701275;0.148622654;0.019968845
4436;10.209755;0.063519802;0.023137753
4437;9.8750525;0.014958784;0.032620876
4438;9.505035;0;0.038363497
4439;9.7609275;0;0.035903693
4440;9.462715;0;0.034374654
4441;8.885955;0;0.054106446
4442;8.4527425;0;0.057417996
4443;8.1829725;0;0.051753367
4444;8.0624675;0;0.044400637
4445;8.1151825;0.000712041;0.031097994
4446;8.16715;0.029407033;0.02812509
4447;8.832425;0.120409411;0.024908976
4448;9.671555;0.264342416;0.022426596
4449;10.3365275;0.41948943;0.020395744
4450;10.7220725;0.537474008;0.020585591
4451;10.8635725;0.608352129;0.0265745
4452;10.9788225;0.659364226;0.022859653
4453;10.80574;0.6993562;0.024311727
4454;10.7867575;0.67041483;0.02850581
4455;10.7382125;0.635894818;0.027682797
4456;10.68903;0.561620744;0.038669305
4457;10.6250825;0.436150848;0.041284065
4458;10.571665;0.311514911;0.049577821
4459;10.55704;0.172530632;0.065856447
4460;10.1917725;0.060336361;0.080283806
4461;9.8997325;0.009248065;0.093443807
4462;9.49297;0;0.113881626
4463;9.629875;0;0.106093787
4464;9.370665;0;0.115781124
4465;8.6775625;0;0.141032851
4466;8.34058;0;0.130089444
4467;8.04945;0;0.130260819
4468;7.956315;0;0.099340358
4469;7.868725;0.001016838;0.136681759
4470;8.0686525;0.034536098;0.153266193
4471;8.7301475;0.10173633;0.119034181
4472;9.6510275;0.197822899;0.078122627
4473;10.39964;0.323490914;0.056681184
4474;10.8403075;0.47506587;0.093380183
4475;10.9985;0.561315946;0.087043392
4476;11.2908475;0.449607658;0.111181691
4477;11.32233;0.293884069;0.212816634
4478;11.3477075;0.213773122;0.159640953
4479;10.998985;0.261241102;0.123107172
4480;10.95625;0.284376926;0.174545496
4481;10.73506;0.356456458;0.15549818
4482;10.8909675;0.273872419;0.101719092
4483;10.72577;0.124245626;0.097491144
4484;10.407515;0.028827918;0.153535057
4485;10.0019575;0.005965565;0.248065611
4486;9.7677925;0;0.494039825
4487;9.9444375;0;0.470717355
4488;9.58249;0;0.257261398
4489;8.8747025;0;0.164569796
4490;8.5044825;0;0.13919082
4491;8.2735075;0;0.164983355
4492;8.2185525;0;0.165892569
4493;8.058355;0.00047921;0.216941962
4494;8.3250975;0.028697532;0.219091853
4495;8.962175;0.112786086;0.187948707
4496;9.8622875;0.252303761;0.176230518
4497;10.614985;0.401290479;0.132292697
4498;11.040655;0.524312682;0.111562412
4499;11.106155;0.613250903;0.146272633
4500;11.1477275;0.671927811;0.149435384
4501;10.96585;0.695580944;0.171057439
4502;10.914015;0.693748772;0.173902068
4503;10.7643;0.642074587;0.163260364
4504;10.5826675;0.56656947;0.129888308
4505;10.541665;0.457197116;0.113077084
4506;10.5654375;0.304993938;0.10209776
4507;10.3042;0.165080873;0.08298682
4508;9.921365;0.058295064;0.060788041
4509;9.6233125;0.007903569;0.059175879
4510;9.3309825;0;0.075697714
4511;9.627745;0;0.091121515
4512;9.3731175;0;0.084746754
4513;8.7691025;0;0.090393938
4514;8.3177975;0;0.074392386
4515;8.025755;0;0.053192101
4516;7.860735;0;0.054813499
4517;7.7537925;0.000189652;0.063117517
4518;7.638105;0.027292924;0.076559723
4519;7.836295;0.10257283;0.110428459
4520;8.272375;0.236904714;0.113164312
4521;8.7408375;0.405128388;0.127288941
4522;9.250795;0.514477036;0.116437892
4523;9.52288;0.58618827;0.1311413
4524;9.685835;0.568026572;0.130127414
4525;9.55724;0.514566781;0.113404442
4526;9.3747775;0.49717639;0.103535467
4527;9.18318;0.506317775;0.111973918
4528;8.97901;0.455867014;0.126362282
4529;8.93047;0.373872249;0.131026365
4530;8.9120825;0.288727064;0.11032584
4531;8.923395;0.168593665;0.089247672
4532;8.85368;0.060271168;0.065430573
4533;8.5176625;0.00893734;0.093158523
4534;8.2499325;0;0.082857518
4535;8.51552;0;0.074325683
4536;8.3674325;0;0.068049438
4537;7.933565;0;0.072103958
4538;7.621605;0;0.048792778
4539;7.317005;0;0.052779568
4540;7.1165075;0;0.056964416
4541;7.0464575;0.000300564;0.05516138
4542;6.855665;0.025665644;0.064871294
4543;6.899535;0.112355983;0.043250266
4544;7.187355;0.262323979;0.035219217
4545;7.7441175;0.424350104;0.035298235
4546;8.165975;0.550713226;0.02968902
4547;8.423155;0.607172732;0.030673147
4548;8.594385;0.644005818;0.024828933
4549;8.6778625;0.662936284;0.02534819
4550;8.49957;0.646292646;0.023009478
4551;8.411525;0.594989298;0.022790897
4552;8.385955;0.531752281;0.028729522
4553;8.423815;0.408896024;0.036248497
4554;8.582655;0.251839792;0.058212276
4555;8.734645;0.131644586;0.065479831
4556;8.7285525;0.055507014;0.063844067
4557;8.5705075;0.007562365;0.073373369
4558;8.549585;0;0.098727716
4559;8.82536;0;0.117122369
4560;8.4922475;0;0.111384879
4561;8.0103525;0;0.109735774
4562;7.72568;0;0.106526843
4563;7.51204;0;0.086620597
4564;7.344685;0;0.05139317
4565;7.481625;0.000155786;0.045583847
4566;7.8452325;0.01351269;0.039333257
4567;8.530585;0.05555358;0.040117274
4568;9.31027;0.149861317;0.030331422
4569;9.854675;0.300267883;0.025565744
4570;10.314335;0.387768476;0.061741381
4571;10.602985;0.45545723;0.222886744
4572;10.9454525;0.487231524;0.367801714
4573;10.8178;0.432607577;0.298315594
4574;10.7124825;0.309892711;0.253654302
4575;10.5450925;0.297952269;0.264068189
4576;10.40868;0.269516354;0.305405616
4577;10.250375;0.265827458;0.272029456
4578;10.2358625;0.19811161;0.2712126
4579;10.0952875;0.13603875;0.325967605
4580;9.86898;0.053729028;0.339602737
4581;9.465105;0.009320877;0.366227521
4582;9.263015;0;0.387395994
4583;9.4778025;0;0.363716407
4584;9.18494;0;0.340281056
4585;8.6217975;0;0.269123255
4586;8.299985;0;0.265377622
4587;8.037495;0;0.279376029
4588;8.0538725;0;0.178475846
4589;7.89704;0.000166792;0.251005677
4590;8.222485;0.024421901;0.226577989
4591;8.79258;0.087401534;0.188995431
4592;9.4243275;0.155638077;0.173247351
4593;10.0011975;0.280878528;0.218757312
4594;10.34655;0.394092178;0.225360914
4595;10.582915;0.407994331;0.237065763
4596;10.7657425;0.385528214;0.218650587
4597;10.6854075;0.39261137;0.235895894
4598;10.649025;0.346097576;0.233976898
4599;10.5073625;0.322514715;0.226229081
4600;10.4747525;0.287948984;0.26646129
4601;10.4132275;0.225284308;0.235088274
4602;10.5192125;0.144854171;0.221301264
4603;10.3310275;0.066127514;0.301250529
4604;10.028635;0.021911555;0.307640682
4605;9.7883575;0.001184477;0.303066904
4606;9.54106;0;0.175556304
4607;9.7172675;0;0.093633655
4608;9.35419;0;0.066050399
4609;8.79351;0;0.086168043
4610;8.445435;0;0.1344313
4611;8.18039;0;0.177331631
4612;7.9832525;0;0.202996917
4613;7.8154575;0;0.307978302
4614;8.3271475;0.004122387;0.385692501
4615;8.7761375;0.022461037;0.471193513
4616;9.42889;0.042847757;0.406158027
4617;10.068845;0.072029579;0.49456524
4618;10.4051925;0.124569897;0.588048043
4619;10.57308;0.196913586;0.586211143
4620;10.7128275;0.232141406;0.596559354
4621;10.42222;0.305950663;0.616991015
4622;10.52381;0.357139713;0.62797547
4623;10.5788975;0.32351716;0.575448347
4624;10.4881075;0.333318093;0.510052665
4625;10.420315;0.351714317;0.409926237
4626;10.38322;0.294498744;0.342875292
4627;10.1628025;0.169760361;0.310073805
4628;9.7170625;0.061110208;0.247341114
4629;9.45138;0.009144772;0.19729124
4630;9.1993075;0;0.131356802
4631;9.48262;0;0.103682215
4632;9.160605;0;0.082884199
4633;8.5618825;0;0.057429284
4634;8.27118;0;0.053044328
4635;8.1156325;0;0.045250331
4636;7.9764925;0;0.040109065
4637;8.0656775;4.83E-05;0.030560265
4638;8.254325;0.024691985;0.033869763
4639;8.81563;0.118190316;0.032763518
4640;9.5609;0.279120863;0.023903299
4641;10.1123475;0.436458185;0.023484609
4642;10.4286225;0.485208854;0.021216705
4643;10.47258;0.536491882;0.024042862
4644;10.603125;0.594547342;0.023245505
4645;10.459375;0.652078719;0.021658998
4646;10.384885;0.6650614;0.020746705
4647;10.251285;0.634024547;0.019780024
4648;10.3254475;0.559568441;0.024145483
4649;10.3427375;0.403921051;0.023837622
4650;10.3354675;0.270665272;0.025624238
4651;10.1771925;0.155701576;0.028489391
4652;9.89129;0.06530202;0.028824959
4653;9.4294975;0.009577415;0.034766662
4654;9.134055;0;0.04157448
4655;9.4544175;0;0.039813519
4656;9.1598575;0;0.037873999
4657;8.5785575;0;0.02838164
4658;8.2706575;0;0.027746422
4659;7.9992525;0;0.045884524
4660;7.9435625;0;0.079408457
4661;7.97753;0;0.150992131
4662;8.174;0.025299041;0.174766129
4663;8.7479925;0.106945827;0.146628725
4664;9.199615;0.230287221;0.146749816
4665;9.745475;0.324988655;0.2055029
4666;10.161255;0.446276052;0.211762726
4667;10.3923075;0.511734704;0.220713251
4668;10.589415;0.479132377;0.229898775
4669;10.4233875;0.422518779;0.25625059
4670;10.219855;0.29859065;0.249528974
4671;10.0675225;0.289422172;0.254723603
4672;9.9442175;0.299324704;0.263985067
4673;9.953645;0.242906685;0.268513692
4674;9.8062225;0.188139652;0.252826158
4675;9.6829;0.119479778;0.159108355
4676;9.4121925;0.042510786;0.083507104
4677;9.165135;0.004624456;0.066950377
4678;8.89097;0;0.065388499
4679;9.17743;0;0.072194264
4680;8.889405;0;0.069443019
4681;8.320675;0;0.066887779
4682;7.944715;0;0.065729198
4683;7.5554925;0;0.057170682
4684;7.54371;0;0.043207166
4685;7.463765;0;0.048065201
4686;7.30771;0.017648623;0.03881913
4687;7.3552925;0.08541781;0.039242951
4688;7.70191;0.165149452;0.031235505
4689;8.2358075;0.280134314;0.026447251
4690;8.653615;0.397632062;0.02739033
4691;8.950715;0.431459506;0.047930768
4692;9.2351975;0.468958913;0.0763904
4693;9.1715425;0.447776333;0.096725598
4694;8.91015;0.389168851;0.129726168
4695;8.79272;0.36562663;0.201255454
4696;8.6974375;0.322626474;0.287763169
4697;8.8433975;0.238858804;0.301726686
4698;8.8778775;0.151797628;0.290478497
4699;8.788105;0.07279496;0.29784662
4700;8.47052;0.021843822;0.289484108
4701;8.18897;0.001726339;0.236846156
4702;8.2315225;0;0.209675433
4703;8.411125;0;0.200102004
4704;8.1668675;0;0.184621763
4705;7.8049475;0;0.202872747
4706;7.56439;0;0.191031414
4707;7.1884975;0;0.167738705
4708;7.1318;0;0.178966369
4709;7.0903275;0;0.178770365
4710;6.984595;0.008565657;0.207906263
4711;7.053055;0.035324338;0.159567066
4712;7.348855;0.07557031;0.108810141
4713;7.7470925;0.127592472;0.116236757
4714;8.189855;0.179073618;0.118811495
4715;8.45382;0.216181869;0.121838788
4716;8.83381;0.247350802;0.105186625
4717;8.8309625;0.303167693;0.118890513
4718;8.599275;0.321885647;0.112155556
4719;8.22575;0.272269691;0.097406995
4720;8.14325;0.229758058;0.127712762
4721;8.2111675;0.210026653;0.191392637
4722;8.3595225;0.179204851;0.19705624
4723;8.534265;0.103064739;0.179951522
4724;8.459255;0.04329564;0.143975995
4725;8.4375825;0.006266975;0.097699463
4726;8.369465;0;0.044581248
4727;8.702475;0;0.038420964
4728;8.4623825;0;0.030367339
4729;7.9528225;0;0.022102317
4730;7.66858;0;0.023768867
4731;7.460505;0;0.02669354
4732;7.34687;0;0.037081772
4733;7.3654175;0;0.054560027
4734;7.7538875;0.006196703;0.053623105
4735;8.3555925;0.028246263;0.054919197
4736;9.0592775;0.073302109;0.050428542
4737;9.6953075;0.138644769;0.050292057
4738;10.074;0.26597901;0.047760419
4739;10.32277;0.407531208;0.036874479
4740;10.570225;0.540405991;0.046442777
4741;10.5186325;0.591282622;0.047982079
4742;10.3067;0.596240661;0.053025856
4743;10.12332;0.572910952;0.053841686
4744;9.9719075;0.508906861;0.073153762
4745;10.001825;0.432068254;0.081288457
4746;10.08531;0.309483775;0.086610335
4747;10.0706225;0.16660486;0.098855991
4748;9.698545;0.058074086;0.11756774
4749;9.3989625;0.006859637;0.12681381
4750;9.1075375;0;0.153795712
4751;9.3648975;0;0.166037264
4752;8.9350425;0;0.184342636
4753;8.336195;0;0.195097222
4754;8.08024;0;0.208218228
4755;7.713055;0;0.221248928
4756;7.6710875;0;0.210066416
4757;7.6335375;0;0.208316743
4758;8.0012625;0.020713531;0.051720529
4759;8.1288525;0.092526365;0.114532237
4760;9.0256125;0.219782713;0.115241342
4761;9.7722875;0.386846463;0.097074506
4762;10.2413675;0.529926883;0.127432609
4763;10.400355;0.651840808;0.177427068
4764;10.489505;0.721321941;0.193341392
4765;10.3039725;0.750278551;0.241703165
4766;10.26457;0.735370566;0.263057381
4767;10.1813275;0.683268818;0.297094415
4768;10.1610925;0.594295037;0.318023783
4769;10.129975;0.472353172;0.307797691
4770;10.19723;0.315412933;0.286876532
4771;10.12523;0.155909855;0.309995813
4772;9.7686025;0.046642486;0.306172188
4773;9.4381025;0.004776008;0.388668484
4774;9.20983;0;0.419834207
4775;9.395285;0;0.466367289
4776;9.06315;0;0.471892356
4777;8.47849;0;0.469805063
4778;8.1950575;0;0.467005587
4779;7.9005275;0;0.477625741
4780;7.7562925;0;0.466689517
4781;7.80492;0;0.431537003
4782;7.9706575;0.019104878;0.388440667
4783;8.4710925;0.090077825;0.341942475
4784;9.1680825;0.223833134;0.236662466
4785;9.802195;0.361383171;0.202624406
4786;10.317085;0.388144393;0.315361818
4787;10.58703;0.301632698;0.209986372
4788;10.473815;0.374473378;0.245002401
4789;10.59032;0.305331755;0.294650004
4790;10.08163;0.298695636;0.271400395
4791;10.05963;0.405419639;0.326664396
4792;10.165345;0.475125136;0.385478025
4793;10.246225;0.355332094;0.395318266
4794;10.325025;0.223609616;0.361446451
4795;10.2075375;0.099174338;0.384315339
4796;9.877005;0.033846071;0.336056187
4797;9.4957475;0.003414579;0.250954367
4798;9.23341;0;0.153330843
4799;9.433085;0;0.144400842
4800;9.152155;0;0.11993929
4801;8.6627175;0;0.091125619
4802;8.3514425;0;0.102544157
4803;8.038515;0;0.094991318
4804;7.929175;0;0.142203746
4805;8.02961;0;0.163657504
4806;8.26073;0.00860799;0.140215995
4807;8.46977;0.06626044;0.199888555
4808;9.14491;0.168082282;0.177613837
4809;9.6526675;0.236888627;0.23048371
4810;10.05747;0.291253497;0.24915441
4811;10.2595775;0.395546739;0.233542815
4812;10.3486125;0.509132919;0.24921393
4813;10.2311875;0.504221446;0.412711346
4814;10.0205175;0.454936534;0.549548061
4815;9.851305;0.417370241;0.694622091
4816;9.78437;0.346192402;0.65741307
4817;9.640335;0.290794607;0.61879405
4818;9.5353025;0.208042082;0.501304302
4819;9.4811925;0.126702633;0.405068201
4820;9.194885;0.045937219;0.446143947
4821;8.8363325;0.003510251;0.455407463
4822;8.5723625;0;0.44026279
4823;8.90956;0;0.369023919
4824;8.656975;0;0.25470821
4825;8.08765;0;0.183039361
4826;7.7375975;0;0.150292262
4827;7.5108475;0;0.150267633
4828;7.285155;0;0.140090798
4829;7.2328375;0;0.110064158
4830;7.1798675;0.01920563;0.090314921
4831;7.113215;0.103591361;0.068763674
4832;7.437735;0.253926808;0.068876556
4833;7.8445;0.409020482;0.089019855
4834;8.25498;0.547676258;0.097724091
4835;8.3914075;0.655080974;0.100985358
4836;8.6104125;0.695873889;0.099476843
4837;8.60121;0.673255373;0.08845134
4838;8.403525;0.653518887;0.106882935
4839;8.1906525;0.595616673;0.160472176
4840;8.1180675;0.528128577;0.200877812
4841;8.250885;0.421370708;0.250840459
4842;8.39992;0.281013147;0.272452251
4843;8.4488025;0.136539126;0.244413362
4844;8.37537;0.053646902;0.215599691
4845;8.167915;0.007323607;0.163976652
4846;8.06646;0;0.080519833
4847;8.479115;0;0.083951449
4848;8.2733725;0;0.110145228
4849;7.8256425;0;0.076804985
4850;7.4169675;0;0.049855922
4851;7.0752225;0;0.058297451
4852;7.00263;0;0.090005008
4853;6.99788;0;0.193076633
4854;6.9953975;0.014196791;0.254553254
4855;7.035565;0.08007454;0.249871725
4856;7.2541975;0.193656486;0.288248562
4857;7.799855;0.338028909;0.313575202
4858;8.37184;0.446857707;0.306782778
4859;8.63199;0.446358178;0.268330002
4860;8.810875;0.443990917;0.236209911
4861;8.903235;0.399736012;0.207105826
4862;8.79177;0.38033819;0.215198447
4863;8.532125;0.361399258;0.19860683
4864;8.4164725;0.311525918;0.177042242
4865;8.51717;0.246052026;0.16637591
4866;8.51285;0.198923557;0.110674748
4867;8.4896;0.100516293;0.083485553
4868;8.46661;0.019863485;0.07657922
4869;8.34087;0.001849105;0.12066584
4870;8.1987675;0;0.1124706
4871;8.31195;0;0.10868597
4872;8.027195;0;0.106910643
4873;7.5224975;0;0.10966394
4874;7.2754825;0;0.165146521
4875;7.0253675;0;0.23789596
4876;6.853595;0;0.276360024
4877;6.8443075;0;0.350902236
4878;6.77368;0.015504034;0.358615162
4879;6.693325;0.085156192;0.406065669
4880;6.9321525;0.208912449;0.436190824
4881;7.294185;0.2647395;0.437964099
4882;7.6280375;0.263254458;0.416556521
4883;7.8856125;0.296476541;0.399794555
4884;8.242965;0.37956773;0.396580493
4885;8.356165;0.443427041;0.386472414
4886;8.1267425;0.442347551;0.362296145
4887;7.893305;0.387931881;0.38652475
4888;7.81368;0.342110655;0.410496804
4889;7.9160625;0.278037138;0.402587874
4890;8.011575;0.179322537;0.31507756
4891;8.215015;0.092943769;0.179574906
4892;8.157845;0.028141277;0.142723004
4893;8.09778;0.002292755;0.167624796
4894;8.0788275;0;0.141148812
4895;8.26437;0;0.148987961
4896;7.86157;0;0.133652413
4897;7.45701;0;0.114298263
4898;7.1990825;0;0.116789879
4899;6.9916325;0;0.135660689
4900;6.9929;0;0.090840336
4901;7.13916;0;0.108257018
4902;7.3901975;0.004696421;0.122087129
4903;7.9204775;0.044649449;0.105723328
4904;8.6313325;0.12055927;0.134628331
4905;9.0964075;0.23359766;0.165547766
4906;9.4910025;0.246789466;0.138311366
4907;9.7085925;0.269847398;0.086672933
4908;9.9474975;0.402403836;0.104290752
4909;10.00201;0.508352299;0.140817349
4910;9.832485;0.516685971;0.157147284
4911;9.4911575;0.410938167;0.190436218
4912;9.403735;0.303537683;0.214689451
4913;9.3035675;0.289163941;0.243268122
4914;9.537275;0.22674903;0.251398712
4915;9.4699325;0.129229912;0.225863753
4916;9.12697;0.044569863;0.208791874
4917;8.813105;0.005016459;0.203805564
4918;8.650025;0;0.200953751
4919;8.94072;0;0.166813071
4920;6.4531075;0;0.242619542
4921;7.9623075;0;0.243636925
4922;7.6884275;0;0.231491264
4923;7.4509525;0;0.190482257
4924;7.3561575;0;0.179360653
4925;7.4236225;0;0.170344373
4926;7.636135;0.009568102;0.187413899
4927;8.061495;0.06411585;0.169277409
4928;8.7297675;0.169689242;0.160804623
4929;9.2065225;0.251376669;0.189350454
4930;9.513435;0.294696016;0.269653125
4931;9.601095;0.34524753;0.303512802
4932;9.8621425;0.437639276;0.314560033
4933;9.8296;0.501053245;0.32121259
4934;9.7392475;0.487924092;0.321308893
4935;9.2818625;0.407023212;0.378321416
4936;9.2399875;0.286011826;0.429002709
4937;9.2814275;0.202461748;0.473944897
4938;9.4435575;0.166451615;0.50165451
4939;9.44677;0.105367654;0.447119177
4940;9.1593225;0.035988966;0.381650079
4941;8.88271;0.004546563;0.314007004
4942;8.737995;0;0.26231977
4943;9.080075;0;0.208470955
4944;8.66534;0;0.162362639
4945;8.0855725;0;0.135017262
4946;7.7588075;0;0.111302807
4947;7.53637;0;0.099959991
4948;7.426075;0;0.089444812
4949;7.440645;0;0.065888638
4950;7.640985;0.01150272;0.052554918
4951;8.0800625;0.084608403;0.045151957
4952;8.7784675;0.209437378;0.041482896
4953;9.25555;0.319586119;0.07066471
4954;9.541755;0.456884699;0.111724253
4955;9.6059225;0.563924505;0.119337937
4956;9.69798;0.631991716;0.105356792
4957;9.6521875;0.647862354;0.084463737
4958;9.5700675;0.602190986;0.087219347
4959;9.5530875;0.54208915;0.09353532
4960;9.5619625;0.37906312;0.14098044
4961;9.57637;0.220761452;0.301804133
4962;9.7143175;0.111146953;0.378617
4963;9.695705;0.044723955;0.429509017
4964;9.4028775;0.011346088;0.453093797
4965;9.094315;0.000366604;0.448837381
4966;8.9021425;0;0.465424437
4967;9.0175275;0;0.419866289
4968;8.623825;0;0.414691654
4969;8.1322;0;0.41416723
4970;7.8135075;0;0.413293826
4971;7.561035;0;0.4325297
4972;7.43529;0;0.369677954
4973;7.549745;0;0.298504076
4974;7.68754;0.010190397;0.281329665
4975;8.0868475;0.056029403;0.246276208
4976;8.7457725;0.126395295;0.223802254
4977;9.277125;0.229190797;0.167891022
4978;9.6043875;0.34270501;0.176409576
4979;9.810175;0.366281098;0.158695485
4980;10.0267525;0.439276715;0.155243821
4981;9.91252;0.409873916;0.19371843
4982;9.865105;0.36226793;0.197420864
4983;9.62701;0.442193459;0.23114419
4984;9.59039;0.409902702;0.227158567
4985;7.0941475;0.352725229;0.322097437
4986;7.21999;0.244540738;0.234876183
4987;4.7586925;0.127643272;0.354093025
4988;6.946645;0.044386138;0.470804074
4989;8.9669875;0.003566131;0.467496388
4990;8.837135;0;0.47652125
4991;9.1026275;0;0.485503203
4992;8.616035;0;0.479525722
4993;8.06612;0;0.466499983
4994;7.6646525;0;0.475609705
4995;7.45198;0;0.509180472
4996;7.35131;0;0.479051833
4997;7.343315;0;0.484215027
4998;7.55456;0.014277223;0.465783906
4999;7.928865;0.092945462;0.447586391
5000;8.6007975;0.202035031;0.46615577
5001;9.1018775;0.266249094;0.497254116
5002;9.4521125;0.304164212;0.512950604
5003;9.5789675;0.370334905;0.528333392
5004;9.6583575;0.464168513;0.561178547
5005;9.558435;0.492681473;0.577673113
5006;9.34973;0.407332243;0.613144203
5007;9.2523825;0.332661932;0.618881401
5008;9.2308975;0.258485224;0.588793764
5009;9.3377525;0.159473446;0.569750496
5010;9.5465625;0.065784616;0.521562601
5011;9.5414325;0.038770243;0.461813538
5012;9.3331475;0.010311469;0.406062495
5013;9.075075;0.000459736;0.385635701
5014;8.83287;0;0.403553841
5015;8.903165;0;0.459204767
5016;8.4853075;0;0.491926921
5017;7.90836;0;0.554840644
5018;7.5218375;0;0.568115247
5019;7.240045;0;0.573470093
5020;7.080335;0;0.604226133
5021;7.06681;0;0.635577156
5022;7.09222;0.009720501;0.617675226
5023;7.05698;0.058877566;0.598673913
5024;7.492925;0.140209396;0.589242861
5025;7.975635;0.233389382;0.548913698
5026;8.4568225;0.329194861;0.491102145
5027;8.670745;0.347328619;0.437958919
5028;8.8444075;0.292684352;0.391748579
5029;8.9308575;0.326954599;0.29378712
5030;8.7605125;0.342065782;0.248575092
5031;8.5699325;0.300335616;0.273280232
5032;8.48389;0.324561092;0.248567464
5033;8.496125;0.22012561;0.223250178
5034;8.69753;0.129759921;0.186332632
5035;8.847425;0.06862262;0.166380681
5036;8.7334225;0.016656337;0.136536185
5037;8.416985;0.000447883;0.115295104
